"","1","2","3","4","5","6","7","9","10","11","12","13","15","16","17","18","19","20","22","23","24","25","26","27","28","30","34","35","36","37","61","62","63","65","85","86","87","88","89","112","113","114","161","162","164","165","166","167","168","169","170","171","172","173","174","175","176","177","179","182","187","188","191","194","196","197","198","201","202","203","204","205","206","207","208","209","210","213","214","215","216","217","218","219","220","221","222","223","224","225"
"k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales",0.0498742336110674,0.0359938574478445,0.0303977494725326,0.0329786431212739,0.0474052179844256,0.117414130628226,0.0485818265842528,0.0299968299255032,0.086615666687741,0.0347162378431614,0.0517694463910301,0.0597621334121297,0.0618541836881819,0.10651303309211,0.0775414384292523,0.134818076812013,0.112212504049239,0.11278327575101,0.0258150918998799,0.0217431025031975,0.0193890020366599,0.0271523714509127,0.0794582522047875,0.0567517037573126,0.0311869666408068,0.0668623613829093,0.018798183546309,0.021860837110104,0.031175429143253,0.0236573271999522,0.0268685215493726,0.0311321357795819,0.0389410101529366,0.0619696130179931,0.11227715261095,0.103531623472539,0.0318651857525852,0.0681594971518366,0.290641827972639,0.0447968391264883,0.0128066949851011,0.0227250433247229,0.144313778804976,0.159873253636756,0.10100535563281,0.134847252015682,0.14522182013135,0.040551370411925,0.0304819043932649,0.127042847108406,0.106120284805333,0.0483027856812016,0.0527285892962939,0.0972099593854847,0.0746305217604311,0.103980099502488,0.107499657862324,0.0581395348837209,0.0646568437378829,0.0717921036397286,0.206735630395893,0.30364238410596,0.212683011348869,0.0124158249158249,0.0146668276195075,0.0255704697986577,0.0215148835838491,0.0276674859771854,0.0116539028682871,0.0181118674163954,0.133926302414231,0.0529534846290037,0.0699952896844089,0.0734736326930136,0.155591426777867,0.0881157154026583,0.069245092714718,0.0339478125405686,0.0767353909967061,0.0582350062530586,0.0304684618222058,0.0310801690761198,0.0371712401270255,0.0425516999649492,0.0470154195440356,0.0339758880794275,0.0362884963768116,0.0395628857634322,0.0664746543778802,0.0769640637025635
"k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales",0.0222842320389876,0.0250945728304431,0.0213331249511604,0.0170553165798808,0.0117660433126812,0.0122797650827549,0.0220091271445901,0.0391107941036614,0.0121704495163432,0.0190816200910993,0.0153293622985284,0.0184679027849597,0.0328735521699428,0.0330218506288203,0.0412961513836523,0.0417629223216864,0.014901198574668,0.0633015166598349,0.0144084233859795,0.0219867226993118,0.0127902240325866,0.0102461779060048,0.0186404764631772,0.034014836258368,0.065244375484872,0.0439497716894977,0.0138874221142676,0.0170621167688616,0.127549842198445,0.0412808411494116,0.0849699945444626,0.0469219459183021,0.0376558282997044,0.0630194511679449,0.0370464028322165,0.0496844366859138,0.0819609345078514,0.0727427486413933,0.0193082035608597,0.0497624005552886,0.0134723895264059,0.0288068534806919,0.0334443613622459,0.0437370973162418,0.0703748942967208,0.0218211406169095,0.0262699370057633,0.0393492546882513,0.0345461583123669,0.0376024350269258,0.0453719133464627,0.0638523125785747,0.0587189783424396,0.0481193713579375,0.0481750632808035,0.0529850746268657,0.0355138907896538,0.0943753380205516,0.0216169057774331,0.0316162862430598,0.0332503694485494,0.017682119205298,0.0286753876808455,0.054783950617284,0.0499154997585707,0.0304697986577181,0.0254052460949013,0.0360181508791832,0.176187984588308,0.0175791654335602,0.0344769165607793,0.0230967326573314,0.0450306170513424,0.0220849137403646,0.0137207425343019,0.0197810789679437,0.0210644735821243,0.0467999480721797,0.0158594607783335,0.039747702680659,0.0523791958686831,0.0417007068518453,0.0254050973047797,0.0236943568173852,0.0301768990634755,0.0275933208690607,0.0137001811594203,0.0147728422543762,0.0217165898617512,0.0287431176366112
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales",0.0117905989624273,0.00943855575115173,0.0100804876142846,0.0159233265413931,0.00829875518672199,0.00654030966364122,0.010802379989602,0.0116896497067681,0.0103369791995954,0.015634617752062,0.0102487736510161,0.0103420255595775,0.031239486711203,0.0170027401110096,0.0216973749733229,0.0259529309846954,0.0220278587625526,0.035837676406863,0.00992888149995382,0.018454229855655,0.0160488798370672,0.00798123331625637,0.0241094949032184,0.0215909776249925,0.0394879751745539,0.0234833659491194,0.0177949097053543,0.0268372878343553,0.0193980448002463,0.0464782842463708,0.0733769776322968,0.0857252445183149,0.0913764297648117,0.0432766615146832,0.0503224174990517,0.0590170538471868,0.0228265032554577,0.055719243108754,0.0352690049968467,0.0375353729510385,0.0100488175996957,0.0201746068077036,0.0519339269934063,0.0509866052138845,0.0207648219486987,0.0409053924106813,0.0247956038064603,0.0375060105786184,0.0461583123669441,0.017232498243971,0.093925162854113,0.147555085026136,0.0963070238957277,0.069309553240332,0.115783457173185,0.067910447761194,0.0235390721226221,0.055164954029205,0.0404226444358278,0.0288402220851326,0.0207668974099712,0.0205298013245033,0.0347396690635017,0.0154320987654321,0.0388701110574602,0.0311409395973154,0.0335985853227233,0.0398310959853785,0.0359606145650002,0.0523231725362533,0.0210927573062262,0.0374215354901014,0.0263777673104098,0.0170683959378441,0.00851941529907632,0.0102423768569195,0.0350298704321514,0.0410229780604959,0.013297547883372,0.026643466913164,0.0289192180007377,0.0187191418321316,0.0259750834622588,0.0386961093585699,0.0431368839277268,0.0689833021726517,0.0498754528985507,0.0565617727410705,0.0462557603686636,0.0192114143626783
"k__Bacteria|p__Chloroflexi|c__KD4-96|o__",0.043350102185191,0.100153563803888,0.091036961787919,0.0735038864991321,0.183823111464787,0.170137035059619,0.0874588411992375,0.074932635916944,0.145097047480559,0.092945955927613,0.114050455501051,0.0873901159784295,0.0123516124381218,0.0209372584838052,0.0100305897417657,0.0318365578977765,0.0248785228377065,0.0274638402529718,0.0320495058649672,0.026006455935197,0.0410590631364562,0.0229190821581686,0.0725289199404421,0.125927266148001,0.0204034134988363,0.031474233529028,0.0345865455697539,0.0385674931129477,0.0195519975367562,0.0342314355696278,0.0108428805237316,0.0152783992840248,0.0173499550186351,0.0101192732787029,0.0113162220255405,0.0161810124882503,0.00765990042129452,0.0125057290643619,0.014650948430602,0.0111591649313898,0.00494515944969251,0.00644148710067685,0.00863299571749031,0.0302943012146526,0.0234896175890257,0.0290701974998151,0.0274762096233749,0.0276486616444943,0.0153861041223147,0.0224771716225708,0.0062869262232995,0.00621981075894925,0.00513461918241064,0.0073282712343281,0.00571568547399363,0.00597014925373134,0.0122485288079923,0.0164954029204976,0.0542846064366033,0.0502776064157927,0.015711285680952,0.0144370860927152,0.0207051892922117,0.00631313131313131,0.00410429744084983,0.0215436241610738,0.0211022693781314,0.0184975105565009,0.0494220615516339,0.0106540396567032,0.0138924184667514,0.0114276516980525,0.025341497880358,0.0297320445368898,0.0240337189489732,0.0229867083659109,0.019280006206843,0.023107880046735,0.0128705624008784,0.0450220216410201,0.0353375138325341,0.066351720953362,0.0227180197052357,0.0143708377146863,0.0157033393245672,0.0114757269034878,0.00939764492753623,0.00662754224425782,0.0178571428571429,0.0159552424368007
"k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales",0.0725514856154693,0.0244203902767894,0.0168789560053137,0.0121500264131009,0.0090945262320241,0.0104555970813312,0.0113222806308128,0.0459660802028848,0.018018587595625,0.0194509417702819,0.0185704274702172,0.0182462879515402,0.0153794396116691,0.0401180355511839,0.0300206302909582,0.017073346809125,0.0445092322643343,0.0182701879721263,0.00808164773252055,0.0150435471100554,0.0136863543788187,0.00347830776282795,0.0286908716069179,0.0174295880827453,0.0184251357641583,0.0184279191128506,0.0210687506600486,0.0274593441748867,0.0106997151874375,0.0496445426847482,0.0119339879978178,0.00907754267084319,0.0134944094589384,0.0113149222828147,0.0056265014540397,0.0110782865583456,0.00827269245499808,0.0170235055326393,0.00499684665017222,0.0178866997704095,0.00586445191149433,0.00823987182421607,0.0218204064985385,0.0103701569926545,0.00422813116602462,0.0153117834159331,0.00777375686905241,0.0300528930918416,0.0388039481323786,0.00983376258487474,0.0196939857597334,0.0180639184807781,0.0286353762095978,0.0148331273176761,0.0150240875316404,0.0125207296849088,0.0123853838784727,0.0161348476654047,0.0208414113997674,0.0321560764959901,0.0352337248191647,0.0229801324503311,0.0365589534782985,0.00715488215488216,0.0213061323032352,0.0728187919463087,0.0759210138520483,0.103044053696351,0.0554154973124673,0.0304823912400118,0.0152477763659466,0.063093513600515,0.0903438530381536,0.0494922305151107,0.0285176217379607,0.0305707584050039,0.101132748855613,0.0621835648448656,0.0390996706111992,0.0797129030504051,0.149907783105865,0.0483074627925976,0.0423011155443368,0.0752190676480897,0.0469208211143695,0.0939978080072207,0.0932971014492754,0.131488414449054,0.076094470046083,0.0529275945769937
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales",0.0219305140701148,0.0378665867635492,0.0311791826209268,0.0530525998037884,0.0314897970783834,0.0336803701726286,0.0598463404771533,0.0420827389443652,0.0312954416134539,0.0647544010833436,0.045812894183602,0.0388564674595553,0.0508002114672947,0.0364645542050165,0.0377747741338835,0.0402468957551256,0.0355685131195335,0.0495988756807402,0.0671469474461993,0.0841707777574761,0.0291649694501018,0.0307654973440828,0.0427786049707937,0.0569929437307762,0.0775795190069822,0.0506360078277886,0.0322103706832823,0.0440771349862259,0.0962204603186822,0.0622498357130056,0.0494408074195308,0.0265933644441603,0.0161290322580645,0.0292204951736607,0.0297129852067265,0.0267221700013428,0.0311757947146687,0.0242912328946507,0.014650948430602,0.0296865823055155,0.0161985671717492,0.019651440342674,0.0302494731833322,0.0288540016323395,0.022925866766889,0.0271469783267993,0.0161506500469106,0.0362237538066998,0.0297077607896265,0.0401779442753454,0.02067868504772,0.022364851452392,0.0231057863208479,0.0188062864206251,0.0177186249693803,0.0160033167495854,0.0267551662789106,0.0177573463133225,0.0189026754556029,0.023365206662554,0.00719452438360426,0.00503311258278146,0.00537122065320974,0.074635241301908,0.055830516658619,0.0364429530201342,0.0324196875921014,0.0155353879120187,0.00780097987917995,0.00935187925421722,0.016010165184244,0.0181876710123934,0.0133772962788507,0.0163342713813777,0.0135413864227424,0.0179046129788898,0.0180386375979517,0.0386862261456575,0.0153714773697694,0.0117448752107009,0.00796753965326448,0.0213476361311406,0.0233287191596776,0.0289519803715387,0.0240280011351812,0.0211462832828315,0.0122848731884058,0.0105231205099666,0.0250576036866359,0.0101829376591084
"k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Subgroup 6",0.0189435623329665,0.0746469905239897,0.0575134797218098,0.0419590974266093,0.0753140453589496,0.0597971169247197,0.0232222286407487,0.0507608178792202,0.0263008155781754,0.0134802412901637,0.0153293622985284,0.0203146930634557,0.0426298841735954,0.045738776083749,0.0236892651348083,0.0608937337568582,0.0652413346290897,0.0574456871815893,0.0232751454696592,0.0281381326511968,0.0295723014256619,0.0152074851025966,0.0856144771503837,0.0575357336710693,0.0377036462373933,0.0737932159165036,0.110729749709579,0.107438016528926,0.0632745747055654,0.0831590895513472,0.0107746863066012,0.0177076008438279,0.022169386968256,0.00869032690793503,0.00916677203186243,0.0127568148247616,0.0105706625813864,0.00844627774504027,0.00747101343812157,0.0175663409685514,0.00675204463323401,0.0091227152339535,0.0117599075521718,0.0270296221614096,0.014657521375552,0.0241142096308899,0.0182281195550194,0.0596249398942138,0.0256435068705245,0.0348396160149848,0.00590819572792001,0.00674915635545557,0.00743861496938977,0.0088292424509977,0.00816526496284804,0.00845771144278607,0.00718489120021897,0.00820263205336218,0.0621364870104692,0.0576804441702653,0.0189779886443183,0.0227814569536424,0.0252967166247942,0.0120650953984287,0.00929502655721873,0.0418120805369128,0.0462127910403772,0.0240121005861221,0.0154592589069115,0.0177567327611719,0.0398983481575604,0.0103814582327378,0.0161092793217146,0.0245319955952527,0.0133620303111829,0.0131352619233776,0.0286290635425557,0.0365442035570557,0.0193363425643528,0.022293513131423,0.0177794171892291,0.0253969381593436,0.0482452569009038,0.029372590255871,0.0447450572320499,0.027657791244923,0.02734375,0.0150258018820196,0.0384216589861751,0.02122432064413
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales",0.024917465807263,0.0148694707666954,0.00976791435492694,0.00981058033355973,0.0176774853634968,0.00872041288485496,0.00797180983189879,0.0211602472658107,0.00869317822595941,0.0148344207804998,0.0144533987386125,0.0170643421733028,0.0168693228240496,0.0146841846413265,0.0181404282563847,0.0273245740687265,0.0534499514091351,0.0197927036364701,0.0109910409162279,0.016078932943541,0.0103462321792261,0.0177959932051662,0.0515977551254152,0.0221337675652856,0.0121411947245927,0.0309034572733203,0.0185869680008449,0.0194614769394828,0.00531136940959126,0.0254495489575243,0.0238679759956356,0.0217349613245541,0.038555455596967,0.0246128721822052,0.0103679352636237,0.0247079360816436,0.00788969743393336,0.0117855038302887,0.00659777810119827,0.0147365048854717,0.00643504723261269,0.00980937121930484,0.0250152946774522,0.0230447933170099,0.0178521093676595,0.0271469783267993,0.0200375284814368,0.0329379708286584,0.0592219856783433,0.019995317255912,0.0140130283290411,0.0174684046847085,0.0183661378447765,0.0188062864206251,0.0143708663346126,0.0124378109452736,0.0121801012727522,0.0146926266450334,0.0429430011632416,0.0333127698951265,0.0432449249436105,0.0271523178807947,0.0403707874902538,0.0157828282828283,0.0155721873491067,0.0575167785234899,0.0693191865605659,0.0620470158189954,0.0722541977833801,0.123823616454572,0.0319356204997882,0.0362143891839691,0.0559585492227979,0.0494310534687385,0.0204465967177832,0.0635652853792025,0.0627667002870665,0.0499805270673763,0.0579480297669879,0.0452938937523789,0.0455920324603467,0.0465669733243349,0.0469424313980946,0.0431125131440589,0.0577996405259673,0.0531880600863903,0.0660665760869565,0.0766467671759587,0.0358870967741935,0.0510626961103546
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales",0.00585599748467222,0.00168545638413424,0.00226615613034305,0.00128292204361935,0.00130733814585346,0.00115678946431749,0.00127086823407082,0.00158503724837534,0.00132768540178289,0.00203126923550412,0.00122634898388227,0.00110807416709758,0.0108617292257413,0.004356073912738,0.00579782314860923,0.00671383193762634,0.00401684483317136,0.0148738068747438,0.00124688279301746,0.000913575735428467,0.00154786150712831,0.000970690538463613,0.0176955675180392,0.00265363970809963,0.00628394103956555,0.00220156555772994,0.00121448938641884,0.000977517106549365,0.00823647140327919,0.00334548061413466,0.119135297326787,0.214728632615227,0.0889988433363321,0.0882738911084541,0.0124541661398407,0.0208808916342151,0.0145538108004596,0.00674392719177634,0.00130985300538495,0.0685567835976293,0.152317250998542,0.118235621096688,0.0768132689823941,0.039224158624994,0.00939584703561026,0.0595458243952955,0.0190323013000938,0.0162686327937169,0.0212889491000581,0.0108639662842426,0.0386305105287078,0.0342089591742209,0.0505562504114278,0.0411442698216493,0.0411529354127541,0.0220563847429519,0.0542630354454633,0.0308274743104381,0.00436215587436991,0.00501233806292412,0.024928054756164,0.00735099337748344,0.0151607034566404,0.0440516273849607,0.0895098985997103,0.0203355704697987,0.015797229590333,0.0304405369635092,0.010940398611045,0.0406037289138798,0.00906395595086828,0.0458715596330275,0.0312764955252002,0.0485133977731555,0.139808088960631,0.0146207974980453,0.0251377143300489,0.030442684668311,0.0101866536537758,0.021369147952803,0.0240501659904094,0.00515042801832842,0.00883478544092501,0.0127584998247459,0.0163655283322297,0.0208884017793824,0.185235507246377,0.0262066174238592,0.0132488479262673,0.0262861879107217
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales",0.002593931771734,0.00209745683358927,0.00296944596389779,0.00309410610519961,0.00477462627181265,0.00226908702616124,0.00294610363352781,0.00277381518465684,0.00208636277423026,0.00332389511264311,0.00455501051156272,0.00428455344611066,0.00913154226942856,0.0356214431251317,0.0186739702639254,0.0222350563095582,0.0373825720764496,0.0946302043684488,0.00364828669068071,0.00487240392228516,0.00382892057026477,0.00323563512821204,0.00360783415416333,0.00560882938302877,0.01966640806827,0.00595238095238095,0.00401309536381878,0.00622056340531414,0.00515741667308136,0.00483899874544477,0.0417348608837971,0.00824650003196318,0.00623313198817633,0.00842786737044706,0.00714376027310659,0.00537129045253122,0.0382995021064726,0.00824985268120212,0.0032018629020521,0.103262320465588,0.202973435617828,0.175293463688978,0.0307253075929577,0.0229007633587786,0.0284694165178991,0.029144167468008,0.0298217397131752,0.0278089437409841,0.026901490226437,0.0350737532193866,0.0265111346765642,0.0340766227750943,0.0313343427029162,0.0301077167579022,0.0302931330121662,0.039469320066335,0.0525523470644587,0.0291148368487471,0.0347033734005428,0.0374768661320173,0.0215835731508128,0.0257615894039735,0.023650697392359,0.0197109988776655,0.0292129406084017,0.0245637583892617,0.0228706159740642,0.0200100838217684,0.0207867573609856,0.0198283515833087,0.0347310461668784,0.0261548366328666,0.0260009420631182,0.0268567233573963,0.0362299345350193,0.0234558248631744,0.0186205291333695,0.0286252109567701,0.0261071123581798,0.0241422434886629,0.0262633714496496,0.020992434198842,0.137895936812963,0.0670171749036102,0.0365149938511021,0.0404873960415189,0.0236639492753623,0.0467975311140342,0.0361175115207373,0.0197738440589663
