"","1","2","3","4","5","6","7","9","10","11","12","13","15","16","17","18","19","20","22","23","24","25","26","27","28","30","34","35","36","37","61","62","63","65","85","86","87","88","89","112","113","114","161","162","164","165","166","167","168","169","170","171","172","173","174","175","176","177","179","182","187","188","191","194","196","197","198","201","202","203","204","205","206","207","208","209","210","213","214","215","216","217","218","219","220","221","222","223","224","225"
"k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__",0.0356076088665304,0.0311247612270122,0.027272016878956,0.0296581390083767,0.0430853180242142,0.109494571987898,0.0441337877650049,0.023973688381677,0.0810836441803123,0.0317001107965038,0.0466888577435179,0.0551082219103199,0.0525784591723939,0.0980116630366051,0.0703919755282066,0.115939936471268,0.0720440557175251,0.0926977806406277,0.0211970074812968,0.0187587551007979,0.0172708757637475,0.0218135734893628,0.0771389302485397,0.0541583740425789,0.0299456943366951,0.0614807566862361,0.0149963037279544,0.0163511952368257,0.0289431144638596,0.0214469203656132,0.0245499181669394,0.0287029342197788,0.0349569464079167,0.0598407745472573,0.102035655582248,0.0945347119645495,0.029337418613558,0.0595167943429582,0.271188085188958,0.0410059266378344,0.0119191022633614,0.021515220874342,0.139691387397186,0.151327476115032,0.0968711829371418,0.127006435387233,0.141468971987669,0.037826574771598,0.0277724017805303,0.113837508780145,0.102484472049689,0.0459868986964865,0.0492396813902969,0.0940314321031255,0.0697313627827223,0.0985903814262023,0.104899411523197,0.0563367586082567,0.048856145792943,0.0555983960518199,0.16613517927977,0.27046357615894,0.183314562938577,0.0113636363636364,0.0110453887011106,0.0181208053691275,0.0160919540229885,0.0173000567214974,0.00718260952290349,0.0146788990825688,0.106310885218128,0.0423305971350394,0.0409797456429581,0.0519393123699988,0.110573042776433,0.0440969507427678,0.0362712390410427,0.0222640529663767,0.0708185921678663,0.0334946441194062,0.0179269642198451,0.0180797783539942,0.0212116277176126,0.0253767963547143,0.01683852048056,0.0208884017793824,0.020606884057971,0.0171506627542244,0.036405529953917,0.0592327274880114
"k__Bacteria|p__Chloroflexi|c__KD4-96|o__|f__|g__",0.043350102185191,0.100153563803888,0.091036961787919,0.0735038864991321,0.183823111464787,0.170137035059619,0.0874588411992375,0.074932635916944,0.145097047480559,0.092945955927613,0.114050455501051,0.0873901159784295,0.0123516124381218,0.0209372584838052,0.0100305897417657,0.0318365578977765,0.0248785228377065,0.0274638402529718,0.0320495058649672,0.026006455935197,0.0410590631364562,0.0229190821581686,0.0725289199404421,0.125927266148001,0.0204034134988363,0.031474233529028,0.0345865455697539,0.0385674931129477,0.0195519975367562,0.0342314355696278,0.0108428805237316,0.0152783992840248,0.0173499550186351,0.0101192732787029,0.0113162220255405,0.0161810124882503,0.00765990042129452,0.0125057290643619,0.014650948430602,0.0111591649313898,0.00494515944969251,0.00644148710067685,0.00863299571749031,0.0302943012146526,0.0234896175890257,0.0290701974998151,0.0274762096233749,0.0276486616444943,0.0153861041223147,0.0224771716225708,0.0062869262232995,0.00621981075894925,0.00513461918241064,0.0073282712343281,0.00571568547399363,0.00597014925373134,0.0122485288079923,0.0164954029204976,0.0542846064366033,0.0502776064157927,0.015711285680952,0.0144370860927152,0.0207051892922117,0.00631313131313131,0.00410429744084983,0.0215436241610738,0.0211022693781314,0.0184975105565009,0.0494220615516339,0.0106540396567032,0.0138924184667514,0.0114276516980525,0.025341497880358,0.0297320445368898,0.0240337189489732,0.0229867083659109,0.019280006206843,0.023107880046735,0.0128705624008784,0.0450220216410201,0.0353375138325341,0.066351720953362,0.0227180197052357,0.0143708377146863,0.0157033393245672,0.0114757269034878,0.00939764492753623,0.00662754224425782,0.0178571428571429,0.0159552424368007
"k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Subgroup 6|f__|g__",0.0189435623329665,0.0746469905239897,0.0575134797218098,0.0419590974266093,0.0753140453589496,0.0597971169247197,0.0232222286407487,0.0507608178792202,0.0263008155781754,0.0134802412901637,0.0153293622985284,0.0203146930634557,0.0426298841735954,0.045738776083749,0.0236892651348083,0.0608937337568582,0.0652413346290897,0.0574456871815893,0.0232751454696592,0.0281381326511968,0.0295723014256619,0.0152074851025966,0.0856144771503837,0.0575357336710693,0.0377036462373933,0.0737932159165036,0.110729749709579,0.107438016528926,0.0632745747055654,0.0831590895513472,0.0107746863066012,0.0177076008438279,0.022169386968256,0.00869032690793503,0.00916677203186243,0.0127568148247616,0.0105706625813864,0.00844627774504027,0.00747101343812157,0.0175663409685514,0.00675204463323401,0.0091227152339535,0.0117599075521718,0.0270296221614096,0.014657521375552,0.0241142096308899,0.0182281195550194,0.0596249398942138,0.0256435068705245,0.0348396160149848,0.00590819572792001,0.00674915635545557,0.00743861496938977,0.0088292424509977,0.00816526496284804,0.00845771144278607,0.00718489120021897,0.00820263205336218,0.0621364870104692,0.0576804441702653,0.0189779886443183,0.0227814569536424,0.0252967166247942,0.0120650953984287,0.00929502655721873,0.0418120805369128,0.0462127910403772,0.0240121005861221,0.0154592589069115,0.0177567327611719,0.0398983481575604,0.0103814582327378,0.0161092793217146,0.0245319955952527,0.0133620303111829,0.0131352619233776,0.0286290635425557,0.0365442035570557,0.0193363425643528,0.022293513131423,0.0177794171892291,0.0253969381593436,0.0482452569009038,0.029372590255871,0.0447450572320499,0.027657791244923,0.02734375,0.0150258018820196,0.0384216589861751,0.02122432064413
"k__Bacteria|p__Bacteroidetes|c__Bacteroidetes vadinHA17|o__|f__|g__",0.0394985065241314,0.00419491366717855,0.00406345237164961,0.00528262017960909,0.0146080827601887,0.0256273358248799,0.0314251054242967,0.0284910445395467,0.0833280647404691,0.153637818539948,0.124562018220042,0.0883504469232474,0.0031239486711203,0.00316166654956791,0.00327239097958313,0.00581143517181634,0.00349854227405248,0.00579727118346314,0.00323265909300822,0.0018880565198855,0.00187372708757637,0.00134818130342168,0.0013171458023136,0.00199022978107472,0.00182311869666408,0.00350619699934768,0.000739254409124512,0.00124411268106283,0.00238626741590332,0.00221040683433897,0.00218221494817239,0.00300453877133542,0.00629739108083794,0.00551165028724738,0.00177013528891137,0.0125553914327917,0.00337035618536959,0.00622012702154128,0.0026197060107699,0.00266965668215068,0.0017117859633551,0.00140600987476703,0.00319488817891374,0.00254452926208651,0.00328854646246359,0.00547377764627561,0.00247956038064603,0.00424747555698029,0.00628991677956261,0.0075392179817373,0.00257536736858052,0.00330840997816449,0.00329142255282733,0.00379657425392901,0.00342941128439618,0.0033167495854063,0.00786916655262077,0.0050477735712998,0.00998449011244668,0.0246761258482418,0.0675896398848876,0.0395364238410596,0.0668803603915793,0.0021043771043771,0.00289715113471753,0.00671140939597315,0.00683760683760684,0.0328039326904897,0.0277790990819579,0.0249778040840485,0.0332062685302838,0.0193143408981169,0.0229863400847857,0.0297320445368898,0.0431351448300601,0.0246286161063331,0.0691675071766623,0.013566143061145,0.0781383432963279,0.0246316132891088,0.0272962006639616,0.0166589706248002,0.0148196400944548,0.017875920084122,0.0384069624444234,0.0372638772484044,0.0336277173913043,0.0261054335728018,0.0248847926267281,0.080605055946954
"k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__OM1 clade|g__",0.001296965885867,0.00146072886624967,0.00187543955614597,0.000981058033355973,0.00312624339225828,0.00186865990389749,0.00219513604066778,0.0021398002853067,0.00132768540178289,0.00215437646189831,0.00175192711983181,0.00236389155647485,0.0199452107463834,0.0220614065903183,0.0231201536600982,0.0211521801905862,0.00524781341107872,0.0382385664929437,0.00184723376743327,0.00200986661794263,0.00171079429735234,0.00153692668590072,0.00647119459397549,0.0137506784874254,0.0485259891388673,0.0249510763209393,0.00174252825007921,0.00195503421309873,0.11330921407128,0.0103948861939184,0.0697626841243863,0.0354152016876558,0.0227477188022105,0.0524627453267621,0.0269313440384372,0.0294749563582651,0.0744542320949828,0.0607608197472664,0.0104788240430796,0.0376421592183245,0.00830533189627845,0.0215479187784063,0.0253551763986133,0.0336550002400499,0.0189796110119327,0.00835860640579925,0.00998525666800697,0.00833466901747075,0.0149022643700406,0.0119409974244908,0.0346159672776852,0.0469794216899358,0.0402870120466065,0.0296662546353523,0.0322527966032498,0.0349087893864013,0.020459833036814,0.031638723634397,0.00310197751066305,0.00485811227637261,0.0117445749397216,0.0103973509933775,0.0161136619596292,0.0347923681257015,0.00965717044905843,0.00550335570469799,0.00559976422045388,0.00308817041658789,0.00171241021738096,0.00124297129328204,0.00847098686997035,0.00297762755512635,0.00301460197833255,0.00422121619968188,0.00278001972917227,0.00289288506645817,0.00290945767708899,0.00843827080358302,0.00744174698060266,0.00114186286770703,0.00154924382146809,0.00721059922565979,0.00480416904160899,0.00196284612688398,0.00141897644499101,0.0029656372896654,0.00283061594202899,0.00116361428715977,0.00155529953917051,0.00284175004440234
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__",0.0200833202326678,0.0370800404509532,0.0444635461436274,0.059542676024451,0.0305235036662309,0.0270065848015661,0.0398012824215817,0.0425978760500872,0.0183979262818486,0.0209897821002093,0.0252277505255781,0.0288099283445372,0.00970827125486615,0.00758799971896297,0.00373479405278509,0.0185532775050534,0.0141237447359896,0.0122386836095333,0.0150549552045811,0.0200986661794263,0.0205295315682281,0.0223798096368,0.0356488374756614,0.0306374766298776,0.0101241272304112,0.0324527071102414,0.0335304678424332,0.0227494890251488,0.00492648756831653,0.0266443634625724,0.00961538461538462,0.0103560698075817,0.0129160776249839,0.00778629961214313,0.0040460235175117,0.00651268967369411,0.0049023362696285,0.00405945131932168,0.0020375491194877,0.00453841635965615,0.00345527166677233,0.00264853022921231,0.00428250968662905,0.00292860915070335,0.00338250493281969,0.00369849840964568,0.00355180270741187,0.00609071966661324,0.00812850783820399,0.00510419105595879,0.00356006665656719,0.00357308277641765,0.00289645184648805,0.00264877273529931,0.00342941128439618,0.00240464344941957,0.00595319556589572,0.00432666306111412,0.0102753005040713,0.00593769278223319,0.00509450105001167,0.00377483443708609,0.00329203846487048,0.00364758698092031,0.00253500724287784,0.0201342281879195,0.0220453875626289,0.01254175332451,0.0112733672644247,0.0119562000591891,0.0127911901736552,0.00925478834701433,0.012246820536976,0.0222684448794812,0.00735360057393956,0.018295543393276,0.0133059197765537,0.0181747371154096,0.0255581310235452,0.0132129846120385,0.00988565105127259,0.0240826910098391,0.0218223271720544,0.0204696810375044,0.0304606943524737,0.0283669653794082,0.0186820652173913,0.00723464535060204,0.0203341013824885,0.0134391095849861
"k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__",0.0190614683225908,0.0177909284991947,0.0131280768930218,0.0138857444721153,0.0287614392087762,0.0148602954262324,0.0186008896077638,0.020050721191948,0.0116962761585636,0.0161270466576388,0.0118255080588648,0.0200192066188964,0.0181669630412842,0.022904517670203,0.0109198264210002,0.0130667051689287,0.0118561710398445,0.0115945423669263,0.0140389766324928,0.0129727754430842,0.0145010183299389,0.00706447002992962,0.046615507960142,0.0447500150774983,0.0932117920868891,0.0338388780169602,0.0270883937057767,0.0242601972807251,0.00916018782233854,0.0338729912181134,0.0122067648663393,0.00703189925206163,0.00668294563680761,0.0154559505409583,0.0040460235175117,0.00725124211091715,0.00421294523171199,0.00510705165979179,0.00383253286760782,0.00491216829515724,0.00272617764534331,0.0031716966942419,0.00489429678471892,0.00345671899755149,0.0035704218735319,0.00673126710555514,0.0038868784345262,0.0112197467542875,0.0133539771627637,0.0265511589791618,0.0032570822602636,0.00410242837292397,0.00427884931867553,0.00388486667843899,0.00391932718216706,0.00339966832504146,0.00321609415628849,0.00216333153055706,0.00930593253198914,0.00647748303516348,0.00252780586450961,0.00185430463576159,0.00181928441479685,0.00820707070707071,0.00422501207146306,0.0359731543624161,0.0346595932802829,0.0131404802420117,0.0020929458212434,0.00218999704054454,0.00601440067767895,0.0136005150490906,0.0103626943005181,0.010033035605041,0.00439422473320778,0.00930414386239249,0.0112111102490496,0.020900947682721,0.0120165914358912,0.015170463813822,0.00959055699004058,0.0565126274286932,0.020560214966208,0.0291622853137049,0.0119194021379245,0.0150215975759139,0.00775588768115942,0.00399676211676616,0.0149769585253456,0.0151560002368125
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__",0.00962898915264896,0.00606764298288325,0.00336016253809487,0.00339597011546298,0.004149377593361,0.00244705463605624,0.00311940384726475,0.00855920114122682,0.00550041095024341,0.00997168533792934,0.00989838822704976,0.0109329984486962,0.00701686932282405,0.00618281458582168,0.00490858646937469,0.0103595148714987,0.0352445740200842,0.0103648181764947,0.0027708506511499,0.00505511906937085,0.00464358452138493,0.00312778062393831,0.0168365593860955,0.00771967915083529,0.00655546935608999,0.00652315720808871,0.00612525081846024,0.00799786723540389,0.00192440920637364,0.0130234781050242,0.00545553737043099,0.0069679728952247,0.0111168230304588,0.00720305619550319,0.00328739410797825,0.00463273801530818,0.00199157410953658,0.0032737510639691,0.00223160141658177,0.00784879064552299,0.00278957712546757,0.00575483111532551,0.0110801441098498,0.00945796725718949,0.0103354317391713,0.0132406243065315,0.00898002948666399,0.0185125821445745,0.0320301916005419,0.0119409974244908,0.00855930919557643,0.00985906173493019,0.00868935553946416,0.0105950909411972,0.00841022291173349,0.00771144278606965,0.00704803612973861,0.00793221561204255,0.0147343931756495,0.0123380629241209,0.0265225169168546,0.0163576158940397,0.0246902884865286,0.00659371492704826,0.00935538387252535,0.0314765100671141,0.0396699086354259,0.0351988403604966,0.0407648765637635,0.0876590707309855,0.0166878441338416,0.0195557701593433,0.0276024493641074,0.0279579101920959,0.0127342839207246,0.0293979671618452,0.0263790829389402,0.0213553161106063,0.0375747224594364,0.0226197596650536,0.0175580966433051,0.0174048946826271,0.0213744809054637,0.01689449702068,0.0148519534575726,0.0213396944104184,0.0266077898550725,0.0140139633714459,0.0137672811059908,0.0225267894144811
"k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Gaiellales|f__|g__",0.0258214117277158,0.0241582081725907,0.0300070328983355,0.02905441098785,0.0304666628772807,0.0215340807972949,0.0255906648951534,0.0313044856554129,0.0169754062085098,0.0234519266280931,0.0197967764540995,0.0185417743960996,0.00461383188350075,0.00751774046230591,0.00405491925730953,0.00548657233612475,0.00518302559118886,0.00503601335129121,0.0219359009882701,0.0320969608380535,0.0189002036659878,0.0172567206837976,0.0103367311877219,0.0162233882154273,0.00981380915438324,0.0111709067188519,0.0299926074559088,0.0321691993246245,0.00438765299053191,0.0136806260828006,0.00470540098199673,0.00677619382471393,0.00951034571391852,0.00527835292059141,0.00537362498419522,0.00852692359339331,0.0049023362696285,0.00628560204282066,0.00441468975889002,0.00747503871002189,0.00326507322639954,0.00474119608933067,0.00448643871932567,0.00945796725718949,0.0263083716997087,0.00835860640579925,0.0199705133360139,0.0272479564032698,0.0179020708341397,0.0213533130414423,0.00734737161036207,0.00582280156156951,0.0121124349944046,0.00980045912060745,0.014779129582755,0.0238805970149254,0.0251129054331463,0.0344330268613665,0.0182241178751454,0.0308451573103023,0.0116667962977366,0.0144370860927152,0.00805683097981461,0.00154320987654321,0.00241429261226461,0.00758389261744966,0.00589448865310934,0.0067435558076511,0.0133663130856681,0.00562296537437112,0.0116899618805591,0.00321905681635281,0.00763071125765426,0.0115012847179738,0.00825038113173706,0.00609851446442533,0.00861199472418341,0.00662079709204206,0.0129925582530194,0.0060899352944375,0.00575433419402435,0.007636841544418,0.00797980620470646,0.0082018927444795,0.0120140005675906,0.00734962284830121,0.00628396739130435,0.00419912981888091,0.0157834101382488,0.00849564857024451
"k__Bacteria|p__Verrucomicrobia|c__OPB35 soil group|o__|f__|g__",0.0308127652884767,0.0298887598786471,0.02406814097054,0.01743264659271,0.021144773489456,0.0255828439224061,0.0196406908901854,0.0226264067205579,0.0523803502560536,0.0256063030899914,0.0300455501051156,0.0390780822929748,0.00860287403277743,0.0155272957212113,0.00711389343387636,0.0101068437770719,0.0141237447359896,0.00767113661650173,0.0230904220929159,0.0134600158353127,0.0209368635437882,0.0203036104295306,0.00375100217615393,0.00777998914420119,0.00814584949573313,0.00929549902152642,0.0193262224099694,0.018039633875411,0.00731275498421984,0.0117689228747237,0.00361429350791053,0.00735153103624624,0.0101529366405346,0.00344113615817561,0.00632191174611202,0.00704981871894723,0.00382995021064726,0.00975577817062791,0.00344442827341969,0.00448502322601313,0.00202878336397642,0.00225615538044011,0.00496227312895112,0.00648134812040905,0.00432208963638072,0.00747096678748428,0.0122637716123844,0.003606347171021,0.00561254112637894,0.00341840318426598,0.00545371913346463,0.00602130616025938,0.00546376143769337,0.00759314850785803,0.00530742222585123,0.00854063018242123,0.0117011085260709,0.00658013340544438,0.0241372625048468,0.0165021591610117,0.00894454382826476,0.00933774834437086,0.0110023390799619,0.00329685746352413,0.00404394012554322,0.0106040268456376,0.0108458591217212,0.0123526816663515,0.012414974076012,0.0186445693992305,0.01999152901313,0.0101400289715113,0.0186528497409326,0.0196378318854766,0.0131826741996234,0.0169663799843628,0.0209093025060129,0.012462676879138,0.0193363425643528,0.00761241911804687,0.00538546661748432,0.0177245764216957,0.0100561843498086,0.014440939362075,0.0162709299025636,0.0131519566759074,0.0164741847826087,0.00971364970150764,0.0188364055299539,0.00799242199988159
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas",0.00373368967143531,0.00348327652721076,0.0030475892787372,0.00422609614368727,0.00267151708065708,0.00209111941626624,0.00213736930275547,0.00554763036931368,0.00164380097363596,0.00203126923550412,0.0028030833917309,0.00413681022383098,0.0122554909405489,0.00997681444530317,0.0165042327665932,0.0122004042737511,0.0204081632653061,0.00907653569128067,0.00304793571626489,0.0054814544125708,0.00586558044806517,0.00350527138889638,0.0127992211659604,0.0270188770279235,0.00453840186190846,0.00358773646444879,0.0485267715703876,0.0489647205189727,0.00277114925717805,0.0442678774120318,0.00490998363338789,0.00396343412388928,0.00379128646703509,0.00329532530401563,0.00322417499051713,0.00355847992480193,0.00283416315587897,0.00392850127676291,0.00242565371367584,0.00464520262694218,0.00399416724782857,0.0031716966942419,0.00441846237509347,0.00446492870517068,0.00338250493281969,0.00636141726459058,0.00254657552606889,0.0149062349735535,0.0119992258563964,0.00487005385155701,0.00242387517042872,0.00397009197379739,0.00368639325916661,0.00353169698039908,0.00318445333551074,0.00265339966832504,0.00321609415628849,0.0025238867856499,0.00707638619620008,0.010101789019124,0.00167224080267559,0.00158940397350993,0.00225244737070086,0.00806677890011223,0.00917431192660551,0.0387919463087248,0.0394930739758326,0.0200415957647949,0.00290158397945108,0.00213080793134063,0.00660736975857687,0.0107033639143731,0.0176165803108808,0.0119907010889514,0.00878844946641557,0.0116497263487099,0.0380944991853518,0.022718421394262,0.00823472001951934,0.0676417813060736,0.0778310586499447,0.032465456612084,0.0138425209673479,0.0627409744128987,0.0173115126288904,0.0417123331829025,0.0300045289855072,0.0257006981685723,0.0487903225806452,0.0135279142738737
