"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_219",8,0.00549362632673743,190.724224165775,8
"ASV_149",2,0.00548660310019709,10.8333333333333,2
"ASV_587",4,0.0054839740176765,255,4
"ASV_26",1,0.00323624595469256,0,1
"ASV_55",8,0.0036331142490976,335,8
"ASV_725",4,0.00363213202623598,124,4
"ASV_843",5,0.003632217415836,32.5,5
"ASV_555",4,0.00349484256243214,15.5,4
"ASV_503",1,0.00323624595469256,0,1
"ASV_50",21,0.00550164693314342,818.757164387577,21
"ASV_504",21,0.00550154897980985,386.810004527035,21
"ASV_450",12,0.00548572645930976,34.346735296706,12
"ASV_1029",10,0.005496557980682,38.8077152835141,10
"ASV_409",10,0.00548543430792991,26.7072823743928,10
"ASV_2593",13,0.00549264980358,113.656391341126,13
"ASV_125",7,0.0054916736275259,34.0187544118717,7
"ASV_4269",12,0.00548631085543837,32.2202152432564,12
"ASV_1535",11,0.00548572645930976,7.21381538442642,11
"ASV_663",8,0.00548514218766642,129.852941176471,8
"ASV_1239",8,0.00548894217958966,42.8119302419172,8
"ASV_1615",5,0.00549255217035799,133.134757458304,5
"ASV_1069",11,0.0054856290720588,29.4370506453375,11
"ASV_2387",11,0.0054856290720588,29.4370506453375,11
"ASV_302",3,0.00548309821666223,128,3
"ASV_1426",16,0.00548874718013393,70.6913229641173,16
"ASV_1057",14,0.00548738257178882,93.5839021544007,14
"ASV_740",6,0.00548475274237637,17.0238790595802,6
"ASV_116",2,0.0036319612590799,0,2
"ASV_1980",4,0.00363272983776158,172,4
"ASV_1076",4,0.00363213202623598,135.5,4
"ASV_5552",1,0.00363166245519187,0,1
"ASV_165",7,0.00549450549450549,144.886232344696,7
"ASV_397",11,0.00549558041510306,102.852387998667,11
"ASV_767",14,0.00549782933599032,170.929921473859,14
"ASV_947",24,0.00550233270415613,255.99074115576,24
"ASV_224",13,0.00549851415555991,38.0575825344107,13
"ASV_1349",20,0.00550125514073599,797.334466534021,20
"ASV_100",13,0.00549802498131739,132.417413588178,13
"ASV_999",16,0.00549968852896681,375.431143706725,16
"ASV_318",7,0.00549567815601323,137.418691603265,7
"ASV_454",6,0.00549792715691333,1104.49153771299,6
"ASV_540",1,0.00547891769211674,0,1
"ASV_413",1,0.00323624595469256,0,1
"ASV_159",3,0.0034944078166171,83,3
"ASV_59",4,0.00337749213011543,29,4
"ASV_321",2,0.00337704918032787,0,2
"ASV_666",3,0.0054869928083104,145.497530845951,3
"ASV_1305",3,0.00545946041449496,126.318158866089,3
"ASV_1377",3,0.00546999468932554,342.818158866089,3
"ASV_802",6,0.00549597139960514,19.8127464000266,6
"ASV_590",10,0.00549743808710504,46.5459728301005,10
"ASV_107",1,0.00323624595469256,0,1
"ASV_734",3,0.00325732899022801,2,3
"ASV_113",2,0.00363161977293562,124,2
"ASV_319",2,0.00362914591750446,66,2
"ASV_982",1,0.00323624595469256,0,1
"ASV_403",1,0.00546177640300486,0,1
"ASV_536",3,0.00325732899022801,2,3
"ASV_796",1,0.00323624595469256,0,1
"ASV_163",4,0.00349424975404553,44.5,4
"ASV_3805",5,0.00349492161874816,62.5,5
"ASV_170",1,0.00323624595469256,0,1
"ASV_644",2,0.00545194699790038,52.386335089416,2
"ASV_12",1,0.00323624595469256,0,1
"ASV_433",2,0.00325729465339855,0,2
"ASV_354",1,0.00324671913252708,0,1
"ASV_422",1,0.00324671913252708,0,1
"ASV_646",3,0.00325732899022801,2,3
"ASV_683",2,0.00325729465339855,0,2
"ASV_123",1,0.0054820281730121,0,1
"ASV_307",2,0.00548738257178882,0,2
"ASV_402",12,0.00549802498131739,147.85787808506,12
"ASV_95",2,0.00324675324675325,0,2
"ASV_230",2,0.00324675324675325,0,2
"ASV_157",1,0.00362816583888126,0,1
"ASV_4159",3,0.00363093699325515,96,3
"ASV_228",2,0.00362957220381986,0,2
"ASV_493",2,0.00545252421873621,0,2
"ASV_690",2,0.00545252421873621,0,2
"ASV_466",10,0.00549782933599032,15.6647990802857,10
"ASV_249",2,0.00324675324675325,1,2
"ASV_101",2,0.00349405219593831,0,2
"ASV_73",5,0.00349492161874816,51.8333333333333,5
"ASV_106",2,0.00337708608837255,13,2
"ASV_1344",6,0.00349535649242673,90.6666666666667,6
"ASV_1216",1,0.00323624595469256,0,1
"ASV_191",3,0.00325732899022801,3,3
"ASV_144",2,0.00326790473370278,0.5,2
"ASV_380",3,0.00326793929459045,1.5,3
"ASV_527",2,0.00325729465339855,0,2
"ASV_429",2,0.00325729465339855,0,2
"ASV_305",1,0.003257260317293,0,1
"ASV_375",1,0.003257260317293,0,1
"ASV_2201",3,0.0054838766926367,128,3
"ASV_870",1,0.00323624595469256,0,1
"ASV_89",2,0.00337690155621612,0,2
"ASV_98",3,0.00337734446727583,24,3
"ASV_4739",8,0.00549440779530219,457.456105302514,8
"ASV_234",6,0.00549157602900405,566.197956845887,6
"ASV_678",1,0.00324671913252708,0,1
"ASV_672",1,0.00324671913252708,0,1
"ASV_171",1,0.00323624595469256,0,1
"ASV_1061",1,0.00337660634670863,0,1
"ASV_97",5,0.0036299133049832,34,5
"ASV_1842",6,0.00363106499488831,196,6
"ASV_4246",5,0.0036299133049832,34,5
"ASV_3149",5,0.0036299133049832,34,5
"ASV_524",4,0.0054916736275259,0,4
"ASV_585",5,0.00547367675193084,0,5
"ASV_575",10,0.00548446069469835,15.2954135206734,10
"ASV_1277",1,0.00362633493721394,0,1
"ASV_94",8,0.00549333333333333,122.201848010771,8
"ASV_347",5,0.00547746086894865,0,5
"ASV_195",10,0.00548786985401201,113.467944088569,10
"ASV_1274",8,0.00547823774488077,4.24383753501401,8
"ASV_2416",3,0.00326793929459045,1.5,3
"ASV_824",1,0.00323624595469256,0,1
"ASV_316",1,0.00323624595469256,0,1
"ASV_657",1,0.00323624595469256,0,1
"ASV_605",1,0.00323624595469256,0,1
"ASV_981",2,0.00325729465339855,2,2
"ASV_327",1,0.00349361764672629,0,1
"ASV_277",4,0.00549157602900405,12.1571297304068,4
"ASV_199",1,0.00324671913252708,0,1
"ASV_615",1,0.00324671913252708,0,1
"ASV_152",1,0.00323624595469256,0,1
"ASV_324",1,0.00323624595469256,0,1
"ASV_281",1,0.003257260317293,0,1
"ASV_1167",2,0.00548154192758688,4.89519053298123,2
"ASV_1011",1,0.00323624595469256,0,1
"ASV_1999",2,0.00325729465339855,2,2
"ASV_434",2,0.0054804724912206,452.318158866089,2
"ASV_206",1,0.00323624595469256,0,1
"ASV_357",5,0.0054914784339512,103.48667119244,5
"ASV_497",1,0.00323624595469256,0,1
"ASV_625",1,0.00323624595469256,0,1
"ASV_356",2,0.00326790473370278,0,2
"ASV_670",1,0.00324671913252708,0,1
"ASV_2141",3,0.00349472398466393,15.5,3
"ASV_1715",1,0.00362846406763739,0,1
"ASV_246",1,0.00323624595469256,0,1
"ASV_954",1,0.00325722598191133,0,1
"ASV_379",1,0.00547154442752417,0,1
"ASV_256",1,0.00547154442752417,0,1
"ASV_2693",1,0.00323624595469256,0,1
"ASV_140",2,0.00324675324675325,0,2
"ASV_857",2,0.00324675324675325,0,2
"ASV_1234",1,0.00323624595469256,0,1
"ASV_694",1,0.00323624595469256,0,1
"ASV_213",2,0.00324675324675325,1,2
"ASV_1",1,0.00349191999095943,0,1
"ASV_29",5,0.00337782441871905,50.5,5
"ASV_7",2,0.00325729465339855,2,2
"ASV_131",5,0.0054848500985143,253.957898971315,5
"ASV_17",3,0.0054869928083104,140.414297623266,3
"ASV_5",3,0.00349432878354386,0,3
"ASV_268",2,0.0036296574731006,66,2
"ASV_35",1,0.00323624595469256,0,1
"ASV_60",5,0.00363255901438917,265.5,5
"ASV_22",1,0.00323624595469256,0,1
"ASV_148",2,0.00349464493728865,0,2
"ASV_127",3,0.0054657374323416,282.181841133911,3
"ASV_18",1,0.0034925120090421,0,1
"ASV_185",5,0.00549245454060684,0.429365109523568,5
"ASV_214",28,0.00550233270415613,398.678787255683,28
"ASV_9",6,0.0054942124073185,276.170519578032,6
"ASV_623",1,0.00323624595469256,0,1
"ASV_67",3,0.0036319612590799,0,3
"ASV_32",2,0.00349428926834785,1,2
"ASV_273",1,0.00323624595469256,0,1
"ASV_46",20,0.005496557980682,723.83919276485,20
"ASV_33",22,0.00550194081407357,223.910786612676,22
"ASV_255",1,0.00323624595469256,0,1
"ASV_93",2,0.0034936571467336,44,2
"ASV_19",3,0.00337741829708165,5,3
"ASV_64",1,0.00547454954555924,0,1
"ASV_132",2,0.00545859242509893,0,2
"ASV_49",1,0.00323624595469256,0,1
"ASV_15",1,0.003257260317293,0,1
"ASV_196",2,0.00363042507695561,96,2
"ASV_68",1,0.00323624595469256,0,1
"ASV_71",2,0.00547416160291955,128,2
"ASV_28",1,0.003257260317293,0,1
"ASV_44",1,0.00323624595469256,0,1
"ASV_492",2,0.00337719681734721,0,2
"ASV_96",2,0.00349413121650044,0,2
"ASV_298",1,0.00323624595469256,0,1
"ASV_359",1,0.00323624595469256,0,1
"ASV_136",2,0.00325729465339855,0,2
"ASV_204",2,0.00324675324675325,1,2
"ASV_38",2,0.00325729465339855,0,2
"ASV_188",3,0.00549245454060684,3.03208940617229,3
"ASV_217",2,0.00324675324675325,0,2
"ASV_72",1,0.0036268457006033,0,1
"ASV_42",3,0.00362961483795943,34,3
"ASV_417",3,0.00546477079796265,254,3
"ASV_180",1,0.00324671913252708,0,1
"ASV_74",2,0.00349405219593831,0,2
"ASV_114",1,0.00323624595469256,0,1
"ASV_62",1,0.003257260317293,0,1
"ASV_75",2,0.00326790473370278,0.5,2
"ASV_716",1,0.00547144754316069,0,1
"ASV_1722",1,0.00323624595469256,0,1
"ASV_128",2,0.00337690155621612,0,2
"ASV_1378",2,0.00324675324675325,1,2
"ASV_462",1,0.00323624595469256,0,1
"ASV_16",4,0.00362987066383169,0,4
"ASV_240",2,0.00362778247393632,34,2
"ASV_118",5,0.00547746086894865,0,5
"ASV_239",1,0.00349349915206331,0,1
"ASV_104",1,0.00323624595469256,0,1
"ASV_141",1,0.00323624595469256,0,1
"ASV_304",1,0.00323624595469256,0,1
"ASV_194",1,0.00323624595469256,0,1
"ASV_1301",1,0.00325722598191133,0,1
"ASV_729",1,0.00547067259175327,0,1
"ASV_888",2,0.00548786985401201,2.24779506820774,2
"ASV_489",2,0.00363097965946346,0,2
"ASV_208",2,0.00324675324675325,1,2
"ASV_280",1,0.00323624595469256,0,1
"ASV_738",2,0.00548728512572809,837.181841133911,2
"ASV_222",1,0.00323624595469256,0,1
"ASV_798",1,0.00323624595469256,0,1
"ASV_1245",1,0.00548319551407176,0,1
"ASV_373",1,0.00323624595469256,0,1
"ASV_526",1,0.00548008370872202,0,1
"ASV_314",2,0.00548767493073808,1.41313131313131,2
"ASV_1603",1,0.00323624595469256,0,1
"ASV_662",1,0.00323624595469256,0,1
"ASV_1047",1,0.00323624595469256,0,1
"ASV_514",1,0.00325722598191133,0,1
"ASV_3523",1,0.00323624595469256,0,1
"ASV_334",1,0.00547270730756969,0,1
"ASV_949",2,0.00324675324675325,0,2
"ASV_509",1,0.00323624595469256,0,1
"ASV_693",1,0.00323624595469256,0,1
"ASV_202",1,0.00362846406763739,0,1
"ASV_394",1,0.00324671913252708,0,1
"ASV_288",1,0.00324671913252708,0,1
"ASV_282",1,0.00362846406763739,0,1
