,logFC,level,p,Genus,ord
Crenarchaeota,-5.01719773924371,depleted,9.32645900845644e-06,Crenarchaeota,25.1722731546722
Chlorobi,-3.13572558789,depleted,0.00112595347548843,Chlorobi,9.8327749625481
candidate_division_WPS-2,2.33712303514224,enriched,0.000137038798261656,candidate_division_WPS-2,5.4621440813925
Candidatus_Saccharibacteria,1.48505794229071,enriched,9.37999616896531e-06,Candidatus_Saccharibacteria,2.20539709196073
Spirochaetes,-1.29779900419069,depleted,0.00287365489007375,Spirochaetes,1.68428225527835
