,logFC,level,p,Genus,ord
ASV_43,3.05939581057453,enriched,1.59594601855857e-10,ASV_43,9.35990272576101
ASV_172,3.00795713631173,enriched,2.03850200730104e-10,ASV_172,9.04780613388868
ASV_67,2.57753545694213,enriched,3.11392863809751e-07,ASV_67,6.6436890317939
ASV_246,2.55252519776583,enriched,4.51100894326917e-07,ASV_246,6.51538488522947
