OTU	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_21	0.427946785747511	1.03289644996094	0.565540749922529	0.352056329012642	0.287682640623817	0.402549480040255	0.696249535833643	0.675739982868564	0.556925043367114	0.491043011730472	0.682321665928223	0.6810551558753	0.645105797350766	0.92678405931418	0.573168547375963	0.81392328340116	1.17814171122995	0.626824660827752
ASV_1276	0.5861010326542	0.703063970141481	0.859931825224667	0.744119059049448	0.643500643500644	0.687688695068769	0.816932788711474	0.618635195583896	0.447366018442436	0.59107029189779	0.602569782897652	0.786570743405276	0.473077584723895	0.572921054848766	0.707504925667204	0.450255433370855	0.476270053475936	0.575304825691224
ASV_29	0.632616987626756	0.512108323930214	0.441586612953207	0.864138262121939	0.166553107729578	0.788326065078833	0.58484961010026	0.808984486532788	0.766913174472747	0.709284350277348	0.806380150642446	0.546762589928058	0.739721314295544	0.61504760299941	0.626903098692459	0.554160533379513	0.743649732620321	0.369225485145114
ASV_22	0.558191459670667	0.477389115528166	1.40223117446545	1.34421507441191	1.12044817927171	0.670915800067092	0.352766431489046	0.247454078233559	0.429106180954989	0.281895062289715	0.381036774479397	0.508393285371703	0.344056425253742	0.783553795601988	0.349274583557227	0.658065633388172	0.359291443850267	0.377812124334535
ASV_113	0.241882965857289	0.2864334693169	0.0542299349240781	3.55256841094575	1.4308426073132	0.0838644750083864	0.362049758633494	0.561530408299229	0.237377887336803	0.58197690279167	0.265839610101905	0.306954436450839	0.946155169447789	0.126379644451934	0.358230342109977	0.372326608364361	0.217245989304813	0.566718186501803
ASV_26	0.576797841659689	0.581546740734311	0.387356678029129	1.08017282765242	0.113558937088349	0.0670915800067092	0.603416264389157	0.923194061102122	0.912991874372318	0.363735564244794	0.593708462560922	0.441247002398082	1.33321864785825	0.227483360013481	0.46569944474297	0.294397783357866	0.0334224598930481	1.92340717843036
ASV_24	0.390734021769467	1.32800972137835	1.27827703749613	0.296047367578813	0.492088727382845	0.86380409258638	0.250649832900111	0.276006471875892	0.20085821236191	0.418295898881513	0.584847142224191	0.143884892086331	0.516084637880612	0.640323531889797	0.385097617768225	1.53260022512772	0.426136363636364	0.394985402713378
ASV_31	0.381430830774956	0.303793073517924	0.968391695072823	0.592094735157625	0.93875387993035	0.62059711506206	0.445599702933531	0.54249547920434	0.246507806080526	0.481949622624352	0.575985821887461	0.278177458033573	0.498881816617925	0.699300699300699	0.295540032240731	0.571478050047623	0.935828877005348	0.601064743259488
ASV_27	0.558191459670667	0.720423574342505	0.511310814998451	0.328052488398144	0.401241577712166	0.637370010063737	0.965466023022651	0.43780336918245	0.465625855929882	0.391015731563154	0.549401860877271	0.748201438848921	0.576294512300017	0.505518577807734	0.653770374350708	0.597454325049788	0.367647058823529	0.704104413532543
ASV_34	0.707042515582845	0.442669907126117	0.441586612953207	0.384061449831973	0.227117874176698	0.49480040254948	0.742666171555886	0.523460550109451	0.419976262211266	0.60016368100391	0.51395657953035	0.796163069544364	0.55909169103733	0.598196983739152	0.734372201325452	0.398302883366525	0.384358288770054	0.609651382448909
ASV_33	0.595404223648711	0.303793073517924	0.340873876665634	0.536085773723796	0.590506472859414	0.796712512579671	0.510582992944671	0.352146188255449	0.657354149548069	0.954805856142584	0.451927337173239	0.345323741007194	0.507483227249269	0.631898222259668	0.564212788823213	0.415620400034635	0.384358288770054	0.455091877039327
ASV_35	0.279095729835334	0.677024563839944	0.278896808180973	0.608097295567291	0.0757059580588992	0.176115397517612	0.556999628666914	0.33311125916056	0.429106180954989	0.63653723742839	0.549401860877271	0.326139088729017	0.894546705659728	1.02788777487573	0.716460684219953	0.735994458394666	0.651737967914438	0.377812124334535
ASV_36	0.530281886687134	0.260394063015363	0.232414006817478	0.712113938230117	0.522371110606405	0.947668567594767	0.222799851466766	0.133244503664224	0.894732036884872	0.554696735473311	0.345591493132477	0.297362110311751	0.748322724926888	1.01103715561547	0.429876410531972	0.493549225041129	0.459558823529412	0.283359093250902
ASV_41	0.641920178621267	0.512108323930214	0.550046482801363	0.672107537205953	1.15073056249527	0.67930224756793	0.269216487189009	0.447320833729894	0.37432666849265	0.372828953350914	0.407620735489588	0.326139088729017	0.258042318940306	0.530794506698121	0.31345154934623	0.502207983375184	0.350935828877005	0.480851794607591
ASV_37	0.427946785747511	0.277753667216387	0.325379609544469	0.184029444711154	0.378529790294496	0.31029855753103	0.668399554400297	0.43780336918245	0.383456587236374	0.381922342457034	0.646876384581303	0.6810551558753	0.378462067779116	0.61504760299941	0.886620096722192	0.554160533379513	0.635026737967914	0.729864331100807
ASV_173	0.362824448785934	0.381911292422533	0.519057948559033	0.392062730036806	0.628359451888864	0.528346192552835	0.315633122911251	0.323593794613115	0.456495937186159	0.454669455305993	0.540540540540541	0.441247002398082	0.473077584723895	0.564495745218637	0.61794734013971	0.632089358386007	0.467914438502674	0.626824660827752
ASV_38	0.800074425527956	0.486068917628678	0.464828013634955	0.840134421507441	0.863047921871451	1.19087554511909	0.148533234311177	0.142761968211668	0.383456587236374	0.200054560334637	0.407620735489588	0.316546762589928	0.395664889041803	0.429690791136574	0.295540032240731	0.450255433370855	0.434491978609626	0.360638845955693
ASV_40	0.381430830774956	0.373231490322021	0.131701270529904	0.184029444711154	0.113558937088349	0.419322375041932	1.68028221314519	0.704292376510897	0.940381630603488	0.954805856142584	0.381036774479397	1.84172661870504	0.180629623258214	0.0758277866711602	0.205982446713237	0.112563858342714	0.0668449197860962	0.214665979735532
ASV_42	0.427946785747511	0.173596042010242	0.170436938332817	0.656104976796287	0.378529790294496	0.561891982556189	0.111399925733383	0.114209574569335	0.620834474573176	0.463762844412112	0.283562250775366	0.431654676258993	0.636504386719422	1.73561378380655	0.188070929607738	0.38964412503247	0.45120320855615	0.266185814872059
ASV_39	0.3349148758024	0.729103376443017	0.743724821815928	0.304048647783645	0.522371110606405	0.352230795035223	0.278499814333457	0.43780336918245	0.292157399799142	0.354642175138674	0.478511298183429	0.316546762589928	0.344056425253742	0.657174151150055	0.519433996059466	0.632089358386007	0.142045454545455	0.523784990554697
ASV_70	0.269792538840822	0.295113271417412	0.875426092345832	0.448071691470635	1.02203043379514	0.528346192552835	0.269216487189009	0.447320833729894	0.127818862412125	0.445576066199873	0.584847142224191	0.297362110311751	0.301049372097024	0.193782121492965	0.241805480924234	0.355009091696251	0.718582887700535	0.352052206766272
ASV_47	0.465159549725556	0.425310302925093	0.488069414316703	0.480076812289966	0.514800514800515	0.62059711506206	0.371333085777943	0.342628723708004	0.383456587236374	0.318268618714195	0.425343376163048	0.335731414868105	0.335455014622398	0.379138933355801	0.429876410531972	0.493549225041129	0.384358288770054	0.489438433797012
ASV_68	0.511675504698112	0.399270896623557	0.612023551286024	0.488078092494799	0.711636005753653	0.55350553505535	0.278499814333457	0.276006471875892	0.20085821236191	0.272801673183596	0.451927337173239	0.402877697841727	0.421469120935833	0.438116100766703	0.277628515135232	0.311715300025976	0.267379679144385	0.472265155418169
ASV_45	0.558191459670667	0.321152677718948	0.650759219088937	0.648103696591455	1.07502460443637	0.461254612546125	0.176383215744523	0.10469211002189	0.346936912261481	0.290988451395835	0.301284891448826	0.163069544364508	0.395664889041803	0.606622293369281	0.197026688160487	0.173175166681098	0.459558823529412	0.257599175682638
ASV_44	0.316308493813378	0.685704365940457	0.557793616361946	0.37606016962714	0.537512302218185	0.226434082522643	0.278499814333457	0.304558865518226	0.301287318542865	0.190961171228517	0.398759415152858	0.393285371702638	0.5332874591433	0.362288314095543	0.420920651979223	0.86587583340549	0.242312834224599	0.300532371629744
ASV_54	0.381430830774956	0.199635448311779	0.356368143786799	1.00816130580893	0.613218260277084	0.838644750083865	0.12996658002228	0.0571047872846674	0.383456587236374	0.163681003910157	0.203810367744794	0.201438848920863	0.481678995355238	0.640323531889797	0.250761239476984	0.38964412503247	0.325868983957219	0.369225485145114
ASV_52	0.269792538840822	0.373231490322021	0.573287883483111	0.208033285325652	0.181694299341358	0.285139215028514	0.362049758633494	0.418768440087561	0.593444718342007	0.263708284077476	0.51395657953035	0.326139088729017	0.335455014622398	0.699300699300699	0.420920651979223	0.346350333362196	0.367647058823529	0.601064743259488
ASV_46	0.418643594753	0.16491623990973	0.457080880074372	0.344055048807809	0.499659323188735	0.301912110030191	0.556999628666914	0.513943085562006	0.40171642472382	0.363735564244794	0.575985821887461	0.709832134292566	0.154825391364184	0.176931502232707	0.331363066451728	0.398302883366525	0.49298128342246	0.291945732440323
ASV_43	0.00930319099451112	0.0954778231056332	0.00774713356058258	0.120019203072492	0.370959194488606	0.0167728950016773	0.157816561455626	0.885124202912344	0.0365196749748927	0.409202509775393	0.478511298183429	0.326139088729017	2.58042318940306	0.134804954082063	0.0626903098692459	0.129881375010823	0.752005347593583	0.369225485145114
ASV_48	0.353521257791422	0.321152677718948	0.201425472575147	0.37606016962714	0.128700128700129	0.318685005031869	0.529149647233568	0.342628723708004	0.584314799598284	0.445576066199873	0.478511298183429	0.345323741007194	0.335455014622398	0.446541410396832	0.367186100662726	0.450255433370855	0.392713903743315	0.506611712175854
ASV_51	0.344218066796911	0.642305355437896	0.550046482801363	0.14402304368699	0.128700128700129	0.293525662529353	0.399183067211289	0.33311125916056	0.246507806080526	0.172774393016277	0.265839610101905	0.402877697841727	0.490280405986582	0.193782121492965	0.438832169084722	0.770629491730886	0.442847593582888	0.489438433797012
ASV_50	0.353521257791422	0.607586147035848	0.426092345832042	0.384061449831973	0.174123703535468	0.301912110030191	0.380616412922391	0.466355762824783	0.37432666849265	0.318268618714195	0.434204696499778	0.239808153477218	0.29244796146568	0.219058050383352	0.429876410531972	0.476231708373019	0.267379679144385	0.523784990554697
ASV_53	0.139547864917667	0.138876833608194	0.263402541059808	0.112017922867659	0.9766068589598	0.167728950016773	0.71481619012254	0.485390691919673	0.219118049849356	0.336455396926434	0.274700930438635	0.115107913669065	0.567693101668674	0.244333979273738	0.429876410531972	0.363667850030306	0.217245989304813	0.74703760947965
ASV_49	0.530281886687134	0.321152677718948	1.72761078400992	0.0240038406144983	0.113558937088349	0.226434082522643	0.0928332714444857	0.10469211002189	1.23253903040263	1.0548331363099	0.0974745237040319	0.0479616306954436	0.12041974883881	0.15165557334232	0.223893963818735	0.0692700666724392	0.158756684491979	0.0772797527047913
ASV_55	0.437249976742022	0.894019616352747	0.302138208862721	0.248039686349816	0.469376939965175	0.436095270043609	0.464166357222428	0.466355762824783	0.164338537387017	0.381922342457034	0.283562250775366	0.383693045563549	0.301049372097024	0.0758277866711602	0.241805480924234	0.0952463416746039	0.359291443850267	0.27477245406148
ASV_58	0.418643594753	0.303793073517924	0.364115277347381	0.512081933109298	0.492088727382845	0.343844347534384	0.3249164500557	0.285523936423337	0.109559024924678	0.381922342457034	0.336730172795747	0.211031175059952	0.283846550834337	0.269609908164125	0.286584273687981	0.190492683349208	0.250668449197861	0.291945732440323
ASV_62	0.297702111824356	0.355871886120996	0.286643941741556	0.368058889422308	0.333106215459157	0.318685005031869	0.278499814333457	0.456838298277339	0.337806993517758	0.209147949440757	0.469649977846699	0.172661870503597	0.29244796146568	0.337012385205156	0.30449579079348	0.233786475019482	0.334224598930481	0.249012536493217
ASV_67	0.2511861568518	0.234354656713827	0.519057948559033	0.440070411265803	0.598077068665304	0.469641060046964	0.19494987003342	0.218901684591225	0.20085821236191	0.200054560334637	0.230394328754984	0.287769784172662	0.180629623258214	0.362288314095543	0.125380619738492	0.277080266689757	0.317513368983957	0.334878928387429
ASV_56	0.0558191459670667	0.156236437809218	0.255655407499225	0.248039686349816	0.242259065788478	0.176115397517612	0.371333085777943	0.123727039116779	0.273897562311695	0.327362007820315	0.327868852459016	0.239808153477218	0.301049372097024	0.674024770410313	0.573168547375963	0.372326608364361	0.401069518716578	0.300532371629744
ASV_63	0.111638291934133	0.0954778231056332	0.0697242020452433	0.112017922867659	0.204406086759028	0.117410265011741	0.501299665800223	0.361663652802893	0.246507806080526	1.4640356460853	0.354452813469207	1.22781774580336	0.103216927576122	0.0505518577807734	0.0268672756582483	0.112563858342714	0.300802139037433	0.154559505409583
ASV_61	0.2511861568518	0.338512281919972	0.100712736287574	0.168026884301488	0.105988341282459	0.100637370010064	0.612699591533606	0.43780336918245	0.356066831005204	0.345548786032554	0.372175454142667	0.479616306954436	0.387063478410459	0.227483360013481	0.340318825004478	0.294397783357866	0.167112299465241	0.231839258114374
ASV_59	0.2511861568518	0.312472875618436	0.356368143786799	0.424067850856137	0.567794685441744	0.419322375041932	0.176383215744523	0.171314361854002	0.255637724824249	0.227334727652996	0.168365086397873	0.15347721822542	0.249440908308963	0.244333979273738	0.188070929607738	0.277080266689757	0.292446524064171	0.309119010819165
ASV_60	0.213973392873756	0.243034458814339	0.178184071893399	0.192030724915987	0.499659323188735	0.201274740020127	0.445599702933531	0.285523936423337	0.17346845613074	0.363735564244794	0.177226406734603	0.115107913669065	0.309650782728367	0.429690791136574	0.331363066451728	0.346350333362196	0.167112299465241	0.394985402713378
ASV_76	0.400037212763978	0.243034458814339	0.20917260613573	0.168026884301488	0.136270724506019	0.167728950016773	0.3249164500557	0.247454078233559	0.283027481055419	0.290988451395835	0.319007532122286	0.354916067146283	0.206433855152245	0.278035217794254	0.528389754612216	0.415620400034635	0.200534759358289	0.326292289198008
ASV_66	0.269792538840822	0.303793073517924	0.371862410907964	0.384061449831973	0.325535619653267	0.377390137537739	0.204233197177869	0.142761968211668	0.191728293618187	0.190961171228517	0.248116969428445	0.15347721822542	0.258042318940306	0.370713623725672	0.223893963818735	0.233786475019482	0.467914438502674	0.163146144599004
ASV_73	0.344218066796911	0.182275844110754	0.116207003408739	0.216034565530485	0.0832765538647892	0.276752767527675	0.157816561455626	0.228419149138669	0.20085821236191	0.209147949440757	0.265839610101905	0.249400479616307	0.103216927576122	0.345437694835285	0.31345154934623	0.900510866741709	0.267379679144385	0.240425897303795
ASV_456	0.204670201879245	0.269073865115875	0.263402541059808	0.192030724915987	0.0832765538647892	0.176115397517612	0.157816561455626	0.218901684591225	0.328677074774035	0.209147949440757	0.212671688081524	0.143884892086331	0.421469120935833	0.261184598533996	0.295540032240731	0.216468958351372	0.501336898395722	0.480851794607591
ASV_69	0.269792538840822	0.303793073517924	0.286643941741556	0.256040966554649	0.257400257400257	0.251593425025159	0.315633122911251	0.295041400970781	0.136948781155848	0.218241338546876	0.416482055826318	0.163069544364508	0.197832444520901	0.202207431123094	0.277628515135232	0.199151441683263	0.300802139037433	0.240425897303795
ASV_82	0.269792538840822	0.416630500824581	0.27114967462039	0.248039686349816	0.423953365129836	0.419322375041932	0.185666542888971	0.0475873227372228	0.255637724824249	0.236428116759116	0.248116969428445	0.258992805755396	0.163426801995527	0.202207431123094	0.143292136843991	0.268421508355702	0.242312834224599	0.163146144599004
ASV_72	0.372127639780445	0.216995052512803	0.340873876665634	0.66410625700112	0.302823832235597	0.603824220060382	0.111399925733383	0.0666222518321119	0.146078699899571	0.127307447485678	0.141781125387683	0.163069544364508	0.154825391364184	0.193782121492965	0.134336378291241	0.242445233353537	0.208890374331551	0.171732783788425
ASV_93	0.111638291934133	0.0433990105025605	0.092965602726991	0.0880140822531605	0.476947535771065	0.0922509225092251	0.19494987003342	1.19920053297801	0.0456495937186159	0.236428116759116	0.593708462560922	0.134292565947242	0.0172028212626871	0.0758277866711602	0.349274583557227	0.0692700666724392	0.417780748663102	0.27477245406148
ASV_71	0.269792538840822	0.130197031507682	0.131701270529904	0.248039686349816	0.227117874176698	1.05669238510567	0.185666542888971	0.0666222518321119	0.246507806080526	0.181867782122397	0.212671688081524	0.306954436450839	0.163426801995527	0.160080882972449	0.277628515135232	0.164516408347043	0.142045454545455	0.249012536493217
ASV_74	0.2511861568518	0.2864334693169	0.302138208862721	0.168026884301488	0.257400257400257	0.209661187520966	0.362049758633494	0.199866755496336	0.255637724824249	0.172774393016277	0.319007532122286	0.220623501199041	0.129021159470153	0.235908669643609	0.447787927637471	0.0952463416746039	0.158756684491979	0.249012536493217
ASV_77	0.204670201879245	0.12151722940717	0.294391075302138	0.184029444711154	0.211976682564918	0.176115397517612	0.120683252877831	0.10469211002189	0.191728293618187	0.145494225697918	0.177226406734603	0.345323741007194	0.137622570101497	0.53921981632825	0.134336378291241	0.81392328340116	0.133689839572192	0.163146144599004
ASV_75	0.130244673923156	0.234354656713827	0.379609544468547	0.256040966554649	0.423953365129836	0.293525662529353	0.0835499443000371	0.199866755496336	0.237377887336803	0.0818405019550787	0.487372618520159	0.124700239808153	0.232238087046276	0.185356811862836	0.214938205265986	0.207810200017318	0.158756684491979	0.197492701356689
ASV_83	0.176760628895711	0.381911292422533	0.147195537651069	0	0.0227117874176698	1.02314659510231	0.297066468622354	0.0475873227372228	0.109559024924678	0.491043011730472	0.0886132033673017	0.124700239808153	0.627902976088078	0	0.116424861185742	0.207810200017318	0.0835561497326203	0.145972866220161
ASV_84	0.204670201879245	0.0694384168040969	0.216919739696312	0.256040966554649	0.227117874176698	0.192888292519289	0.102116598588934	0.123727039116779	0.419976262211266	0.245521505865236	0.168365086397873	0.201438848920863	0.215035265783589	0.320161765944898	0.259716998029733	0.242445233353537	0.259024064171123	0.317705650008587
ASV_81	0.269792538840822	0.130197031507682	0.147195537651069	0.216034565530485	0.340676811265047	0.0922509225092251	0.111399925733383	0.323593794613115	0.127818862412125	0.245521505865236	0.708905626938414	0.278177458033573	0.154825391364184	0.0589771674109024	0.376141859215476	0.173175166681098	0.150401069518717	0.154559505409583
ASV_79	0.325611684807889	0.138876833608194	0.100712736287574	0.272043526964314	0.325535619653267	0.511573297551157	0.0371333085777943	0.0666222518321119	0.292157399799142	0.118214058379558	0.0797518830305716	0.191846522781775	0.258042318940306	0.471817339287219	0.15224789539674	0.181833925015153	0.183823529411765	0.188906062167268
ASV_78	0.223276583868267	0.190955646211266	0.092965602726991	0.112017922867659	0.340676811265047	0.18450184501845	0.241366505755663	0.152279432759113	0.182598374874464	0.136400836591798	0.159503766061143	0.239808153477218	0.206433855152245	0.109529025191676	0.286584273687981	0.528184258377349	0.309157754010695	0.240425897303795
ASV_80	0.288398920829845	0.208315250412291	0.20917260613573	0.240038406144983	0.143841320311909	0.192888292519289	0.12996658002228	0.161796897306558	0.0365196749748927	0.127307447485678	0.389898094816128	0.211031175059952	0.0258042318940306	0	0.411964893426473	0.337691575028141	0.342580213903743	0.412158681092221
ASV_88	0.307005302818867	0.425310302925093	0.0542299349240781	0.0480076812289966	0.0151411916117798	1.2160348876216	0.12996658002228	0.152279432759113	0.118688943668401	0.309175229608075	0.124058484714222	0.258992805755396	0.189231033889558	0.0337012385205156	0.331363066451728	0.155857650012988	0.00835561497326203	0.0257599175682638
ASV_86	0.223276583868267	0.2864334693169	0.0309885342423303	0.104016642662826	0.0302823832235597	0.142569607514257	0.204233197177869	0.466355762824783	0.100429106180955	0.063653723742839	0.124058484714222	0.201438848920863	0.309650782728367	0.320161765944898	0.376141859215476	0.181833925015153	0.467914438502674	0.188906062167268
ASV_89	0.195367010884733	0.225674854613315	0.100712736287574	0.14402304368699	0.0681353622530093	0.209661187520966	0.352766431489046	0.199866755496336	0.127818862412125	0.263708284077476	0.256978289765175	0.191846522781775	0.0946155169447789	0.294885837054512	0.232849722371485	0.251103991687592	0.217245989304813	0.300532371629744
ASV_97	0.111638291934133	0.208315250412291	0.139448404090487	0.208033285325652	0.340676811265047	0.209661187520966	0.250649832900111	0.152279432759113	0.136948781155848	0.145494225697918	0.141781125387683	0.172661870503597	0.197832444520901	0.160080882972449	0.277628515135232	0.259762750021647	0.183823529411765	0.257599175682638
ASV_90	0.139547864917667	0.303793073517924	0.147195537651069	0.28804608737398	0.181694299341358	0.570278430057028	0.12996658002228	0.0571047872846674	0.273897562311695	0.100027280167318	0.150642445724413	0.143884892086331	0.12041974883881	0.101103715561547	0.214938205265986	0.155857650012988	0.350935828877005	0.0858663918942126
ASV_92	0.539585077681645	0.199635448311779	0.224666873256895	0.296047367578813	0.00757059580588992	0.12579671251258	0.306349795766803	0.295041400970781	0.493015612161052	0.409202509775393	0.248116969428445	0.0767386091127098	0.0344056425253742	0.0505518577807734	0	0.251103991687592	0.0501336898395722	0.0171732783788425
ASV_855	0.176760628895711	0.0867980210051211	0.123954136969321	0.072011521843495	0.113558937088349	0.192888292519289	0.157816561455626	0.447320833729894	0.566054962110837	0.345548786032554	0.230394328754984	0.143884892086331	0.189231033889558	0.193782121492965	0.143292136843991	0.225127716685427	0.0417780748663102	0.120212948651898
ASV_91	0.0744255279560889	0.312472875618436	0.00774713356058258	0.424067850856137	0.0302823832235597	0.226434082522643	0.25993316004456	0.123727039116779	0.155208618643294	0.200054560334637	0.203810367744794	0.105515587529976	0.180629623258214	0.446541410396832	0.16120365394949	0.320374058360031	0.12533422459893	0.120212948651898
ASV_94	0.0186063819890222	0.0433990105025605	0.185931205453982	0.184029444711154	0.181694299341358	0.117410265011741	0.102116598588934	0.266489007328448	0.0730393499497854	0.0818405019550787	0.248116969428445	0.124700239808153	0.14622398073284	0.143230263712191	0.0716460684219953	0.164516408347043	0.551470588235294	0.704104413532543
ASV_100	0.204670201879245	0.295113271417412	0.0309885342423303	0.0480076812289966	0.0757059580588992	0.18450184501845	0.399183067211289	0.190349290948891	0.246507806080526	0.209147949440757	0.203810367744794	0.364508393285372	0.163426801995527	0.101103715561547	0.250761239476984	0.138540133344878	0.183823529411765	0.231839258114374
