Species	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Acidobacteria|Acidobacteria_Gp1|Unassigned|Unassigned|Acidobacterium|ailaaui	0.00930319099451112	0.0347192084020484	0.00774713356058258	0.00800128020483277	0	0.00838644750083864	0.0371333085777943	0.0190349290948891	0.0456495937186159	0.0181867782122397	0.0177226406734603	0	0	0.0168506192602578	0.0268672756582483	0	0.00835561497326203	0.00858663918942126
Bacteria|Acidobacteria|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned	0.0465159549725556	0.0520788126030727	0.0154942671211652	0.0240038406144983	0.0605647664471194	0.0335457900033546	0.0371333085777943	0.0951746454744456	0.0273897562311695	0.0272801673183596	0.00886132033673017	0.0671462829736211	0.00860141063134354	0.0252759288903867	0.438832169084722	0.0086587583340549	0	0.034346556757685
Bacteria|Acidobacteria|Vicinamibacteria|Vicinamibacterales|Vicinamibacteraceae|Vicinamibacter|silvestris	0.0186063819890222	0.0607586147035848	0.00774713356058258	0.00800128020483277	0.00757059580588992	0.0167728950016773	0.241366505755663	0.085657180927001	0.0912991874372318	0.0545603346367191	0.194949047408064	0.268585131894484	0.129021159470153	0.0421265481506445	0.134336378291241	0.086587583340549	0.0334224598930481	0.0515198351365276
Bacteria|Actinobacteria|Acidimicrobiia|Acidimicrobiales|Acidimicrobiaceae|Acidiferrimicrobium|australe	0.00930319099451112	0.0433990105025605	0.0154942671211652	0.0560089614338294	0.0529941706412295	0.0419322375041932	0.102116598588934	0.0380698581897782	0.0273897562311695	0.0909338910611985	0.0354452813469207	0.0383693045563549	0.0258042318940306	0.0842530963012891	0.0716460684219953	0.086587583340549	0.0752005347593583	0.0257599175682638
Bacteria|Actinobacteria|Acidimicrobiia|Acidimicrobiales|Iamiaceae|Actinomarinicola|tropica	0.427946785747511	0.49474871972919	0.503563681437868	0.312049927988478	0.302823832235597	0.444481717544448	0.826216115855923	0.799467021985343	0.547795124623391	0.518323179048832	0.673460345591493	0.748201438848921	0.567693101668674	0.522369197067992	0.725416442772703	0.4415966750368	0.484625668449198	0.446505237849906
Bacteria|Actinobacteria|Acidimicrobiia|Acidimicrobiales|Ilumatobacteraceae|Desertimonas|flava	0.148851055912178	0.138876833608194	0.100712736287574	0.0960153624579933	0.0908471496706791	0.100637370010064	0.343483104344597	0.10469211002189	0.127818862412125	0.163681003910157	0.221533008418254	0.306954436450839	0.137622570101497	0.143230263712191	0.116424861185742	0.138540133344878	0.100267379679144	0.111626309462476
Bacteria|Actinobacteria|Acidimicrobiia|Acidimicrobiales|Unassigned|Unassigned|Unassigned	0	0.0173596042010242	0.00774713356058258	0	0	0	0.0278499814333457	0.00951746454744456	0.0273897562311695	0.0181867782122397	0.0265839610101905	0.0191846522781775	0	0.0421265481506445	0.0179115171054988	0	0.0167112299465241	0.034346556757685
Bacteria|Actinobacteria|Actinobacteria|Cryptosporangiales|Cryptosporangiaceae|Cryptosporangium|cibodasense	0.00930319099451112	0	0.00774713356058258	0	0	0.0419322375041932	0	0.00951746454744456	0	0.00909338910611985	0.00886132033673017	0.0383693045563549	0.00860141063134354	0	0	0.0259762750021647	0.0417780748663102	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Cryptosporangiales|Cryptosporangiaceae|Cryptosporangium|phraense	0.0744255279560889	0.190955646211266	0.0542299349240781	0.0320051208193311	0.0151411916117798	0.0335457900033546	0.0556999628666914	0.085657180927001	0.0456495937186159	0.127307447485678	0.053167922020381	0.0575539568345324	0.111818338207466	0.0505518577807734	0.0447787927637471	0.0952463416746039	0.0584893048128342	0.0429331959471063
Bacteria|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae|Frankia|inefficax	0.00930319099451112	0	0	0.0160025604096655	0	0	0.0185666542888971	0.0190349290948891	0.0182598374874464	0.0272801673183596	0.0265839610101905	0.0191846522781775	0.00860141063134354	0	0	0.0173175166681098	0	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae|Frankia|Unassigned	0.0186063819890222	0.0694384168040969	0.0309885342423303	0.0160025604096655	0.0151411916117798	0.0251593425025159	0.0464166357222429	0.0666222518321119	0.0182598374874464	0.0181867782122397	0.0354452813469207	0.0383693045563549	0.0344056425253742	0.0252759288903867	0.0537345513164965	0.0519525500043294	0.0250668449197861	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Geodermatophilales|Geodermatophilaceae|Blastococcus|capsensis	0.0465159549725556	0.216995052512803	0.092965602726991	0.072011521843495	0.0227117874176698	0.0754780275075478	0.12996658002228	0.199866755496336	0.0821692686935086	0.0818405019550787	0.0797518830305716	0.306954436450839	0.0602098744194048	0.0252759288903867	0.0895575855274942	0.121222616676769	0.142045454545455	0.0515198351365276
Bacteria|Actinobacteria|Actinobacteria|Geodermatophilales|Geodermatophilaceae|Geodermatophilus|Unassigned	0.0279095729835334	0.0347192084020484	0	0	0.00757059580588992	0.0335457900033546	0.0464166357222428	0.0666222518321119	0.0365196749748927	0.00909338910611985	0.0265839610101905	0.0575539568345324	0.00860141063134354	0.0168506192602578	0.0447787927637471	0.0606113083383843	0.0417780748663102	0.0257599175682638
Bacteria|Actinobacteria|Actinobacteria|Glycomycetales|Glycomycetaceae|Glycomyces|luteolus	0.0744255279560889	0.147556635708706	0.0464828013634955	0.0240038406144983	0.0378529790294496	0.0587051325058705	0.00928332714444857	0.0190349290948891	0.0730393499497854	0	0.0177226406734603	0.0191846522781775	0.0602098744194048	0.0337012385205156	0.0268672756582483	0.0519525500043294	0.0668449197860962	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Glycomycetales|Glycomycetaceae|Glycomyces|Unassigned	0	0.0173596042010242	0.0232414006817478	0.00800128020483277	0	0.00838644750083864	0.00928332714444857	0.00951746454744456	0.00912991874372318	0.0272801673183596	0	0.0191846522781775	0.0172028212626871	0.00842530963012891	0	0.0086587583340549	0	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Kineosporiales|Kineosporiaceae|Thalassiella|azotivora	0.0465159549725556	0.0173596042010242	0.0232414006817478	0.0240038406144983	0	0.0251593425025159	0.0464166357222429	0.0475873227372228	0.00912991874372318	0.0181867782122397	0	0.0287769784172662	0.0172028212626871	0.00842530963012891	0.0447787927637471	0.0086587583340549	0.0334224598930481	0.0257599175682638
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Cellulomonas|massiliensis	0.0651223369615778	0.00867980210051211	0	0.0240038406144983	0	0.0419322375041932	0.12996658002228	0.0380698581897782	0.0456495937186159	0.0363735564244794	0.0620292423571112	0.0287769784172662	0.00860141063134354	0.0168506192602578	0.0806018269747448	0.0173175166681098	0.0501336898395722	0.111626309462476
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermacoccaceae|Yimella|radicis	0.0465159549725556	0.112837427306657	0.0232414006817478	0.0480076812289966	0.0454235748353395	0.00838644750083864	0.0835499443000371	0.00951746454744456	0.0456495937186159	0.0454669455305993	0.053167922020381	0.0767386091127098	0.0430070531567177	0.0505518577807734	0.0179115171054988	0.0346350333362196	0.0417780748663102	0.0257599175682638
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Intrasporangiaceae|Intrasporangium|flavum	0.0186063819890222	0.078118218904609	0.0542299349240781	0.0160025604096655	0.0151411916117798	0.0167728950016773	0	0.0190349290948891	0.0182598374874464	0.00909338910611985	0	0.0287769784172662	0.00860141063134354	0.0168506192602578	0.0179115171054988	0.0432937916702745	0	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Intrasporangiaceae|Oryzihumus|soli	0.362824448785934	0.876660012151723	0.348621010226216	0.736117778844615	0.128700128700129	0.251593425025159	0.761232825844783	0.571047872846674	0.57518488085456	0.763844684914067	0.629153743907842	0.489208633093525	1.17839325649407	1.1374168000674	0.895575855274942	0.81392328340116	0.910762032085562	0.583891464880646
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Agromyces|aureus	0.0930319099451112	0.312472875618436	0.123954136969321	0.192030724915987	0.166553107729578	0.0838644750083864	0.241366505755663	0.152279432759113	0.164338537387017	0.245521505865236	0.159503766061143	0.258992805755396	0.163426801995527	0.15165557334232	0.223893963818735	0.129881375010823	0.158756684491979	0.214665979735532
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Agromyces|badenianii	0.00930319099451112	0.00867980210051211	0.00774713356058258	0.00800128020483277	0.00757059580588992	0.00838644750083864	0.00928332714444857	0.00951746454744456	0.00912991874372318	0.0272801673183596	0.0177226406734603	0.00959232613908873	0.00860141063134354	0.0168506192602578	0	0	0.0501336898395722	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Agromyces|binzhouensis	0.465159549725556	0.737783178543529	0.581035017043694	0.568090894543127	0.257400257400257	0.394163032539416	0.492016338655774	0.637670124678785	0.438236099698713	0.427389287987633	0.51395657953035	0.402877697841727	0.41286771030449	0.261184598533996	0.626903098692459	0.597454325049788	0.384358288770053	0.643997939206595
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Agromyces|protaetiae	0	0.0173596042010242	0.00774713356058258	0	0	0	0.0185666542888971	0.0571047872846674	0.00912991874372318	0.0272801673183596	0.00886132033673017	0.0383693045563549	0.00860141063134354	0.00842530963012891	0.0268672756582483	0	0.0167112299465241	0.0429331959471063
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Agromyces|tardus	0.00930319099451112	0.0433990105025605	0	0.0160025604096655	0	0	0.00928332714444857	0	0	0.0272801673183596	0.0265839610101905	0	0.0172028212626871	0.00842530963012891	0.0179115171054988	0	0	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Agromyces|Unassigned	0.0744255279560889	0.130197031507682	0.0619770684846607	0.0560089614338294	0.0757059580588992	0.0503186850050319	0.0464166357222429	0.218901684591225	0.136948781155848	0.0818405019550787	0.132919805050953	0.115107913669065	0.111818338207466	0.143230263712191	0.0806018269747448	0.121222616676769	0.0668449197860962	0.0515198351365276
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Cryobacterium|breve	0.00930319099451112	0	0	0	0	0.0251593425025159	0.0464166357222429	0.0475873227372228	0.0639094312060623	0.00909338910611985	0.177226406734603	0	0.0172028212626871	0	0.0179115171054988	0.0259762750021647	0.0167112299465241	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Curtobacterium|oceanosedimentum	0.204670201879245	0.269073865115875	0.263402541059808	0.192030724915987	0.0832765538647892	0.176115397517612	0.157816561455626	0.218901684591225	0.328677074774035	0.209147949440757	0.212671688081524	0.143884892086331	0.421469120935833	0.261184598533996	0.295540032240731	0.216468958351372	0.501336898395722	0.480851794607591
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Microbacterium|hibisci	0.0651223369615778	0.0173596042010242	0.00774713356058258	0.0320051208193311	0.0302823832235597	0.0335457900033546	0.06498329001114	0.00951746454744456	0.0182598374874464	0.0363735564244794	0.0443066016836509	0.0575539568345324	0	0.0252759288903867	0.0626903098692459	0.0346350333362196	0.0417780748663102	0.0686931135153701
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Microbacterium|tumbae	0.176760628895711	0.00867980210051211	0.0232414006817478	0.0480076812289966	0	0.0167728950016773	0.0464166357222429	0.00951746454744456	0.00912991874372318	0.0454669455305993	0.0177226406734603	0.115107913669065	0.0344056425253742	0.00842530963012891	0.0179115171054988	0.0346350333362196	0.0417780748663102	0.0257599175682638
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Unassigned|Unassigned	0.00930319099451112	0.0347192084020484	0.0619770684846607	0.0240038406144983	0.0454235748353395	0.0503186850050319	0.0278499814333457	0.0285523936423337	0.0365196749748927	0.0272801673183596	0.0443066016836509	0.0383693045563549	0.0258042318940306	0.0252759288903867	0.0537345513164965	0.0779288250064941	0.0334224598930481	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Arthrobacter|glacialis	0	0.00867980210051211	0.00774713356058258	0	0	0	0.0185666542888971	0	0	0	0	0.00959232613908873	0.00860141063134354	0.0421265481506445	0.00895575855274942	0.0259762750021647	0.0250668449197861	0.0429331959471063
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Arthrobacter|pokkalii	0.0372127639780445	0.078118218904609	0.0619770684846607	0.0320051208193311	0.0227117874176698	0.00838644750083864	0.06498329001114	0.142761968211668	0.0730393499497854	0.0818405019550787	0.132919805050953	0.0383693045563549	0.0344056425253742	0.0168506192602578	0.0806018269747448	0.0692700666724392	0.0584893048128342	0.0257599175682638
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Pseudarthrobacter|chlorophenolicus	0.0837287189506001	0.0607586147035848	0.0309885342423303	0.0320051208193311	0.0151411916117798	0.0838644750083865	0.0464166357222429	0.218901684591225	0.0912991874372318	0.100027280167318	0.141781125387683	0.172661870503597	0.0946155169447789	0.0252759288903867	0.0626903098692459	0.147198891678933	0.0417780748663102	0.111626309462476
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Cellulosimicrobium|funkei	0.0651223369615778	0	0	0	0	0	0.00928332714444857	0.0190349290948891	0	0.00909338910611985	0	0.0767386091127098	0.0860141063134354	0	0.0179115171054988	0	0	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Isoptericola|Unassigned	0.0279095729835334	0.0173596042010242	0	0	0.00757059580588992	0.0251593425025159	0	0.00951746454744456	0.00912991874372318	0	0.0265839610101905	0	0.00860141063134354	0.0505518577807734	0.0537345513164965	0.0259762750021647	0	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Promicromonospora|alba	0.120941482928645	0.104157625206145	0.0697242020452433	0.0240038406144983	0.0529941706412295	0.276752767527675	0.148533234311177	0.0380698581897782	0.0182598374874464	0.0545603346367191	0.407620735489588	0.249400479616307	0.0774126956820919	0.126379644451934	0.0895575855274942	0.103905100008659	0.0501336898395722	0.128799587841319
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Promicromonospora|callitridis	0.0651223369615778	0.156236437809218	0.0464828013634955	0.200032005120819	0.0151411916117798	0.150956055015096	0.0928332714444857	0.085657180927001	0.0912991874372318	0.0454669455305993	0.0974745237040319	0.0575539568345324	0.0430070531567177	0.0758277866711602	0.0806018269747448	0.0606113083383843	0.0417780748663102	0.034346556757685
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Promicromonospora|kermanensis	0.0279095729835334	0.0867980210051211	0	0.00800128020483277	0.0151411916117798	0.00838644750083864	0.0371333085777943	0.0475873227372228	0.0456495937186159	0.0363735564244794	0	0.00959232613908873	0.00860141063134354	0	0.0179115171054988	0.0086587583340549	0.0334224598930481	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|bogorensis	0.632616987626756	0.538147730231751	0.44933374651379	0.864138262121939	0.166553107729578	0.796712512579671	0.612699591533606	0.828019415627677	0.766913174472747	0.736564517595708	0.806380150642446	0.565947242206235	0.765525546189575	0.640323531889797	0.635858857245209	0.554160533379513	0.768716577540107	0.369225485145114
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|lichenis	1.0884733463578	2.37826577554032	1.00712736287574	1.29620739318291	0.704065409947763	1.55149278765515	1.11399925733383	1.39906728847435	2.07249155482516	1.39128853323634	1.84315463003988	1.39088729016787	1.62566660932393	0.952059988204566	1.28962923159592	1.34210754177851	2.18917112299465	1.74308775545252
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|luteus	0.186063819890222	0.156236437809218	0.0232414006817478	0.14402304368699	0.0227117874176698	0.176115397517612	0.120683252877831	0.161796897306558	0.292157399799142	0.190961171228517	0.150642445724413	0.182254196642686	0.12041974883881	0.0168506192602578	0.0985133440802436	0.121222616676769	0.0752005347593583	0.257599175682638
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|ramoplaninifer	0.176760628895711	0.0867980210051211	0.123954136969321	0.072011521843495	0.113558937088349	0.192888292519289	0.157816561455626	0.447320833729894	0.566054962110837	0.345548786032554	0.230394328754984	0.143884892086331	0.189231033889558	0.193782121492965	0.143292136843991	0.225127716685427	0.0417780748663102	0.120212948651898
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|rhizophilus	0	0.208315250412291	0.00774713356058258	0.0480076812289966	0	0.0335457900033546	0.0371333085777943	0.085657180927001	0.0730393499497854	0.00909338910611985	0.0443066016836509	0.0287769784172662	0.0430070531567177	0.109529025191676	0.0806018269747448	0.086587583340549	0	0.034346556757685
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|subglobosus	0.148851055912178	0.112837427306657	0.0232414006817478	0.0160025604096655	0.0832765538647892	0.0670915800067092	0.185666542888971	0.152279432759113	0.219118049849356	0.0818405019550787	0.0974745237040319	0.0383693045563549	0.0344056425253742	0.0337012385205156	0.0537345513164965	0.164516408347043	0.0752005347593583	0.0686931135153701
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|subtropicus	0.390734021769467	0.590226542834823	0.650759219088937	0.240038406144983	0.227117874176698	0.394163032539416	0.45488303007798	0.609117731036452	0.83082260567881	0.381922342457034	0.629153743907842	0.412470023980815	0.447273352829864	0.791979105232117	0.635858857245209	0.545501775045458	0.484625668449198	0.712691052721965
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|tropicalis	0.0558191459670667	0.0607586147035848	0.0232414006817478	0.0320051208193311	0.0227117874176698	0.0251593425025159	0.0278499814333457	0.0951746454744456	0.0912991874372318	0.063653723742839	0.0265839610101905	0.0479616306954436	0.0602098744194048	0.0505518577807734	0.0806018269747448	0.0346350333362196	0.0250668449197861	0.034346556757685
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|Unassigned	0.148851055912178	0.295113271417412	0.41834521227146	0.152024323891823	0.098417745476569	0.117410265011741	0.241366505755663	0.295041400970781	0.219118049849356	0.181867782122397	0.203810367744794	0.306954436450839	0.232238087046276	0.0505518577807734	0.214938205265986	0.155857650012988	0.12533422459893	0.249012536493217
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Catellatospora|paridis	0.148851055912178	0.216995052512803	0.100712736287574	0.168026884301488	0.0454235748353395	0.0922509225092251	0.269216487189009	0.304558865518226	0.20085821236191	0.100027280167318	0.248116969428445	0.115107913669065	0.232238087046276	0.126379644451934	0.205982446713237	0.0952463416746039	0.100267379679144	0.231839258114374
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Catellatospora|sichuanensis	0.3349148758024	0.416630500824581	0.123954136969321	0.224035845735318	0.280112044817927	0.0251593425025159	0.176383215744523	0.295041400970781	0.155208618643294	0.127307447485678	0.177226406734603	0.15347721822542	0.111818338207466	0.126379644451934	0.188070929607738	0.155857650012988	0.116978609625668	0.257599175682638
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Catellatospora|Unassigned	0.0837287189506001	0.0260394063015363	0.00774713356058258	0.0320051208193311	0.0151411916117798	0.00838644750083864	0.0742666171555886	0.0666222518321119	0.0365196749748927	0.0272801673183596	0.0620292423571112	0.0383693045563549	0.0172028212626871	0.0168506192602578	0.0268672756582483	0.0432937916702745	0.0584893048128342	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Dactylosporangium|cerinum	0.102335100939622	0.225674854613315	0.092965602726991	0.0960153624579933	0.0302823832235597	0.0838644750083864	0.232083178611214	0.171314361854002	0.127818862412125	0.136400836591798	0.115197164377492	0.163069544364508	0.14622398073284	0.109529025191676	0.116424861185742	0.103905100008659	0.158756684491979	0.120212948651898
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Dactylosporangium|solaniradicis	0.00930319099451112	0.0433990105025605	0	0	0	0.0251593425025159	0.0278499814333457	0.0380698581897782	0.00912991874372318	0.0181867782122397	0	0.00959232613908873	0.0430070531567177	0.00842530963012891	0.0895575855274942	0.0086587583340549	0.0334224598930481	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Dactylosporangium|sucinum	0.0372127639780445	0.104157625206145	0.0697242020452433	0.0320051208193311	0.00757059580588992	0.0587051325058705	0.0464166357222429	0.0666222518321119	0.0182598374874464	0.0727471128489588	0.0620292423571112	0.0383693045563549	0.0430070531567177	0.0589771674109024	0.0626903098692459	0.103905100008659	0.00835561497326203	0.352052206766272
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Hamadaea|flava	0.0558191459670667	0.12151722940717	0.0464828013634955	0.0560089614338294	0.0227117874176698	0.0754780275075478	0.0371333085777943	0.199866755496336	0.0912991874372318	0.0454669455305993	0.053167922020381	0.124700239808153	0.0860141063134354	0.168506192602578	0.214938205265986	0.0519525500043294	0.0752005347593583	0.111626309462476
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Mangrovihabitans|endophyticus	0.0372127639780445	0.0260394063015363	0	0	0	0.0503186850050319	0.0371333085777943	0.0190349290948891	0	0.00909338910611985	0	0.0575539568345324	0.0172028212626871	0	0.0179115171054988	0.0259762750021647	0.0668449197860962	0
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Micromonospora|globbae	0.139547864917667	0.130197031507682	0.00774713356058258	0.0880140822531605	0.0681353622530093	0.0838644750083865	0.204233197177869	0.256971542781003	0.0912991874372318	0.136400836591798	0.0620292423571112	0.287769784172662	0.137622570101497	0.0505518577807734	0.125380619738492	0.0952463416746039	0.0584893048128342	0.0944530310836339
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Micromonospora|ovatispora	0.158154246906689	0.190955646211266	0.511310814998451	0.0800128020483277	0.0605647664471194	0.0754780275075478	0.19494987003342	0.266489007328448	0.100429106180955	0.163681003910157	0.221533008418254	0.134292565947242	0.137622570101497	0.244333979273738	0.250761239476984	0.181833925015153	0.0752005347593583	0.188906062167268
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Micromonospora|terminaliae	0.0279095729835334	0.0520788126030727	0.0232414006817478	0.0560089614338294	0.136270724506019	0.0670915800067092	0.0278499814333457	0.0951746454744456	0.109559024924678	0.0727471128489588	0.0177226406734603	0.115107913669065	0.0688112850507483	0.0168506192602578	0.0895575855274942	0.0346350333362196	0.0167112299465241	0.0601064743259488
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Micromonospora|Unassigned	0.0372127639780445	0.0694384168040969	0.0542299349240781	0.0320051208193311	0.00757059580588992	0.0251593425025159	0.0742666171555886	0.0475873227372228	0.0547795124623391	0.063653723742839	0.0974745237040319	0.105515587529976	0.0860141063134354	0.0505518577807734	0.0716460684219953	0.0519525500043294	0.0417780748663102	0.0429331959471063
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Micromonospora|zingiberis	0.279095729835334	0.32983247981946	0.224666873256895	0.0400064010241639	0	0.0754780275075478	0.0835499443000371	0.133244503664224	0.483885693417329	0.127307447485678	0.0974745237040319	0.143884892086331	0.0688112850507483	0.101103715561547	0.0895575855274942	0.121222616676769	0.167112299465241	0.0515198351365276
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Phytohabitans|kaempferiae	0.00930319099451112	0.0867980210051211	0	0.00800128020483277	0	0	0.00928332714444857	0.0380698581897782	0.0273897562311695	0.0181867782122397	0.0177226406734603	0	0.0344056425253742	0.0168506192602578	0.0447787927637471	0.0086587583340549	0.0167112299465241	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Unassigned|endophytica	0.0372127639780445	0.130197031507682	0.00774713356058258	0.0320051208193311	0.0757059580588992	0.0335457900033546	0.0556999628666914	0.0666222518321119	0.0273897562311695	0.0545603346367191	0.0886132033673017	0.0671462829736211	0.0516084637880612	0.092678405931418	0.0806018269747448	0.0606113083383843	0.0584893048128342	0.0515198351365276
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Unassigned|Unassigned	0.204670201879245	0.277753667216387	0.0619770684846607	0.0480076812289966	0.0757059580588992	0.0838644750083865	0.25993316004456	0.218901684591225	0.155208618643294	0.172774393016277	0.168365086397873	0.201438848920863	0.137622570101497	0.0842530963012891	0.134336378291241	0.129881375010823	0.12533422459893	0.128799587841319
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Verrucosispora|endophytica	0.0465159549725556	0.12151722940717	0.0774713356058258	0.0160025604096655	0.0151411916117798	0.0419322375041932	0.0371333085777943	0.085657180927001	0.0639094312060623	0.0818405019550787	0.0620292423571112	0.0479616306954436	0.0258042318940306	0.0337012385205156	0.0447787927637471	0.0346350333362196	0.0250668449197861	0.0858663918942126
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Virgisporangium|myanmarense	0.427946785747511	0.407950698724069	0.441586612953207	0.304048647783645	0.0605647664471194	0.12579671251258	0.362049758633494	0.418768440087561	0.319547156030311	0.263708284077476	0.124058484714222	0.258992805755396	0.41286771030449	0.143230263712191	0.268672756582483	0.155857650012988	0.12533422459893	0.386398763523957
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Wangella|harbinensis	0.223276583868267	0.2864334693169	0.0309885342423303	0.104016642662826	0.0302823832235597	0.142569607514257	0.204233197177869	0.466355762824783	0.100429106180955	0.063653723742839	0.124058484714222	0.201438848920863	0.309650782728367	0.320161765944898	0.376141859215476	0.181833925015153	0.467914438502674	0.188906062167268
Bacteria|Actinobacteria|Actinobacteria|Mycobacteriales|Mycobacteriaceae|Mycobacterium|anyangense	0.0372127639780445	0.0260394063015363	0.0232414006817478	0.0160025604096655	0.00757059580588992	0	0.0371333085777943	0.00951746454744456	0	0.00909338910611985	0.00886132033673017	0.00959232613908873	0.00860141063134354	0.00842530963012891	0.0179115171054988	0.0086587583340549	0.0501336898395722	0.034346556757685
Bacteria|Actinobacteria|Actinobacteria|Mycobacteriales|Mycobacteriaceae|Mycobacterium|aquaticum	0.00930319099451112	0.0347192084020484	0.0232414006817478	0.0480076812289966	0.00757059580588992	0.00838644750083864	0.0185666542888971	0	0.0273897562311695	0.0545603346367191	0.00886132033673017	0.0191846522781775	0.0344056425253742	0	0.0179115171054988	0.0086587583340549	0	0
Bacteria|Actinobacteria|Actinobacteria|Mycobacteriales|Mycobacteriaceae|Mycobacterium|aquiterrae	0.0744255279560889	0.0520788126030727	0.0309885342423303	0.00800128020483277	0.00757059580588992	0.0251593425025159	0.0556999628666914	0.0571047872846674	0.0547795124623391	0.0454669455305993	0.00886132033673017	0.0287769784172662	0.0602098744194048	0.0168506192602578	0.0268672756582483	0.0086587583340549	0.00835561497326203	0
