Class	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Chloroflexi|Chloroflexia	1.30244673923156	1.64048259699679	0.488069414316703	1.12818050888142	1.40056022408964	0.779939617577994	1.13256591162273	2.50309317597792	1.03168081804072	1.3276348094935	1.75454142667257	1.49640287769784	3.85343196284191	0.800404414862246	1.37918681712341	1.62784656680232	1.6293449197861	1.76026103383136
Bacteria|Firmicutes|Bacilli	2.00018606381989	2.43034458814339	1.688875116207	3.71259401504241	1.1280187750776	2.16370345521637	5.74637950241367	3.31207766251071	2.62028667944855	3.36455396926434	2.10013291980505	5.38129496402878	1.17839325649407	0.733001937821215	1.43292136843991	1.0563685167547	0.98596256684492	1.30516915679203
Bacteria|Firmicutes|Clostridia	0.0186063819890222	0.477389115528166	0.0619770684846607	0.0480076812289966	0.181694299341358	0.0503186850050319	0.120683252877831	0.152279432759113	0.100429106180955	0.0545603346367191	0.132919805050953	0.124700239808153	0.0172028212626871	0.0589771674109024	0.0806018269747448	0.129881375010823	0.158756684491979	0.257599175682638
Bacteria|Firmicutes|Unassigned	0.00930319099451112	0.00867980210051211	0.0309885342423303	0.0160025604096655	0.00757059580588992	0.0587051325058705	0	0	0.00912991874372318	0.0181867782122397	0.0265839610101905	0.0287769784172662	0	0.00842530963012891	0	0.0173175166681098	0	0.00858663918942126
Bacteria|Gemmatimonadetes|Gemmatimonadetes	0.148851055912178	0.182275844110754	0.100712736287574	0.112017922867659	0.0529941706412295	0.109023817510902	0.204233197177869	0.199866755496336	0.155208618643294	0.127307447485678	0.150642445724413	0.15347721822542	0.0774126956820919	0.126379644451934	0.116424861185742	0.147198891678933	0.100267379679144	0.171732783788425
Bacteria|Nitrospirae|Nitrospira	0.0465159549725556	0.0607586147035848	0.0387356678029129	0.0640102416386622	0.0227117874176698	0.0754780275075478	0.148533234311177	0.10469211002189	0.118688943668401	0.0727471128489588	0.115197164377492	0.172661870503597	0.103216927576122	0.0842530963012891	0.125380619738492	0.355009091696251	0.12533422459893	0.171732783788425
Bacteria|Planctomycetes|Phycisphaerae	0.0372127639780445	0.0433990105025605	0	0.0160025604096655	0	0.00838644750083864	0.0371333085777943	0.00951746454744456	0	0	0.0177226406734603	0.0479616306954436	0.0172028212626871	0.00842530963012891	0.00895575855274942	0.0346350333362196	0.00835561497326203	0.0257599175682638
Bacteria|Planctomycetes|Planctomycetacia	0.0372127639780445	0.190955646211266	0.108459869848156	0.0480076812289966	0.00757059580588992	0.0670915800067092	0.501299665800223	0.656705053773675	0.283027481055419	0.172774393016277	0.248116969428445	0.402877697841727	0.189231033889558	0.160080882972449	0.232849722371485	0.138540133344878	0.116978609625668	0.0858663918942126
Bacteria|Proteobacteria|Alphaproteobacteria	18.1877383942692	18.0800277753667	22.0870777812209	20.1792286765883	22.2499810735105	22.0647433747065	19.8848867434088	16.6460454934805	12.6358075413129	15.6042557061017	18.3872396987151	18.6378896882494	13.8482711164631	15.4014660038756	16.1830557048182	16.6681097930557	16.1848262032086	16.3232010990898
Bacteria|Proteobacteria|Betaproteobacteria	35.9568331937855	24.1124902352226	29.9814068794546	33.8454152664426	43.8564615035203	37.059711506206	22.6977348681768	19.5488721804511	27.5997443622752	28.1985996180777	26.8409392999557	23.6258992805755	29.6232582143472	37.4842025444435	28.1479491312914	29.2146506191012	30.2055481283422	27.9151640048085
Bacteria|Proteobacteria|Deltaproteobacteria	4.84696250814029	3.71495529901918	3.02912922218779	3.15250440070411	2.22575516693164	4.38611204293861	5.13367991088006	3.80698581897782	4.12672327216288	4.42848049468037	4.36863092600798	4.87290167865707	3.50937553758816	3.46280225798298	4.83610961848469	3.55009091696251	3.35060160427807	4.43070582174137
Bacteria|Proteobacteria|Gammaproteobacteria	7.20997302074612	6.17133929346411	6.33715525255655	6.6890702512402	7.07093648270119	7.03622945320362	10.0724099517267	8.91786428095555	7.98867890075778	9.03882877148313	9.97784669915817	10.4652278177458	6.35644245656288	7.51537619007498	9.02740462117141	8.39033682569919	7.8125	9.46247638674223
Bacteria|Proteobacteria|Unassigned	1.46990417713276	1.57104418019269	0.704989154013015	0.816130580892943	0.711636005753653	0.947668567594767	1.82881544745637	1.40858475302179	1.47904683648316	1.20942075111394	1.47984049623394	1.51558752997602	1.75468776879408	1.14584210969753	1.62099229804764	1.45467140012122	1.21991978609626	1.78602095139962
Bacteria|Spirochaetes|Spirochaetia	0.0558191459670667	0.0260394063015363	0.0697242020452433	0.072011521843495	0.098417745476569	0.0335457900033546	0.0835499443000371	0.085657180927001	0.100429106180955	0.145494225697918	0.124058484714222	0.0863309352517986	0.0430070531567177	0.168506192602578	0.107469102632993	0.147198891678933	0.0501336898395722	0.188906062167268
Bacteria|Unassigned|Unassigned	0.381430830774956	0.503428521829702	0.178184071893399	0.256040966554649	0.242259065788478	0.301912110030191	0.538432974378017	0.475873227372228	0.456495937186159	0.391015731563154	0.478511298183429	0.556354916067146	0.602098744194048	0.286460527424383	0.340318825004478	0.303056541691921	0.376002673796791	0.300532371629744
Bacteria|Verrucomicrobia|Opitutae	0.00930319099451112	0.00867980210051211	0.0154942671211652	0.0160025604096655	0.0227117874176698	0.0251593425025159	0.0278499814333457	0.0285523936423337	0.100429106180955	0.0818405019550787	0.150642445724413	0.23021582733813	0.129021159470153	0.0842530963012891	0.143292136843991	0.0779288250064941	0.0584893048128342	0.0515198351365276
Bacteria|Verrucomicrobia|Verrucomicrobiae	0.0930319099451112	0.0347192084020484	0.0852184691664084	0.00800128020483277	0.0378529790294496	0.0670915800067092	0.176383215744523	0.085657180927001	0.191728293618187	0.0727471128489588	0.186087727071334	0.182254196642686	0.0860141063134354	0.0842530963012891	0.107469102632993	0.129881375010823	0.0501336898395722	0.0686931135153701
