Genus	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Unassigned	0.00930319099451112	0.0347192084020484	0.0619770684846607	0.0240038406144983	0.0454235748353395	0.0503186850050319	0.0278499814333457	0.0285523936423337	0.0365196749748927	0.0272801673183596	0.0443066016836509	0.0383693045563549	0.0258042318940306	0.0252759288903867	0.0537345513164965	0.0779288250064941	0.0334224598930481	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Arthrobacter	0.0372127639780445	0.0867980210051211	0.0697242020452433	0.0320051208193311	0.0227117874176698	0.00838644750083864	0.0835499443000371	0.142761968211668	0.0730393499497854	0.0818405019550787	0.132919805050953	0.0479616306954436	0.0430070531567177	0.0589771674109024	0.0895575855274942	0.0952463416746039	0.0835561497326203	0.0686931135153701
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Pseudarthrobacter	0.0837287189506001	0.0607586147035848	0.0309885342423303	0.0320051208193311	0.0151411916117798	0.0838644750083865	0.0464166357222429	0.218901684591225	0.0912991874372318	0.100027280167318	0.141781125387683	0.172661870503597	0.0946155169447789	0.0252759288903867	0.0626903098692459	0.147198891678933	0.0417780748663102	0.111626309462476
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Cellulosimicrobium	0.0651223369615778	0	0	0	0	0	0.00928332714444857	0.0190349290948891	0	0.00909338910611985	0	0.0767386091127098	0.0860141063134354	0	0.0179115171054988	0	0	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Isoptericola	0.0279095729835334	0.0173596042010242	0	0	0.00757059580588992	0.0251593425025159	0	0.00951746454744456	0.00912991874372318	0	0.0265839610101905	0	0.00860141063134354	0.0505518577807734	0.0537345513164965	0.0259762750021647	0	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Promicromonospora	0.213973392873756	0.347192084020484	0.116207003408739	0.23203712594015	0.0832765538647892	0.43609527004361	0.278499814333457	0.171314361854002	0.155208618643294	0.136400836591798	0.50509525919362	0.316546762589928	0.129021159470153	0.202207431123094	0.188070929607738	0.173175166681098	0.12533422459893	0.171732783788425
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes	2.82817006233138	4.42669907126117	2.72699101332507	2.86445831333013	1.43841320311909	3.35457900033546	2.95209803193465	4.07347482630627	5.13101433397243	3.38274074747658	4.03190075321223	3.11750599520384	3.51797694821951	2.83932934535344	3.23302883754254	3.22971685860248	3.7850935828877	3.58921518117809
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Catellatospora	0.567494650665178	0.65966495963892	0.232414006817478	0.424067850856137	0.340676811265047	0.12579671251258	0.51986632008912	0.666222518321119	0.392586505980097	0.254614894971356	0.48737261852016	0.306954436450839	0.361259246516429	0.269609908164125	0.420920651979223	0.294397783357866	0.275735294117647	0.506611712175854
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Dactylosporangium	0.148851055912178	0.373231490322021	0.162689804772234	0.128020483277324	0.0378529790294496	0.167728950016773	0.306349795766803	0.276006471875892	0.155208618643294	0.227334727652996	0.177226406734603	0.211031175059952	0.232238087046276	0.176931502232707	0.268672756582483	0.216468958351372	0.200534759358289	0.489438433797012
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Hamadaea	0.0558191459670667	0.12151722940717	0.0464828013634955	0.0560089614338294	0.0227117874176698	0.0754780275075478	0.0371333085777943	0.199866755496336	0.0912991874372318	0.0454669455305993	0.053167922020381	0.124700239808153	0.0860141063134354	0.168506192602578	0.214938205265986	0.0519525500043294	0.0752005347593583	0.111626309462476
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Mangrovihabitans	0.0372127639780445	0.0260394063015363	0	0	0	0.0503186850050319	0.0371333085777943	0.0190349290948891	0	0.00909338910611985	0	0.0575539568345324	0.0172028212626871	0	0.0179115171054988	0.0259762750021647	0.0668449197860962	0
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Micromonospora	0.641920178621267	0.772502386945578	0.821196157421754	0.296047367578813	0.272541449012037	0.327071452532707	0.58484961010026	0.799467021985343	0.839952524422533	0.563790124579431	0.49623393885689	0.786570743405276	0.498881816617925	0.46339202965709	0.626903098692459	0.484890466707074	0.359291443850267	0.437918598660484
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Phytohabitans	0.00930319099451112	0.0867980210051211	0	0.00800128020483277	0	0	0.00928332714444857	0.0380698581897782	0.0273897562311695	0.0181867782122397	0.0177226406734603	0	0.0344056425253742	0.0168506192602578	0.0447787927637471	0.0086587583340549	0.0167112299465241	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Unassigned	0.241882965857289	0.407950698724069	0.0697242020452433	0.0800128020483277	0.151411916117798	0.117410265011741	0.315633122911251	0.285523936423337	0.182598374874464	0.227334727652996	0.256978289765175	0.268585131894484	0.189231033889558	0.176931502232707	0.214938205265986	0.190492683349208	0.183823529411765	0.180319422977846
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Verrucosispora	0.0465159549725556	0.12151722940717	0.0774713356058258	0.0160025604096655	0.0151411916117798	0.0419322375041932	0.0371333085777943	0.085657180927001	0.0639094312060623	0.0818405019550787	0.0620292423571112	0.0479616306954436	0.0258042318940306	0.0337012385205156	0.0447787927637471	0.0346350333362196	0.0250668449197861	0.0858663918942126
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Virgisporangium	0.427946785747511	0.407950698724069	0.441586612953207	0.304048647783645	0.0605647664471194	0.12579671251258	0.362049758633494	0.418768440087561	0.319547156030311	0.263708284077476	0.124058484714222	0.258992805755396	0.41286771030449	0.143230263712191	0.268672756582483	0.155857650012988	0.12533422459893	0.386398763523957
Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Wangella	0.223276583868267	0.2864334693169	0.0309885342423303	0.104016642662826	0.0302823832235597	0.142569607514257	0.204233197177869	0.466355762824783	0.100429106180955	0.063653723742839	0.124058484714222	0.201438848920863	0.309650782728367	0.320161765944898	0.376141859215476	0.181833925015153	0.467914438502674	0.188906062167268
Bacteria|Actinobacteria|Actinobacteria|Mycobacteriales|Mycobacteriaceae|Mycobacterium	0.5023723137036	0.538147730231751	0.441586612953207	0.23203712594015	0.113558937088349	0.192888292519289	0.399183067211289	0.323593794613115	0.273897562311695	0.309175229608075	0.230394328754985	0.316546762589928	0.318252193359711	0.168506192602578	0.519433996059466	0.294397783357866	0.284090909090909	0.188906062167268
Bacteria|Actinobacteria|Actinobacteria|Mycobacteriales|Nocardiaceae|Nocardia	0.0930319099451112	0.112837427306657	0.193678339014565	0.00800128020483277	0.0757059580588992	0.0419322375041932	0.0556999628666914	0.114209574569335	0.0547795124623391	0.118214058379558	0.106335844040762	0.0671462829736211	0.172028212626871	0.0337012385205156	0.205982446713237	0.112563858342714	0.0334224598930481	0.0686931135153701
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Kribbellaceae|Kribbella	0.437249976742022	1.05025605416197	0.581035017043694	0.352056329012642	0.287682640623817	0.402549480040255	0.71481619012254	0.685257447416008	0.57518488085456	0.500136400836592	0.726628267611874	0.700239808153477	0.653707207982109	0.935209368944309	0.60899158158696	0.900510866741709	1.17814171122995	0.635411300017173
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Aeromicrobium	0.325611684807889	0.555507334432775	0.797954756740006	0.472075532085134	0.439094556741616	0.452868165045287	0.12996658002228	0.323593794613115	0.255637724824249	0.345548786032554	0.310146211785556	0.354916067146283	0.240839497677619	0.210632740753223	0.340318825004478	0.38964412503247	0.259024064171123	0.34346556757685
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Marmoricola	0.0651223369615778	0.0867980210051211	0.092965602726991	0.104016642662826	0.0605647664471194	0.0419322375041932	0.06498329001114	0.142761968211668	0.0365196749748927	0.0545603346367191	0.0886132033673017	0.0287769784172662	0.0430070531567177	0.00842530963012891	0.0447787927637471	0.112563858342714	0.0501336898395722	0.0686931135153701
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Nocardioides	1.69318076100102	2.46506379654544	2.46358847226526	1.84829572731637	1.76394882277235	2.27272727272727	1.6245822502785	2.90282668697059	1.83511366748836	1.4640356460853	2.42800177226407	1.75539568345324	1.67727507311199	1.3396242311905	2.2478953967401	1.84431552515369	1.82152406417112	1.87188734329383
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Friedmanniella	0.0558191459670667	0.0260394063015363	0	0.0240038406144983	0	0.0335457900033546	0.0556999628666914	0.0190349290948891	0.0182598374874464	0.0181867782122397	0	0.00959232613908873	0.00860141063134354	0.0168506192602578	0.0268672756582483	0	0	0.0171732783788425
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Unassigned|Unassigned	0	0	0	0	0	0.00838644750083864	0.0371333085777943	0.0380698581897782	0.0365196749748927	0.0727471128489588	0.0177226406734603	0.0191846522781775	0.0516084637880612	0.00842530963012891	0.0268672756582483	0.0432937916702745	0.00835561497326203	0
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Actinocrispum	0.99544143641269	0.980817637357868	3.46296870158042	1.27220355256841	0.174123703535468	0.226434082522643	1.59673226884515	1.50375939849624	1.19601935542774	0.963899245248704	1.18741692512184	0.920863309352518	1.7976948219508	0.320161765944898	1.35231954146516	1.03905100008659	0.660093582887701	3.05684355143397
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Actinophytocola	0.111638291934133	0.0433990105025605	0	0	0	0.259979872525998	0.0928332714444857	0.0475873227372228	0.0821692686935086	0.0454669455305993	0.0443066016836509	0.278177458033573	0.0258042318940306	0.00842530963012891	0.0268672756582483	0.233786475019482	0.0250668449197861	0.489438433797012
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Amycolatopsis	0.967531863429156	3.03793073517924	1.48744964363186	1.16018562970075	1.09016579604815	1.40892318014089	0.6498329001114	0.951746454744456	0.40171642472382	1.1003000818405	0.974745237040319	0.633093525179856	1.43643557543437	1.52498104305333	0.913487372380441	1.92224435016019	5.28910427807487	0.841490640563283
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Kibdelosporangium	0.241882965857289	0.2864334693169	0.0542299349240781	3.55256841094575	1.4308426073132	0.0838644750083864	0.362049758633494	0.561530408299229	0.237377887336803	0.58197690279167	0.265839610101905	0.306954436450839	0.946155169447789	0.126379644451934	0.358230342109977	0.372326608364361	0.217245989304813	0.566718186501803
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Lentzea	2.94911154526002	6.10190087666001	3.12984195847536	2.37638022083533	2.43016125369067	2.90171083529017	2.65503156331229	2.63633767964214	2.29160960467452	2.7462035100482	3.98759415152858	2.97362110311751	4.71357302597626	3.45437694835285	4.52265806913846	3.84448870032037	3.04144385026738	2.95380388116091
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Pseudonocardia	0.0930319099451112	0.156236437809218	0.340873876665634	0.14402304368699	0.0757059580588992	0.100637370010064	0.167099888600074	0.171314361854002	0.127818862412125	0.118214058379558	0.115197164377492	0.211031175059952	0.240839497677619	0.15165557334232	0.0537345513164965	0.173175166681098	0.192179144385027	0.103039670273055
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Saccharothrix	0.241882965857289	0.390591094523045	0.123954136969321	0.0960153624579933	0.0529941706412295	0.109023817510902	0.111399925733383	0.33311125916056	0.0912991874372318	0.0727471128489588	0.0620292423571112	0.201438848920863	0.154825391364184	0.126379644451934	0.16120365394949	0.0779288250064941	0.0334224598930481	0.0944530310836339
Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Unassigned	0.6698297516048	1.1457338772676	0.325379609544469	0.9521523443751	0.257400257400257	0.763166722576317	1.06758262161159	1.05643856476635	0.912991874372318	0.791124852232427	0.824102791315906	0.920863309352518	0.791329778083606	0.952059988204566	1.03886799211893	1.09100355009092	0.518048128342246	0.961703589215181
Bacteria|Actinobacteria|Actinobacteria|Sporichthyales|Sporichthyaceae|Longivirga	0.0279095729835334	0.0173596042010242	0.00774713356058258	0.0160025604096655	0	0.00838644750083864	0.0278499814333457	0.0190349290948891	0	0.0181867782122397	0.00886132033673017	0.0191846522781775	0.0172028212626871	0.00842530963012891	0.0268672756582483	0.0086587583340549	0.0334224598930481	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptacidiphilus	0.0186063819890222	0.0173596042010242	0.00774713356058258	0	0.00757059580588992	0.0167728950016773	0.00928332714444857	0.00951746454744456	0.00912991874372318	0	0	0.0191846522781775	0.0344056425253742	0.00842530963012891	0.0268672756582483	0.0173175166681098	0.0167112299465241	0.00858663918942126
Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces	3.349148758024	3.15944796458641	3.38549736597459	2.40038406144983	1.23400711636006	1.98758805769876	2.69216487189009	3.94023032264205	8.97471012507989	5.21960534691279	3.32299512627381	3.42446043165468	4.56734904524342	3.90091835874968	3.63603797241626	6.87505411723959	4.80447860962567	3.63214837712519
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Streptosporangiaceae|Nonomuraea	0.0930319099451112	0.425310302925093	0.20917260613573	0.248039686349816	0.0378529790294496	0.134183160013418	0.278499814333457	0.295041400970781	0.164338537387017	0.154587614804037	0.319007532122286	0.0671462829736211	0.12041974883881	0.278035217794254	0.223893963818735	0.0692700666724392	0.367647058823529	0.334878928387429
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Streptosporangiaceae|Sphaerisporangium	0	0	0	0.112017922867659	0	0	0	0.0380698581897782	0	0	0	0	0.00860141063134354	0.00842530963012891	0.00895575855274942	0	0.00835561497326203	0
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Thermomonosporaceae|Actinocorallia	0.99544143641269	0.998177241558892	0.20917260613573	1.3922227556409	0.348247407070936	0.628983562562898	0.58484961010026	1.0469211002189	0.40171642472382	0.809311630444667	0.850686752326097	0.671462829736211	1.2041974883881	1.25537113488921	0.698549167114455	0.995757208416313	1.37867647058824	0.729864331100807
Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Unassigned|Unassigned	0.0279095729835334	0.0260394063015363	0.00774713356058258	0.0320051208193311	0.0151411916117798	0.0251593425025159	0.06498329001114	0.114209574569335	0.0639094312060623	0.063653723742839	0.0708905626938414	0.0383693045563549	0.0516084637880612	0.0252759288903867	0.0358230342109977	0.0432937916702745	0.0334224598930481	0.0772797527047913
Bacteria|Actinobacteria|Actinobacteria|Unassigned|Unassigned|Unassigned	0.520978695692623	0.963458033156844	0.914161760148745	0.528084493518963	0.333106215459157	0.55350553505535	0.445599702933531	0.599600266489007	0.611704555829453	0.691097572065109	0.567124501550731	0.700239808153477	0.997763633235851	0.665599460780184	0.662726132903457	0.649406875054117	0.57653743315508	0.626824660827752
Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Fannyhessea	0.0372127639780445	0.0260394063015363	0.0232414006817478	0	0	0.00838644750083864	0.139249907166729	0.0666222518321119	0.0821692686935086	0	0.0443066016836509	0.15347721822542	0.0258042318940306	0.0252759288903867	0.107469102632993	0.0606113083383843	0.0167112299465241	0.0257599175682638
Bacteria|Actinobacteria|Coriobacteriia|Unassigned|Unassigned|Unassigned	0.0279095729835334	0.0260394063015363	0.0232414006817478	0.00800128020483277	0	0.0251593425025159	0.0278499814333457	0.0666222518321119	0.0365196749748927	0	0.0177226406734603	0.0287769784172662	0.0172028212626871	0.00842530963012891	0.0179115171054988	0.0173175166681098	0	0.00858663918942126
Bacteria|Actinobacteria|Nitriliruptoria|Egibacterales|Egibacteraceae|Egibacter	0.0651223369615778	0.0433990105025605	0.0387356678029129	0.00800128020483277	0.00757059580588992	0.0587051325058705	0.0556999628666914	0.152279432759113	0.0456495937186159	0.0545603346367191	0.0708905626938414	0.115107913669065	0.0172028212626871	0.0758277866711602	0.0626903098692459	0.086587583340549	0.0250668449197861	0.0429331959471063
Bacteria|Actinobacteria|Rubrobacteria|Rubrobacterales|Rubrobacteraceae|Rubrobacter	0.0186063819890222	0.130197031507682	0.0464828013634955	0.0480076812289966	0.00757059580588992	0.0503186850050319	0.120683252877831	0.085657180927001	0.0365196749748927	0.0545603346367191	0.0354452813469207	0.143884892086331	0.0860141063134354	0.0421265481506445	0.0626903098692459	0.0692700666724392	0.116978609625668	0.0515198351365276
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Baekduiaceae|Baekduia	0.455856358731045	0.624945751236872	0.379609544468547	0.528084493518963	0.280112044817927	0.478027507547803	0.798366134422577	0.913676596554678	0.474755774673605	0.572883513685551	0.575985821887461	0.872901678657074	0.636504386719422	0.320161765944898	0.528389754612216	0.320374058360031	0.584893048128342	0.429331959471063
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Conexibacteraceae|Conexibacter	0.307005302818867	0.32983247981946	0.108459869848156	0.152024323891823	0.196835490953138	0.402549480040255	0.501299665800223	0.352146188255449	0.310417237286588	0.254614894971356	0.327868852459016	0.537170263788969	0.180629623258214	0.143230263712191	0.232849722371485	0.164516408347043	0.259024064171123	0.283359093250902
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Parviterribacteraceae|Parviterribacter	0.0372127639780445	0.0867980210051211	0.0232414006817478	0.0400064010241639	0.0529941706412295	0.0670915800067092	0.0742666171555886	0.10469211002189	0.0730393499497854	0.100027280167318	0.0797518830305716	0.0863309352517986	0.137622570101497	0.0758277866711602	0.0626903098692459	0.138540133344878	0.0752005347593583	0.0515198351365276
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Unassigned|Unassigned	0.241882965857289	0.216995052512803	0.0697242020452433	0.14402304368699	0.113558937088349	0.234820530023482	0.427033048644634	0.247454078233559	0.155208618643294	0.163681003910157	0.283562250775366	0.383693045563549	0.154825391364184	0.160080882972449	0.170159412502239	0.129881375010823	0.158756684491979	0.128799587841319
Bacteria|Actinobacteria|Thermoleophilia|Thermoleophilales|Thermoleophilaceae|Thermoleophilum	0.0744255279560889	0.12151722940717	0.108459869848156	0.176028164506321	0.098417745476569	0.150956055015096	0.19494987003342	0.218901684591225	0.127818862412125	0.109120669273438	0.150642445724413	0.182254196642686	0.137622570101497	0.109529025191676	0.116424861185742	0.103905100008659	0.100267379679144	0.128799587841319
Bacteria|Actinobacteria|Thermoleophilia|Unassigned|Unassigned|Unassigned	0.0837287189506001	0.156236437809218	0.100712736287574	0.0880140822531605	0.0454235748353395	0.0838644750083865	0.12996658002228	0.20938422004378	0.0821692686935086	0.272801673183596	0.141781125387683	0.115107913669065	0.14622398073284	0.134804954082063	0.143292136843991	0.0952463416746039	0.133689839572192	0.111626309462476
Bacteria|Actinobacteria|Unassigned|Unassigned|Unassigned|Unassigned	0.130244673923156	0.243034458814339	0.0542299349240781	0.128020483277324	0.0151411916117798	0.276752767527675	0.139249907166729	0.323593794613115	0.209988131105633	0.0909338910611985	0.141781125387683	0.182254196642686	0.197832444520901	0.0842530963012891	0.250761239476984	0.121222616676769	0.0919117647058823	0.145972866220161
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Compostibacter	0.0186063819890222	0.0173596042010242	0	0.0240038406144983	0.0227117874176698	0	0.00928332714444857	0.0380698581897782	0	0.00909338910611985	0	0.00959232613908873	0.00860141063134354	0.0252759288903867	0	0.0173175166681098	0	0.00858663918942126
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Flavitalea	0.00930319099451112	0	0	0	0	0	0.0742666171555886	0.0285523936423337	0.0273897562311695	0.0272801673183596	0.0177226406734603	0.0383693045563549	0.0172028212626871	0.0252759288903867	0.0358230342109977	0	0.00835561497326203	0.0171732783788425
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Niastella	0.139547864917667	0.0607586147035848	0.0619770684846607	0.0560089614338294	0.0227117874176698	0.0754780275075478	0.482733011511326	0.276006471875892	0.493015612161052	0.400109120669273	0.292423571112096	0.220623501199041	0.352657835885085	0.488667958547477	0.331363066451728	0.37232660836436	0.250668449197861	0.154559505409583
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Algoriphagus	0.0744255279560889	0.0347192084020484	0.0619770684846607	0.0480076812289966	0.0151411916117798	0.0419322375041932	0.102116598588934	0.0761397163795565	0.310417237286588	0.136400836591798	0.0886132033673017	0.0767386091127098	0.137622570101497	0.126379644451934	0.125380619738492	0.103905100008659	0.100267379679144	0.0944530310836339
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Chryseotalea	0.604707414643223	0.425310302925093	0.123954136969321	0.0880140822531605	0.325535619653267	0.0335457900033546	0.594132937244709	0.237936613686114	0.383456587236374	1.40038192234246	0.248116969428445	0.316546762589928	0.507483227249269	0.38756424298593	0.680637650008956	0.649406875054117	0.217245989304813	0.377812124334535
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Spirosoma	0.0186063819890222	0	0.00774713356058258	0.0160025604096655	0	0.00838644750083864	0.0278499814333457	0.0190349290948891	0.0365196749748927	0.0272801673183596	0.00886132033673017	0.00959232613908873	0.0344056425253742	0.0168506192602578	0.00895575855274942	0.0086587583340549	0	0.0171732783788425
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Fulvivirgaceae|Chryseolinea	0.372127639780445	0.208315250412291	0.0697242020452433	0.168026884301488	0.0454235748353395	0.0838644750083864	0.835499443000371	0.590082801941563	0.666484068291792	0.727471128489588	0.708905626938414	0.431654676258993	0.541888869774643	0.598196983739152	0.662726132903457	0.718676941726556	0.342580213903743	0.446505237849906
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Hymenobacteraceae|Unassigned	0.00930319099451112	0.00867980210051211	0	0	0.0151411916117798	0	0	0.0285523936423337	0.0365196749748927	0.00909338910611985	0.0265839610101905	0.0191846522781775	0.0172028212626871	0.0505518577807734	0.0358230342109977	0	0	0.0257599175682638
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Cryomorphaceae|Crocinitomix	0.0372127639780445	0.0347192084020484	0.0387356678029129	0.0320051208193311	0.0151411916117798	0.00838644750083864	0.0742666171555886	0.0475873227372228	0.118688943668401	0.118214058379558	0.0620292423571112	0.115107913669065	0.0688112850507483	0.160080882972449	0.125380619738492	0.121222616676769	0.12533422459893	0.0429331959471063
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium	1.60014885105591	1.79671903480601	7.10412147505423	2.46439430308849	4.3606631841926	1.87856424018786	1.47604901596732	7.06195869420386	6.56441157673697	4.73765572428844	1.98493575542756	1.99520383693046	3.81042490968519	4.28848260173561	2.71359484148307	1.63650532513638	3.63469251336898	4.43070582174137
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Weeksellaceae|Chryseobacterium	0	0.0260394063015363	0.00774713356058258	0.0160025604096655	0.00757059580588992	0.00838644750083864	0.0185666542888971	0.114209574569335	0.0639094312060623	0.063653723742839	0.053167922020381	0.0191846522781775	0.0172028212626871	0	0.0537345513164965	0.225127716685427	0.0250668449197861	0.0171732783788425
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter	0.0837287189506001	0.0607586147035848	0.0542299349240781	0.104016642662826	0.151411916117798	0.0251593425025159	0.0371333085777943	0.0571047872846674	0.109559024924678	0.0909338910611985	0.0620292423571112	0.0959232613908873	0.103216927576122	0.252759288903867	0.0626903098692459	0.0692700666724392	0.12533422459893	0.13738622703074
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium	0.0465159549725556	0	0.00774713356058258	0.00800128020483277	0.0151411916117798	0	0.0185666542888971	0.00951746454744456	0.00912991874372318	0.00909338910611985	0.0354452813469207	0.0191846522781775	0.00860141063134354	0.00842530963012891	0.0268672756582483	0	0.0167112299465241	0.0171732783788425
Bacteria|Bacteroidetes|Unassigned|Unassigned|Unassigned|Unassigned	0.0186063819890222	0.0173596042010242	0	0.0160025604096655	0	0.0419322375041932	0.00928332714444857	0.00951746454744456	0	0.063653723742839	0	0	0	0	0.00895575855274942	0	0	0.0257599175682638
Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae|Chlamydia	0.0186063819890222	0.00867980210051211	0	0	0.00757059580588992	0.0251593425025159	0.0464166357222429	0.0190349290948891	0.0365196749748927	0.0727471128489588	0.00886132033673017	0	0	0.00842530963012891	0.0895575855274942	0.0086587583340549	0	0.0601064743259488
Bacteria|Chloroflexi|Chloroflexia|Chloroflexales|Chloroflexaceae|Chloroflexus	0.390734021769467	0.486068917628678	0.170436938332817	0.328052488398144	0.287682640623817	0.150956055015096	0.362049758633494	0.685257447416008	0.474755774673605	0.391015731563154	0.327868852459016	0.441247002398082	0.584895922931361	0.320161765944898	0.429876410531972	0.42427915836869	0.208890374331551	0.455091877039327
Bacteria|Chloroflexi|Chloroflexia|Herpetosiphonales|Herpetosiphonaceae|Herpetosiphon	0.911712717462089	1.15441367936811	0.317632475983886	0.800128020483277	1.11287758346582	0.628983562562898	0.770516152989231	1.80831826401447	0.556925043367114	0.936619077930345	1.42667257421356	1.04556354916067	3.23413039738517	0.480242648917348	0.949310406591438	0.961122175080094	1.40374331550802	1.30516915679203
Bacteria|Chloroflexi|Chloroflexia|Unassigned|Unassigned|Unassigned	0	0	0	0	0	0	0	0.00951746454744456	0	0	0	0.00959232613908873	0.0344056425253742	0	0	0.242445233353537	0.0167112299465241	0
Bacteria|Firmicutes|Bacilli|Bacillales|Alicyclobacillaceae|Tumebacillus	0	0	0	0.00800128020483277	0.00757059580588992	0.0335457900033546	0.0371333085777943	0.0380698581897782	0	0.0272801673183596	0.168365086397873	0.00959232613908873	0.00860141063134354	0.0252759288903867	0	0.086587583340549	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Unassigned	0.967531863429156	0.937418626855308	0.495816547877285	0.552088334133461	0.340676811265047	0.897349882589735	3.11919792053472	1.41810221756924	1.80772391125719	1.88233154496681	1.0279131590607	3.70263788968825	0.481678995355238	0.353863004465414	0.635858857245209	0.4415966750368	0.334224598930481	0.652584578396016
Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Unassigned	0.372127639780445	0.347192084020484	0.643012085528355	2.64042246759481	0.136270724506019	0.595437772559544	1.77311548458968	1.00885124202912	0.383456587236374	0.836591797763026	0.256978289765175	0.661870503597122	0.189231033889558	0.134804954082063	0.259716998029733	0.233786475019482	0.158756684491979	0.163146144599004
