var	estimate	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
ASV_843	7.16666666666667	19.5	12.3333333333333	2.24092108788051	0.0494549152344553	9.79700859024381	0.0208149629205388	14.3125183704128	Welch Two Sample t-test	two.sided
ASV_144	-7.33333333333333	7.66666666666667	15	-2.39470189301259	0.0404477106392541	8.93099297893681	-14.2689407340174	-0.3977259326493	Welch Two Sample t-test	two.sided
ASV_147	18.1666666666667	23.6666666666667	5.5	9.2854271953578	1.38997386969023e-05	8.06950653589216	13.6617923443754	22.6715409889579	Welch Two Sample t-test	two.sided
ASV_154	-6.5	2.16666666666667	8.66666666666667	-2.79571688265735	0.0283726799518078	6.59589780747285	-12.0667384461206	-0.933261553879399	Welch Two Sample t-test	two.sided
ASV_156	-19.5	7.66666666666667	27.1666666666667	-3.55198393320566	0.0146655241436007	5.33492541432348	-33.3498516828388	-5.65014831716125	Welch Two Sample t-test	two.sided
ASV_151	-13.6666666666667	4.5	18.1666666666667	-3.83831872338152	0.00457942778952914	8.34568526454458	-21.81857120807	-5.51476212526336	Welch Two Sample t-test	two.sided
ASV_188	10.3333333333333	17.8333333333333	7.5	3.84803794080005	0.00381239425850916	9.13269919189247	4.27207513698593	16.3945915296807	Welch Two Sample t-test	two.sided
ASV_170	7.5	17.3333333333333	9.83333333333333	2.91814312423568	0.0185107658251137	8.33718232545961	1.61473945413066	13.3852605458693	Welch Two Sample t-test	two.sided
ASV_174	-6	8.16666666666667	14.1666666666667	-2.66849753997996	0.0250188470802	9.28775555067047	-11.0624406357013	-0.937559364298692	Welch Two Sample t-test	two.sided
ASV_213	7.66666666666667	17	9.33333333333333	3.20808802774711	0.0110805795456201	8.75308118423494	2.23724275189845	13.0960905814349	Welch Two Sample t-test	two.sided
