"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_452",1,0.00319485567188629,0,1
"ASV_647",1,0.00319485567188629,0,1
"ASV_852",1,0.00318471337579618,0,1
"ASV_873",1,0.00318471337579618,0,1
"ASV_318",1,0.00319485567188629,0,1
"ASV_455",1,0.00319485567188629,0,1
"ASV_417",3,0.00322570703594506,4,3
"ASV_491",2,0.00322567389875082,0,2
"ASV_517",6,0.00324671967574163,0.916666666666667,6
"ASV_378",5,0.00324668610542424,0,5
"ASV_539",6,0.00324671967574163,3.5,6
"ASV_1313",6,0.00324671967574163,0.916666666666667,6
"ASV_1719",6,0.00324671967574163,0.916666666666667,6
"ASV_511",2,0.0032050954893895,0.5,2
"ASV_1317",2,0.0032050954893895,0.5,2
"ASV_283",1,0.00318471337579618,0,1
"ASV_911",1,0.00318471337579618,0,1
"ASV_1912",1,0.00318471337579618,0,1
"ASV_728",1,0.00318471337579618,0,1
"ASV_535",1,0.00318471337579618,0,1
"ASV_310",1,0.00318471337579618,0,1
"ASV_956",1,0.00318471337579618,0,1
"ASV_2197",1,0.00318471337579618,0,1
"ASV_161",4,0.00324665253580107,1.5,4
"ASV_623",1,0.00318471337579618,0,1
"ASV_765",1,0.0032993243740215,0,1
"ASV_700",1,0.00318471337579618,0,1
"ASV_1635",1,0.00318471337579618,0,1
"ASV_413",1,0.00318471337579618,0,1
"ASV_602",1,0.00318471337579618,0,1
"ASV_917",6,0.00330001786633877,0,6
"ASV_839",6,0.00330001786633877,0,6
"ASV_1591",1,0.00318471337579618,0,1
"ASV_625",2,0.00319488817891374,0,2
"ASV_1390",2,0.00319488817891374,0,2
"ASV_1176",1,0.00318471337579618,0,1
"ASV_458",1,0.00319485567188629,0,1
"ASV_208",1,0.00319485567188629,0,1
"ASV_470",2,0.00321533530622485,3,2
"ASV_820",2,0.00348150037143396,27,2
"ASV_1505",2,0.00324658539863726,0.25,2
"ASV_642",1,0.00318471337579618,0,1
"ASV_414",1,0.00319485567188629,0,1
"ASV_1032",1,0.00319485567188629,0,1
"ASV_827",2,0.00331080439894139,0,2
"ASV_1889",3,0.00348269742679681,0,3
"ASV_888",1,0.00318471337579618,0,1
"ASV_775",1,0.00319485567188629,0,1
"ASV_1201",1,0.00319485567188629,0,1
"ASV_1161",2,0.0032050954893895,0,2
"ASV_1508",1,0.00318471337579618,0,1
"ASV_494",2,0.00321536823134267,4,2
"ASV_1310",1,0.00321523653491706,0,1
"ASV_898",1,0.00318471337579618,0,1
"ASV_960",1,0.00319485567188629,0,1
"ASV_697",1,0.00319485567188629,0,1
"ASV_611",1,0.00339878336544498,0,1
"ASV_1044",1,0.00318471337579618,0,1
"ASV_547",1,0.00318471337579618,0,1
"ASV_564",1,0.00318471337579618,0,1
"ASV_454",1,0.00318471337579618,0,1
"ASV_429",2,0.00321533530622485,3,2
"ASV_562",1,0.00348045844509965,0,1
"ASV_1121",1,0.00318471337579618,0,1
"ASV_871",1,0.00318471337579618,0,1
"ASV_1661",1,0.00318471337579618,0,1
"ASV_920",2,0.00319488817891374,1,2
"ASV_619",1,0.00318471337579618,0,1
"ASV_513",1,0.00318471337579618,0,1
"ASV_1208",1,0.00318471337579618,0,1
"ASV_762",1,0.00318471337579618,0,1
"ASV_1110",1,0.00318471337579618,0,1
"ASV_811",1,0.00319485567188629,0,1
"ASV_828",1,0.00319485567188629,0,1
"ASV_1493",2,0.0033107694903102,0,2
"ASV_1057",1,0.00318471337579618,0,1
"ASV_1514",2,0.0032050954893895,2,2
"ASV_880",1,0.00318471337579618,0,1
"ASV_836",1,0.00319485567188629,0,1
"ASV_680",1,0.00319485567188629,0,1
