source,target,correlation,direct,cor
ASV_602,ASV_662,0.995518736508987,undirected,+
ASV_118,ASV_416,0.996759922797438,undirected,+
ASV_879,ASV_416,0.999272940415844,undirected,+
ASV_917,ASV_416,0.995049877532915,undirected,+
ASV_839,ASV_416,0.995023921875757,undirected,+
ASV_1638,ASV_416,0.993159392781211,undirected,+
ASV_2717,ASV_416,0.997418485295212,undirected,+
ASV_1321,ASV_416,0.998976929699859,undirected,+
ASV_1591,ASV_353,-0.991168046016853,undirected,-
ASV_625,ASV_441,0.998241139631248,undirected,+
ASV_1390,ASV_441,0.992518849999526,undirected,+
ASV_391,ASV_511,0.991246660856859,undirected,+
ASV_438,ASV_511,0.993073278329168,undirected,+
ASV_417,ASV_309,0.991018644911262,undirected,+
ASV_415,ASV_378,0.992979508113888,undirected,+
ASV_517,ASV_378,0.996975387192219,undirected,+
ASV_539,ASV_378,0.991171919683045,undirected,+
ASV_1313,ASV_378,0.993373642759571,undirected,+
ASV_1719,ASV_378,0.993373642759571,undirected,+
ASV_51,ASV_367,0.995881664712247,undirected,+
ASV_322,ASV_367,0.990223241196051,undirected,+
ASV_153,ASV_367,0.998781039594743,undirected,+
ASV_385,ASV_367,0.992531075019714,undirected,+
ASV_713,ASV_367,0.992911547746422,undirected,+
ASV_928,ASV_367,0.994004691770508,undirected,+
ASV_809,ASV_367,0.992141965097302,undirected,+
ASV_964,ASV_367,0.996062256970343,undirected,+
ASV_1176,ASV_250,0.995242273694114,undirected,+
ASV_109,ASV_283,0.993255530662162,undirected,+
ASV_458,ASV_297,0.993785310693099,undirected,+
ASV_208,ASV_297,0.992208195879835,undirected,+
ASV_297,ASV_458,0.993785310693099,undirected,+
ASV_116,ASV_661,0.997679574626212,undirected,+
ASV_105,ASV_661,0.992117572433658,undirected,+
ASV_94,ASV_661,0.996474487279296,undirected,+
ASV_293,ASV_661,0.995964196310373,undirected,+
ASV_1098,ASV_661,0.992855442527177,undirected,+
ASV_901,ASV_661,0.989122109740779,undirected,+
ASV_711,ASV_661,0.997384252555843,undirected,+
ASV_2074,ASV_661,0.993708129405612,undirected,+
ASV_853,ASV_203,0.990393629376212,undirected,+
ASV_470,ASV_203,0.990947001121356,undirected,+
ASV_25,ASV_705,0.997470356405618,undirected,+
ASV_649,ASV_705,0.999779979003667,undirected,+
ASV_913,ASV_705,0.994793690634343,undirected,+
ASV_241,ASV_705,0.992235642846462,undirected,+
ASV_767,ASV_705,0.992811381146412,undirected,+
ASV_1234,ASV_705,0.999913560854551,undirected,+
ASV_819,ASV_705,0.998738034349002,undirected,+
ASV_1373,ASV_705,0.999779979003667,undirected,+
ASV_1119,ASV_705,0.995487888899425,undirected,+
ASV_1479,ASV_705,0.999779979003667,undirected,+
ASV_1111,ASV_705,0.995354110007087,undirected,+
ASV_809,ASV_705,0.990023627001054,undirected,+
ASV_1481,ASV_705,0.999779979003667,undirected,+
ASV_767,ASV_477,0.989457609052897,undirected,+
ASV_820,ASV_477,0.989878299537274,undirected,+
ASV_819,ASV_477,0.992014407747675,undirected,+
ASV_297,ASV_208,0.992208195879835,undirected,+
ASV_415,ASV_539,0.994807202703683,undirected,+
ASV_517,ASV_539,0.995323108082882,undirected,+
ASV_378,ASV_539,0.991171919683045,undirected,+
ASV_1313,ASV_539,0.994685524819889,undirected,+
ASV_1719,ASV_539,0.994685524819889,undirected,+
ASV_1505,ASV_539,0.990682684068402,undirected,+
ASV_642,ASV_652,0.99063600686938,undirected,+
ASV_414,ASV_345,0.991154294832497,undirected,+
ASV_1032,ASV_345,0.993291867477609,undirected,+
ASV_69,ASV_444,0.992842699351897,undirected,+
ASV_173,ASV_444,0.993988964145212,undirected,+
ASV_206,ASV_444,0.990040137794729,undirected,+
ASV_744,ASV_444,0.996040523978413,undirected,+
ASV_654,ASV_444,0.993559195493167,undirected,+
ASV_808,ASV_444,0.991122262748057,undirected,+
ASV_827,ASV_444,0.993191180294365,undirected,+
ASV_1418,ASV_444,0.993098751567128,undirected,+
ASV_25,ASV_913,0.994913235174871,undirected,+
ASV_649,ASV_913,0.993616338664598,undirected,+
ASV_705,ASV_913,0.994793690634343,undirected,+
ASV_241,ASV_913,0.994719316961837,undirected,+
ASV_767,ASV_913,0.991683843831523,undirected,+
ASV_1234,ASV_913,0.995308486584965,undirected,+
ASV_819,ASV_913,0.98963456706326,undirected,+
