source,target,correlation,direct,cor
ASV_1145,ASV_654,0.998805820817051,undirected,+
ASV_614,ASV_2916,0.99369466465014,undirected,+
ASV_1501,ASV_801,0.999211817182228,undirected,+
ASV_6,ASV_815,-0.991095241355087,undirected,-
ASV_434,ASV_815,0.992580516944938,undirected,+
ASV_844,ASV_438,0.992800069369968,undirected,+
ASV_22,ASV_525,0.998354332498497,undirected,+
ASV_70,ASV_390,0.9912112596237,undirected,+
ASV_288,ASV_515,0.994006332646675,undirected,+
ASV_65,ASV_614,0.995027331656892,undirected,+
ASV_113,ASV_614,-0.994277466165644,undirected,-
ASV_2916,ASV_614,0.99369466465014,undirected,+
ASV_637,ASV_692,0.993354707258337,undirected,+
ASV_282,ASV_446,0.991625113148662,undirected,+
ASV_531,ASV_446,0.991331425814957,undirected,+
ASV_90,ASV_531,0.991086103379076,undirected,+
ASV_540,ASV_531,0.997884249217381,undirected,+
ASV_446,ASV_531,0.991331425814957,undirected,+
ASV_815,ASV_434,0.992580516944938,undirected,+
ASV_501,ASV_357,0.99151724537154,undirected,+
ASV_330,ASV_501,0.99307517356933,undirected,+
ASV_357,ASV_501,0.99151724537154,undirected,+
ASV_1674,ASV_501,0.993122397882141,undirected,+
ASV_115,ASV_1148,0.994179070675923,undirected,+
ASV_1854,ASV_1148,0.993745412900707,undirected,+
ASV_1104,ASV_1148,0.996110350311581,undirected,+
ASV_47,ASV_457,-0.99561064292724,undirected,-
ASV_778,ASV_576,0.993953219869161,undirected,+
ASV_863,ASV_451,0.992264334826813,undirected,+
ASV_233,ASV_1127,0.994939146281853,undirected,+
ASV_1113,ASV_528,-0.992844034043365,undirected,-
ASV_36,ASV_399,0.992702004922293,undirected,+
ASV_1069,ASV_492,0.996491518362579,undirected,+
ASV_568,ASV_1149,1,undirected,+
ASV_671,ASV_1149,0.998409790821178,undirected,+
ASV_1038,ASV_1149,1,undirected,+
ASV_1802,ASV_1149,0.998283321934331,undirected,+
ASV_1268,ASV_1149,0.995833676874073,undirected,+
ASV_2411,ASV_493,-0.994207047565849,undirected,-
ASV_128,ASV_1439,0.992715683242043,undirected,+
ASV_1607,ASV_539,0.99426378536829,undirected,+
ASV_123,ASV_608,-0.994309509530508,undirected,-
ASV_1228,ASV_1987,0.996863612932381,undirected,+
ASV_205,ASV_805,-1,undirected,-
ASV_493,ASV_2411,-0.994207047565849,undirected,-
ASV_107,ASV_405,0.992780008312589,undirected,+
ASV_80,ASV_1731,0.991353153283826,undirected,+
ASV_165,ASV_1109,0.997356712437157,undirected,+
ASV_303,ASV_450,0.991625917502861,undirected,+
ASV_75,ASV_488,0.993924963542808,undirected,+
ASV_252,ASV_1574,0.997562317939468,undirected,+
ASV_503,ASV_2234,0.993830648467898,undirected,+
ASV_317,ASV_1263,0.99182218234861,undirected,+
ASV_664,ASV_2045,0.991466835673906,undirected,+
ASV_821,ASV_410,0.99353573410209,undirected,+
ASV_438,ASV_844,0.992800069369968,undirected,+
ASV_1083,ASV_462,0.992180015050701,undirected,+
ASV_931,ASV_907,0.995571837544896,undirected,+
ASV_91,ASV_1103,-0.992469715216045,undirected,-
ASV_1148,ASV_1854,0.993745412900707,undirected,+
ASV_1104,ASV_1854,0.997323578142683,undirected,+
ASV_93,ASV_1547,0.995165965940797,undirected,+
ASV_369,ASV_725,-0.99405774877492,undirected,-
ASV_416,ASV_408,0.99159916051926,undirected,+
ASV_403,ASV_1090,0.995910003310479,undirected,+
ASV_1896,ASV_1090,0.991383365439555,undirected,+
ASV_1292,ASV_1090,0.991362919589425,undirected,+
ASV_919,ASV_584,-0.991629820779918,undirected,-
ASV_539,ASV_1607,0.99426378536829,undirected,+
ASV_1987,ASV_1228,0.996863612932381,undirected,+
ASV_451,ASV_863,0.992264334826813,undirected,+
ASV_161,ASV_1995,0.99715375642532,undirected,+
ASV_968,ASV_1995,0.99538348129566,undirected,+
ASV_1573,ASV_1995,0.998649406953369,undirected,+
ASV_931,ASV_1995,0.994477015408376,undirected,+
ASV_1159,ASV_1995,0.996308558493156,undirected,+
ASV_2483,ASV_1995,0.999432373578559,undirected,+
ASV_2084,ASV_1995,0.999432373578559,undirected,+
ASV_681,ASV_1099,0.990951556580631,undirected,+
ASV_576,ASV_778,0.993953219869161,undirected,+
ASV_158,ASV_939,0.996078416265654,undirected,+
ASV_568,ASV_1802,0.998283321934331,undirected,+
ASV_671,ASV_1802,0.995908822160817,undirected,+
ASV_1038,ASV_1802,0.998283321934331,undirected,+
ASV_1149,ASV_1802,0.998283321934331,undirected,+
ASV_1268,ASV_1802,0.996126975457022,undirected,+
ASV_1922,ASV_1802,0.992534354181705,undirected,+
ASV_410,ASV_821,0.99353573410209,undirected,+
ASV_568,ASV_1268,0.995833676874073,undirected,+
ASV_671,ASV_1268,0.996700745401394,undirected,+
ASV_1038,ASV_1268,0.995833676874073,undirected,+
ASV_1149,ASV_1268,0.995833676874073,undirected,+
ASV_1802,ASV_1268,0.996126975457022,undirected,+
ASV_1922,ASV_1268,0.992745755949469,undirected,+
ASV_1758,ASV_1746,0.994307711530941,undirected,+
ASV_584,ASV_919,-0.991629820779918,undirected,-
ASV_529,ASV_1611,-0.991427440041795,undirected,-
ASV_161,ASV_1573,0.996811730167717,undirected,+
ASV_968,ASV_1573,0.997860424494736,undirected,+
ASV_1995,ASV_1573,0.998649406953369,undirected,+
ASV_931,ASV_1573,0.99440927074571,undirected,+
ASV_1159,ASV_1573,0.997464802852279,undirected,+
ASV_2483,ASV_1573,0.999603881941281,undirected,+
ASV_2084,ASV_1573,0.999603881941281,undirected,+
ASV_941,ASV_952,-0.995565388348689,undirected,-
ASV_1148,ASV_1104,0.996110350311581,undirected,+
ASV_1854,ASV_1104,0.997323578142683,undirected,+
ASV_701,ASV_1104,0.991338774351468,undirected,+
ASV_403,ASV_1896,0.991167483776104,undirected,+
ASV_1090,ASV_1896,0.991383365439555,undirected,+
ASV_652,ASV_1896,0.993959883420075,undirected,+
ASV_1225,ASV_1896,0.995654615541031,undirected,+
ASV_1104,ASV_701,0.991338774351468,undirected,+
ASV_726,ASV_1990,0.997438487981861,undirected,+
ASV_1611,ASV_529,-0.991427440041795,undirected,-
ASV_1990,ASV_726,0.997438487981861,undirected,+
ASV_968,ASV_931,0.991332005066376,undirected,+
ASV_907,ASV_931,0.995571837544896,undirected,+
ASV_1995,ASV_931,0.994477015408376,undirected,+
ASV_1573,ASV_931,0.99440927074571,undirected,+
ASV_1159,ASV_931,0.997879989068695,undirected,+
ASV_2483,ASV_931,0.993105230741623,undirected,+
ASV_2084,ASV_931,0.993105230741623,undirected,+
ASV_294,ASV_570,-0.992528576993198,undirected,-
ASV_952,ASV_941,-0.995565388348689,undirected,-
ASV_330,ASV_1674,0.998003744315745,undirected,+
ASV_501,ASV_1674,0.993122397882141,undirected,+
ASV_313,ASV_860,0.993940712389414,undirected,+
ASV_1802,ASV_1922,0.992534354181705,undirected,+
ASV_1268,ASV_1922,0.992745755949469,undirected,+
ASV_1081,ASV_2460,0.991214184560447,undirected,+
ASV_161,ASV_1159,0.990961131518995,undirected,+
ASV_968,ASV_1159,0.993456894827675,undirected,+
ASV_1995,ASV_1159,0.996308558493156,undirected,+
ASV_1573,ASV_1159,0.997464802852279,undirected,+
ASV_931,ASV_1159,0.997879989068695,undirected,+
ASV_2483,ASV_1159,0.996398007205978,undirected,+
ASV_2084,ASV_1159,0.996398007205978,undirected,+
ASV_161,ASV_2483,0.998021417179198,undirected,+
ASV_968,ASV_2483,0.997254257164804,undirected,+
ASV_1995,ASV_2483,0.999432373578559,undirected,+
ASV_1573,ASV_2483,0.999603881941281,undirected,+
ASV_931,ASV_2483,0.993105230741623,undirected,+
ASV_1159,ASV_2483,0.996398007205978,undirected,+
ASV_2084,ASV_2483,1,undirected,+
ASV_28,ASV_622,0.995725642779878,undirected,+
ASV_2460,ASV_1081,0.991214184560447,undirected,+
ASV_801,ASV_1501,0.999211817182228,undirected,+
ASV_692,ASV_637,0.993354707258337,undirected,+
ASV_403,ASV_1292,0.991935352213988,undirected,+
ASV_1090,ASV_1292,0.991362919589425,undirected,+
ASV_1896,ASV_652,0.993959883420075,undirected,+
ASV_231,ASV_1225,0.996124127087137,undirected,+
ASV_1896,ASV_1225,0.995654615541031,undirected,+
ASV_492,ASV_1069,0.996491518362579,undirected,+
ASV_1746,ASV_1758,0.994307711530941,undirected,+
ASV_1099,ASV_681,0.990951556580631,undirected,+
ASV_93,ASV_887,-0.991394049707519,undirected,-
ASV_462,ASV_1083,0.992180015050701,undirected,+
ASV_297,ASV_997,0.992062248750313,undirected,+
ASV_47,ASV_2734,-0.991970374487519,undirected,-
ASV_217,ASV_839,-0.99769668141222,undirected,-
ASV_1246,ASV_839,0.994393683994561,undirected,+
ASV_161,ASV_2084,0.998021417179198,undirected,+
ASV_968,ASV_2084,0.997254257164804,undirected,+
ASV_1995,ASV_2084,0.999432373578559,undirected,+
ASV_1573,ASV_2084,0.999603881941281,undirected,+
ASV_931,ASV_2084,0.993105230741623,undirected,+
ASV_1159,ASV_2084,0.996398007205978,undirected,+
ASV_2483,ASV_2084,1,undirected,+
