"","X2","Y2","OTU_2","OTU_1","weight","X1","Y1","cor"
"1",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_197",0.723426212590299,5.33479349394382,-10.4234671788781,"+"
"2",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_1159",0.69453044375645,14.1457868366876,28.831827179138,"+"
"3",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_227",0.688338493292054,17.4488279451602,28.7744895405612,"+"
"4",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_144",0.721362229102167,19.0487994436009,-7.57406203007624,"+"
"5",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_661",0.729618163054696,-0.723943121104928,-17.0456003697837,"+"
"6",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_244",0.787409700722394,-12.9666629860609,-7.61630863329569,"+"
"7",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_279",0.692466460268318,-16.1129248414766,-11.0820820148134,"+"
"8",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_651",0.762458388709258,28.9250121910029,-8.75849083517099,"+"
"9",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_772",0.704181818157595,23.2233959645442,0.00229628998078546,"+"
"10",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_161",0.82249742002064,4.33453982902905,-14.6696715566694,"+"
"11",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_242",0.791537667698658,-16.1159841132064,-6.67151550079787,"+"
"12",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_34",-0.700722394220846,-3.40365636345509,-16.3684192419525,"-"
"13",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_23",0.721362229102167,8.55735398924014,19.4427951515931,"+"
"14",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_440",0.803921568627451,12.480907901186,17.0745675808435,"+"
"15",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_12",-0.847265221878225,26.900347075222,-9.33660480222093,"-"
"16",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_312",-0.717234262125903,-8.6280378015306,-16.6003252222321,"-"
"17",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_62",0.715170278637771,-1.79719287726144,0.655150559159221,"+"
"18",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_79",0.727554179566563,-10.6134952553985,-17.9306626439938,"+"
"19",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_143",0.739938080495356,28.463329944252,-11.3010310153389,"+"
"20",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_47",0.748194014447884,-1.47457201595339,-13.61847905108,"+"
"21",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_148",-0.713106295149639,-10.4638671120117,-12.6100102856049,"-"
"22",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_3",-0.830753353973168,-11.0027545630245,-2.98581645887701,"-"
"23",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_185",-0.686274509803922,-14.5222353328637,-8.75239236596089,"-"
"24",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_359",-0.73374613003096,9.26672398902319,16.4368895843887,"-"
"25",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_53",-0.692466460268318,30.6221184146038,-12.2525405332828,"-"
"26",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_386",-0.717234262125903,-13.8635137751644,-2.22724234371051,"-"
"27",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_268",-0.686274509803922,5.26290157941656,-7.85149766139466,"-"
"28",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_707",0.717234262125903,-13.8811672019821,-10.7470954348599,"+"
"29",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_30",0.700722394220846,11.4536669268848,20.989925037862,"+"
"30",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_342",0.713106295149639,11.6807101148754,29.7226023799571,"+"
"31",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_364",-0.746130030959752,-0.519390706209521,-8.7510163377607,"-"
"32",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_210",-0.754385964912281,-7.84512490958296,1.36752379086331,"-"
"33",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_442",0.690402476780186,-2.16137133885867,-19.5350975941747,"+"
"34",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_130",0.851393188854489,0.530979079245967,1.62767987469336,"+"
"35",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_229",0.706914344685243,22.8594857815712,-4.87714703795288,"+"
"36",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_82",0.723426212590299,22.1485326101762,23.1790952416294,"+"
"37",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_48",-0.731682146542828,32.5588114164732,-0.266063550279291,"-"
"38",-9.1332353728348,-10.6202875422168,"fun_ASV_311","bac_ASV_17",-0.74406604747162,3.73419623992206,-2.33351359427882,"-"
