"","Sample","Abundance","aa","Group"
"65","KO2",0.00771627265449425,"Spirochaetes","KO"
"66","KO5",0.00707132313294971,"others","KO"
"67","KO4",0.00681588920090515,"Planctomycetes","KO"
"68","KO6",0.00658724333276871,"others","KO"
"69","KO6",0.00658724333276871,"others","KO"
"70","KO1",0.00631931498625549,"others","KO"
"71","KO1",0.00579270540406753,"others","KO"
"72","KO3",0.00540117205433579,"others","KO"
"73","KO2",0.00530493744996479,"others","KO"
"74","KO3",0.00495107438314114,"others","KO"
"75","KO4",0.00363514090714941,"others","KO"
"76","KO2",0.00337586928634123,"others","KO"
"77","KO2",0.00337586928634123,"others","KO"
"78","KO2",0.00241133520452945,"others","KO"
"79","KO6",0.00235258690456025,"others","KO"
"80","KO3",0.00225048835597325,"others","KO"
"81","KO1",0.00210643832875183,"others","KO"
"82","KO1",0.00210643832875183,"others","KO"
"83","KO6",0.0018820695236482,"others","KO"
"84","KO4",0.00181757045357471,"others","KO"
"85","KO4",0.00181757045357471,"others","KO"
"86","KO5",0.00176783078323743,"others","KO"
"87","KO5",0.00176783078323743,"others","KO"
"88","KO2",0.00144680112271767,"others","KO"
"89","KO4",0.00136317784018103,"others","KO"
"90","KO1",0.000526609582187958,"others","KO"
"91","KO3",0.000450097671194649,"others","KO"
"92","KO5",0,"others","KO"
"93","KO6",0,"others","KO"
"94","KO3",0,"others","KO"
"95","KO4",0,"others","KO"
"96","KO5",0,"others","KO"
"97","OE5",9.86996701756605,"Proteobacteria","OE"
"98","OE4",9.57035653322168,"Proteobacteria","OE"
"99","OE1",9.53633352815118,"Proteobacteria","OE"
"100","OE6",9.45945945945946,"Proteobacteria","OE"
"101","OE3",8.68287306349887,"Proteobacteria","OE"
"102","OE2",7.96373868832539,"Proteobacteria","OE"
"103","OE2",5.72325435146399,"Actinobacteria","OE"
"104","OE3",5.27779478701039,"Actinobacteria","OE"
"105","OE5",4.9363006986375,"Actinobacteria","OE"
"106","OE6",4.75603340566844,"Actinobacteria","OE"
"107","OE1",4.67238132346256,"Actinobacteria","OE"
"108","OE4",4.47303724220855,"Actinobacteria","OE"
"109","OE3",1.52317678035638,"Bacteroidetes","OE"
"110","OE2",1.39257506475234,"Bacteroidetes","OE"
"111","OE4",1.30492662136193,"Bacteroidetes","OE"
"112","OE1",0.850163430525792,"Firmicutes","OE"
"113","OE6",0.826373819074549,"Firmicutes","OE"
"114","OE1",0.655345585211161,"Bacteroidetes","OE"
"115","OE5",0.652799291878734,"Bacteroidetes","OE"
"116","OE6",0.563337059687425,"Bacteroidetes","OE"
"117","OE4",0.524976649811588,"Firmicutes","OE"
"118","OE2",0.492970507040152,"Chloroflexi","OE"
"119","OE2",0.438610515993562,"Firmicutes","OE"
"120","OE3",0.403629089869981,"Firmicutes","OE"
"121","OE5",0.337727478687868,"Chloroflexi","OE"
"122","OE4",0.319924420539577,"Chloroflexi","OE"
"123","OE6",0.310164178777317,"Unassigned","OE"
"124","OE5",0.308222425947586,"Firmicutes","OE"
"125","OE2",0.30324347946578,"Unassigned","OE"
"126","OE1",0.292226767971946,"Unassigned","OE"
"127","OE6",0.290436421823283,"Chloroflexi","OE"
"128","OE5",0.253427328001349,"Unassigned","OE"
"129","OE1",0.251098556183302,"Chloroflexi","OE"
"130","OE4",0.236185813821164,"Unassigned","OE"
"131","OE3",0.231665748168106,"Unassigned","OE"
"132","OE3",0.224521870471292,"Chloroflexi","OE"
"133","OE6",0.175905832840139,"Acidobacteria","OE"
"134","OE1",0.154771954888846,"Acidobacteria","OE"
"135","OE2",0.147091740479007,"Planctomycetes","OE"
"136","OE5",0.115385831252173,"Acidobacteria","OE"
"137","OE6",0.114530588983144,"Verrucomicrobia","OE"
"138","OE3",0.110730104300614,"Acidobacteria","OE"
"139","OE6",0.109598649744635,"Planctomycetes","OE"
"140","OE1",0.0919973158430201,"Verrucomicrobia","OE"
"141","OE1",0.090914994480161,"Planctomycetes","OE"
"142","OE2",0.0847376331020369,"Acidobacteria","OE"
"143","OE3",0.0780723776866083,"Planctomycetes","OE"
"144","OE5",0.0721820040253322,"Verrucomicrobia","OE"
"145","OE3",0.0663360071846999,"Verrucomicrobia","OE"
"146","OE4",0.0579728815742858,"Acidobacteria","OE"
"147","OE5",0.0553219738880283,"Planctomycetes","OE"
"148","OE2",0.0511623445144374,"Verrucomicrobia","OE"
"149","OE4",0.0483107346452382,"Verrucomicrobia","OE"
"150","OE4",0.0402589455376985,"Planctomycetes","OE"
"151","OE4",0.03650144395418,"Spirochaetes","OE"
"152","OE5",0.0273975489731188,"Spirochaetes","OE"
"153","OE3",0.0270446798522238,"Spirochaetes","OE"
"154","OE1",0.0227287486200403,"others","OE"
"155","OE1",0.0227287486200403,"Spirochaetes","OE"
"156","OE6",0.0224677231976502,"Spirochaetes","OE"
"157","OE5",0.0205481617298391,"others","OE"
"158","OE2",0.0197188202816061,"Spirochaetes","OE"
"159","OE6",0.0180837772078648,"others","OE"
"160","OE3",0.0173494172636907,"others","OE"
"161","OE4",0.016640364155582,"others","OE"
"162","OE4",0.0155667922745767,"others","OE"
"163","OE2",0.0149223504833776,"others","OE"
"164","OE4",0.0144932203935715,"others","OE"
"165","OE1",0.0119055349914497,"others","OE"
"166","OE3",0.0117363705019084,"others","OE"
"167","OE2",0.0111917628625332,"others","OE"
"168","OE2",0.0111917628625332,"others","OE"
"169","OE2",0.00905999850776495,"others","OE"
"170","OE5",0.00790313912686119,"others","OE"
"171","OE6",0.00767190548212446,"others","OE"
"172","OE3",0.00765415467515768,"others","OE"
"173","OE1",0.00757624954001342,"others","OE"
"174","OE4",0.00644143128603176,"others","OE"
"175","OE6",0.00547993248723176,"others","OE"
"176","OE5",0.00421500753432597,"others","OE"
"177","OE1",0.00378812477000671,"others","OE"
"178","OE5",0.00368813159253522,"others","OE"
"179","OE6",0.00328795949233905,"others","OE"
"180","OE3",0.00255138489171923,"others","OE"
"181","OE6",0.0021919729948927,"others","OE"
"182","OE6",0.00164397974616953,"others","OE"
"183","OE1",0.00162348204428859,"others","OE"
"184","OE2",0.00159882326607617,"others","OE"
"185","OE2",0.00159882326607617,"others","OE"
"186","OE1",0.00108232136285906,"others","OE"
"187","OE4",0.00107357188100529,"others","OE"
"188","OE5",0.00105375188358149,"others","OE"
"189","OE3",0.00102055395668769,"others","OE"
"190","OE5",0.000526875941790746,"others","OE"
"191","OE3",0.000510276978343845,"others","OE"
"192","OE4",0,"others","OE"
"193","WT2",10.1895713093034,"Proteobacteria","WT"
"194","WT5",9.78455504078674,"Proteobacteria","WT"
"195","WT6",9.55449120006082,"Proteobacteria","WT"
"196","WT4",9.51264870253741,"Proteobacteria","WT"
"197","WT3",9.37782261939079,"Proteobacteria","WT"
"198","WT1",8.65284005979073,"Proteobacteria","WT"
"199","WT1",5.66563901345291,"Actinobacteria","WT"
"200","WT4",5.49899826493736,"Actinobacteria","WT"
"201","WT5",5.27527499076258,"Actinobacteria","WT"
"202","WT3",5.2738541366388,"Actinobacteria","WT"
"203","WT6",5.10700573991713,"Actinobacteria","WT"
"204","WT2",4.79055501107118,"Actinobacteria","WT"
"205","WT2",1.05629968419906,"Bacteroidetes","WT"
"206","WT6",1.03537081385183,"Bacteroidetes","WT"
"207","WT1",0.929559043348281,"Bacteroidetes","WT"
"208","WT3",0.843182473335255,"Bacteroidetes","WT"
"209","WT5",0.809102881126301,"Bacteroidetes","WT"
"210","WT1",0.772141255605381,"Chloroflexi","WT"
"211","WT4",0.693545758682503,"Bacteroidetes","WT"
"212","WT5",0.361443500175274,"Chloroflexi","WT"
"213","WT6",0.33308625080777,"Chloroflexi","WT"
"214","WT3",0.317574709330258,"Chloroflexi","WT"
"215","WT4",0.293810331770818,"Chloroflexi","WT"
"216","WT3",0.25896031517248,"Unassigned","WT"
"217","WT1",0.257847533632287,"Unassigned","WT"
"218","WT6",0.227601018740259,"Unassigned","WT"
"219","WT4",0.217122480085123,"Unassigned","WT"
"220","WT5",0.198012297605851,"Unassigned","WT"
"221","WT6",0.194339909529783,"Firmicutes","WT"
"222","WT3",0.185932545402133,"Firmicutes","WT"
"223","WT2",0.183763475988239,"Unassigned","WT"
"224","WT2",0.182856002032742,"Chloroflexi","WT"
"225","WT4",0.175902759804063,"Firmicutes","WT"
"226","WT3",0.168156048813299,"Acidobacteria","WT"
"227","WT1",0.15461509715994,"Firmicutes","WT"
"228","WT5",0.10326957147865,"Firmicutes","WT"
"229","WT4",0.0867531322194423,"Acidobacteria","WT"
"230","WT1",0.0854820627802691,"Acidobacteria","WT"
"231","WT3",0.0850389161141539,"Verrucomicrobia","WT"
"232","WT2",0.0762278122617881,"Firmicutes","WT"
"233","WT3",0.0638992985490535,"Planctomycetes","WT"
"234","WT6",0.0608203139848709,"Acidobacteria","WT"
"235","WT1",0.0532511210762332,"Verrucomicrobia","WT"
"236","WT4",0.0503264026687372,"others","WT"
"237","WT2",0.0499110675523612,"Verrucomicrobia","WT"
"238","WT2",0.0471886456858688,"Acidobacteria","WT"
"239","WT4",0.0460127110114169,"Verrucomicrobia","WT"
"240","WT1",0.0457772795216741,"Planctomycetes","WT"
"241","WT6",0.0408636484585852,"Verrucomicrobia","WT"
"242","WT3",0.0389161141539349,"Spirochaetes","WT"
"243","WT4",0.036426729550705,"Planctomycetes","WT"
"244","WT4",0.036426729550705,"Spirochaetes","WT"
"245","WT2",0.0358452212421503,"Spirochaetes","WT"
"246","WT5",0.0350548086670646,"Acidobacteria","WT"
"247","WT5",0.0350548086670646,"Verrucomicrobia","WT"
"248","WT6",0.0323107918044627,"Planctomycetes","WT"
"249","WT2",0.0308541144869142,"Planctomycetes","WT"
"250","WT6",0.0299349982894287,"Spirochaetes","WT"
"251","WT5",0.0260542496849804,"Planctomycetes","WT"
"252","WT3",0.0235418468338618,"others","WT"
"253","WT1",0.0205530642750374,"Spirochaetes","WT"
"254","WT6",0.0190063481202722,"others","WT"
"255","WT6",0.0175808720112518,"others","WT"
"256","WT5",0.0146851225497162,"others","WT"
"257","WT3",0.0139329297588162,"others","WT"
"258","WT1",0.0126121076233184,"others","WT"
"259","WT5",0.0123165543965362,"Spirochaetes","WT"
"260","WT2",0.010435950488221,"others","WT"
"261","WT4",0.00766878516856948,"others","WT"
"262","WT2",0.00725979164397982,"others","WT"
"263","WT3",0.00672624195253195,"others","WT"
"264","WT5",0.00663199082890411,"others","WT"
"265","WT1",0.00653961136023916,"others","WT"
"266","WT4",0.00623088794946271,"others","WT"
"267","WT6",0.00570190443608165,"others","WT"
"268","WT2",0.00499110675523612,"others","WT"
"269","WT3",0.00480445853752282,"others","WT"
"270","WT1",0.0046711509715994,"others","WT"
"271","WT6",0.00380126962405443,"others","WT"
"272","WT3",0.00336312097626597,"others","WT"
"273","WT6",0.00332611092104763,"others","WT"
"274","WT1",0.00326980568011958,"others","WT"
"275","WT4",0.00191719629214237,"others","WT"
"276","WT5",0.00189485452254403,"others","WT"
"277","WT4",0.00143789721910678,"others","WT"
"278","WT4",0.00143789721910678,"others","WT"
"279","WT6",0.00142547610902041,"others","WT"
"280","WT5",0.00142114089190802,"others","WT"
"281","WT1",0.00140134529147982,"others","WT"
"282","WT3",0.000960891707504564,"others","WT"
"283","WT5",0.000947427261272016,"others","WT"
"284","WT5",0.000947427261272016,"others","WT"
"285","WT1",0.00046711509715994,"others","WT"
"286","WT2",0.000453736977748739,"others","WT"
"287","WT2",0.000453736977748739,"others","WT"
"288","WT2",0,"others","WT"
