,x
185,0.454234020300718
186,0.578075988450287
187,0.947621505471563
188,0.923414523323969
189,0.0374455322179713
190,0.518664659546066
191,0.0888926764773292
192,0.000881070539041498
193,0.025424877502119
194,0.079885939689777
195,0.00934082438712932
196,3.18439543280472e-09
197,6.83499515200698e-12
198,3.63834400090798e-08
199,7.72084200205463e-10
200,1.64578926333797e-05
201,0.00088217788260477
202,0.503601951884412
203,0.208987335261755
204,1.84974494785863e-05
205,0.30166806544367
206,0.00228788722829929
207,0.0320912594964406
208,0.433183156488435
209,1.16380354695292e-05
210,3.2021362590033e-07
211,0.000236736781038035
212,0.414190448788525
213,0.046160993782817
214,0.99265123992482
215,0.0408162835794754
216,0.019943556236544
217,0.468561474994033
218,0.0144292771922543
219,0.941560192270959
220,0.00124181830505541
221,0.147868910330012
222,9.3891449441821e-06
223,0.0123490045696692
224,0.156552054518227
225,0.00709313851235491
226,0.00450249465419918
227,0.0310745607976523
228,0.307314333076319
229,0.852691458520624
230,0.00329072398605534
231,2.53522750057336e-05
232,0.29013719088374
233,0.0675040892982205
234,0.0361624280621401
235,0.0345558514469218
236,0.0992494639783347
237,0.534472750927438
238,0.106138670354751
239,0.000928482949143517
240,0.717879840332774
241,0.13433444898199
242,0.441077276023723
243,0.498383591565404
244,0.924862982011254
245,0.630536538674408
246,0.265212968949516
247,0.984152085807919
248,0.462840119367081
249,0.624839221473951
250,0.664910358746128
251,0.229777369336669
252,0.961839837246857
253,0.0416629005165078
254,0.560432581678532
255,0.753829314764469
256,0.875105734726918
257,0.296613515358502
258,0.307673432505604
259,0.569827364759154
260,0.870074826277837
261,0.871572040852389
262,0.757375736273635
263,0.418207446057677
264,0.805376054773239
265,0.0493950545733379
266,0.370845927016647
267,0.453506656476366
268,0.524960981826379
269,0.980353491425755
270,0.882149143179165
271,0.191580729800862
272,0.0870992852574983
273,0.531783267419269
274,0.864190857770724
275,0.177076628762545
276,0.410409398709522
277,0.0690743217531599
278,5.03379825914722e-05
279,0.693939405073397
280,0.874642441702062
281,0.437709965071857
282,0.0574185473035704
283,0.000118707113149701
284,0.0789667744706424
285,0.143304861145323
286,0.935638168879576
287,0.598041161087739
288,0.00395308377250963
289,0.0712597234082186
290,0.591517821797207
291,0.00186965021888364
292,0.257512833517102
293,0.0418982053095735
294,0.49344358588124
295,0.560810891840182
296,0.520123483769969
297,0.76001407280349
298,0.205898285751111
299,0.851939241020048
300,0.670545929554567
301,0.566878035558074
302,0.608317412320368
303,0.238822818418063
304,0.0553467186532938
305,0.00233528707876624
306,0.505009710334924
307,0.545427738815524
308,0.0728039584392555
309,0.949705854284404
310,0.0234633733598772
311,0.538952928711336
312,0.90891698003795
313,0.37455444991449
314,0.113584375421296
315,0.820279934079695
316,0.00681717035650609
317,0.603401690324382
318,0.951425691541562
319,0.526589286222907
320,0.29040752588788
321,0.710691197438088
322,0.0255411287117034
323,0.984468543132572
324,0.399671023628821
325,0.2385857033677
326,0.680575851932112
327,0.192660690344177
328,0.0133930493450399
329,0.00266823957406772
330,0.0124974824763432
331,0.0929418173781959
332,0.658640898481959
333,0.803449019978558
334,0.580461381899713
335,0.136515544140246
336,0.947019750050385
337,0.0361757750828148
338,0.731687580049278
339,0.162706368599273
340,0.774162976160216
341,0.624269497845152
342,0.600658690152064
343,0.450117554788202
344,0.50123181303932
345,0.622443156340602
346,0.96041806808275
347,0.240226060201742
348,0.972677982293971
349,0.981228133439603
350,0.457370190580814
351,0.328527344428901
352,0.242418682879893
353,0.63023070491753
354,0.48570624411916
355,0.525520576686854
356,0.248865351225128
357,0.24565025406535
358,0.0129189312383612
359,0.618508832216276
360,0.875229436688686
361,0.886503496545359
362,0.0916083404941386
363,0.24731739744613
364,0.449913877020583
365,0.103721243713961
366,0.0982716280427118
367,0.834895780110541
368,0.98784170446827
369,0.282678265759344
370,0.692943463206021
371,0.0756599148674063
372,0.142101322601924
373,0.774093776075624
374,0.961922299681013
375,0.424083992102042
376,0.722465814192062
377,0.411356000838631
378,0.366045659293103
379,0.38960837818251
380,0.412848766033953
381,0.226109124795189
382,0.631180040185967
383,0.595626962849283
384,0.193596949198256
385,0.777256722611898
386,0.0014784071542726
387,0.00274746487914725
388,0.247046866096399
389,0.0404608442028338
390,0.0211916057424629
391,0.283582827960133
392,0.593085156041278
393,0.0107745659066747
394,0.500670937532142
395,0.186789697747144
396,0.452617924267689
397,0.593094232373265
398,0.407835844618463
399,0.265884047258613
400,0.710881814510559
401,0.291539881679313
402,0.0043490075551889
403,0.750159280702628
404,0.572556565260367
405,0.521846487840544
406,0.261856693802787
407,0.827610930199606
408,0.345003731582021
409,0.0136853689121491
410,0.075694667210028
411,0.0921518658601135
412,0.538953201295204
413,0.935752906605488
414,0.00185455016665817
415,0.877458175617265
416,0.849350510653857
417,0.99542610303331
418,0.629318315222668
419,0.464597921716427
420,0.942982754700941
421,0.393510657326255
422,0.882247223129493
423,0.482953696352677
424,0.708179836981754
425,0.902476128228418
426,0.115573904349509
427,0.0174127806068588
428,0.752623206892187
429,0.872810522023363
430,0.250281514192138
431,0.165752103391265
432,0.360257830111428
433,0.535221274958178
434,0.0214954260786769
435,0.0228630998796285
436,0.832227658803314
437,0.199633121592268
438,0.523451921262949
439,0.0954584499174744
440,0.860490367749814
441,0.308898624256884
442,0.364061228819232
443,0.327432062261159
444,0.00691015736894247
445,0.59587734754232
446,0.0733893659067959
447,0.443462105549747
448,0.0413570241385677
449,0.204352631638646
450,0.839203933864203
451,0.642982545442002
452,0.0217503607769659
453,0.0451075409981218
454,0.731286082997842
455,0.183097938010649
456,0.817162319664414
457,0.0277200622131709
458,0.54266635039848
459,0.810945738426155
460,0.379548735611034
461,0.00501665570803971
462,0.743993557534785
463,0.0175673673243302
464,0.843547759947632
465,0.00927013823743079
466,0.478835635877543
467,0.00728253522996523
468,0.616978300944365
469,0.296230077128303
470,0.886672020461318
471,0.463297870732939
472,0.336069893624994
473,0.184457386068534
474,0.34008370574232
475,0.0981625200986242
476,0.000367098839586948
477,0.00113427816301807
478,0.774436846476195
479,0.0815896106157167
480,0.000726426835308005
481,0.0132319084184547
482,0.955742512046415
483,1
484,0.393696014177211
485,0.203551164801825
486,0.787001115743493
487,0.0714699914158872
488,0.130700574730521
489,0.180463538812251
490,0.0628217998590566
491,0.0509725535961372
492,0.437558758469618
493,0.0347496805511276
494,0.18504390669469
495,0.249195519952987
496,0.11192874554593
497,0.137254898363181
498,0.14902812227649
499,0.693917998829349
500,0.153010639515607
501,0.387669305870626
502,0.617315664561773
503,0.881970324728445
504,0.618107307054257
505,0.972612701207259
506,0.613124718655261
507,0.694515371621989
508,0.18633935329893
509,0.993310979594885
510,0.953393212227606
511,0.313476701616415
512,0.152803868775123
513,3.63786830415144e-08
514,0.921223375649059
515,0.10772477700205
516,6.57178829568644e-05
517,0.0120483509435572
518,0.405900509198185
519,0.0199332747642914
520,0.0293707112813965
521,0.0112081080728211
522,0.000429425655881828
523,0.000792031661796802
524,0.583197305746129
525,0.0333115208598987
526,0.993001422125244
527,0.0793976893840137
528,0.0012829709699656
529,0.300950917500233
530,0.00266102585848694
531,0.00670976419438533
532,0.00241468751801031
533,0.136848773147635
534,0.620281957909758
535,0.0247987658666163
536,0.989253148914445
537,0.896582406049178
538,0.0179839939116545
539,0.467065169821093
540,0.220176148858591
541,0.217523785056549
542,0.781633452839621
543,0.584282330669112
544,0.00184395049194296
545,0.0047334480894029
546,0.0686557602826339
547,0.863484880103034
548,0.643782559986383
549,0.528087891526371
550,0.173539998915215
551,0.23780344157981
552,0.603772242664479
553,0.661878508865532
554,0.170195106889358
555,0.0406398235182588
556,0.622588024887234
557,0.618669625439996
558,0.695135336637988
559,0.86005109649365
560,0.440321355929594
561,0.959413891567519
562,0.207041731146342
563,0.953736384698455
564,0.58338101430498
565,0.00714344182840681
566,0.650414546199832
567,0.557866324889491
568,0.99350434494343
569,0.412984651696067
570,0.713983031332375
571,0.151065543464301
572,0.63167890560416
573,0.237202600894463
574,0.67483803169898
575,0.502877094221644
576,0.493296244167798
577,0.0700227229461369
578,0.514661845319835
579,0.934892757218458
580,0.236029611904388
581,0.0311243432159262
582,0.975309101035646
583,0.425039931514502
584,0.805514643717152
585,0.342336983018033
586,0.0466087574107202
587,0.232955113091017
588,0.102998877978718
589,0.151925675197319
590,0.00125037663694318
591,0.0409348459508131
592,0.0662836965734327
593,0.779960032441586
594,0.540098196531043
595,0.635872825698187
596,0.856860823466865
597,0.413136156078062
598,0.0373575089510369
599,0.979684475306713
600,0.734902471597512
601,0.170435163045834
602,0.767349482639557
603,0.000145938800383672
604,0.108354934739954
605,0.0177574433065834
606,0.138098584991746
607,0.0926819000482106
608,0.064408748660299
609,0.270034051423088
610,0.636020014142078
611,0.377879079688835
612,0.029219208602059
613,0.101791312981019
614,0.158428205564945
615,0.999309478039449
616,0.00240347151425132
617,0.406010964793292
618,0.960292858135967
619,0.0887851202528165
620,0.0570410572487793
621,0.762105528387153
622,0.478468731044455
623,0.111702594155344
624,0.625911228216845
625,0.314369231449387
626,0.134449222880249
627,0.883461375119571
628,0.653999256557533
629,0.67731254097471
630,0.309570467333228
631,5.32097624342619e-06
632,0.225855884276841
633,0.407178020245725
634,0.92739693388277
635,0.130247479329794
636,0.764023428059386
637,0.751575317428238
638,0.657522111366955
639,0.623802793762091
640,0.123511563120751
641,0.237160565433864
642,0.824583786896757
643,0.0853093505749009
644,0.347130771794781
645,0.67969852598158
646,0.083013684641926
647,0.359448825453842
648,0.442198166961072
649,0.814587651845414
650,0.000170249545074617
651,0.111398494554268
652,0.847286817807248
653,0.844455559918139
654,0.180170581012286
655,0.648500375318552
656,0.187229641653921
657,0.00338224579425731
658,0.518442824099074
659,0.117463095333764
660,0.00319879714205149
661,0.377403242531124
662,0.549283840372778
663,0.000752567380087174
664,0.979479545942715
665,0.150249898586951
666,0.0912558219634103
667,0.0180123114287894
668,0.00788074307206862
669,0.68609401620283
670,0.954150450397669
671,0.594967615684131
672,0.042187415176102
673,0.0110262871888613
674,0.398581801736266
675,0.0575239699868522
676,0.120470100823141
677,0.574559900601403
678,0.0502741156893436
679,0.575783327045382
680,0.662220833551685
681,0.811447879202169
682,0.425065675065661
683,0.531021382055144
684,0.249793017216703
685,0.809121353372028
686,0.631040232438666
687,0.0787734761646992
688,0.913506848225537
689,0.637799932416287
690,0.255368259873589
691,0.346940143250467
692,0.812002725023902
693,0.852445099235335
694,0.0570988441007796
695,0.795739650629174
696,0.0665809721555399
697,0.825502050749717
698,0.138176706335158
699,0.30043387965981
700,0.884342025728005
701,0.423520671262275
702,0.0155042654304549
703,0.0348338306473384
704,0.0529722145241674
705,0.860730744155686
706,0.41226970553822
707,0.0031830274601872
708,0.439567272960946
709,0.108996253381465
710,0.630840423015367
711,0.699041073204391
712,0.611483324179515
713,0.0555556548682094
714,0.0357721997186994
715,0.0645904219666695
716,0.348356076988151
717,0.676500219464937
718,0.591526555604081
719,0.0497525465663938
720,0.283741636054495
721,0.642147545965616
722,0.185854298725061
723,0.601653475891403
724,0.48370312658992
725,0.102953372707011
726,0.313351367085074
727,0.26591592612537
728,0.909234349886627
729,0.986668486858626
730,0.208830879169069
731,0.53855124885104
732,0.272758730471231
733,0.666014819819128
734,0.494166537517762
735,0.08647523017506
736,0.42151570542722
737,0.0269652583738763
738,0.655125430335572
739,0.268665946392611
740,0.767650365930004
741,0.324492308488528
742,0.710898611440931
743,0.608951159657688
744,0.816295169914159
745,0.00807898655632146
746,0.82306549300985
747,0.00175090828332128
748,0.0205066850302774
749,0.106055461552149
750,0.292153631521767
751,0.00113921159153234
752,0.649273402269372
753,0.0242187747899996
754,0.300051105376804
755,0.531016092094385
756,0.277734145440034
757,0.345890626382599
758,0.68431477151831
759,0.615220823218801
760,0.378325349963894
761,0.810654852189683
762,0.155572493034731
763,0.702150986377831
764,0.3623980400599
765,0.515777677933477
766,0.253070580360774
767,0.0549070493280353
768,0.480657862351225
769,0.810376176608031
770,0.454948376160449
771,0.838707675146469
772,0.88136847497553
773,0.46960225986381
774,0.741473031918349
775,0.425540278236175
776,0.611874335449405
777,0.271813796889945
778,0.0232699716705914
779,0.050049017757684
780,0.813252615459996
781,0.127000628691797
782,0.234006244115736
783,0.000354596272177187
784,0.0463221022444621
785,0.0032183873673179
786,0.0319158340277244
787,0.0180857220593658
788,0.109756949766998
789,0.244646166485669
790,0.211928750405742
791,0.937835383930669
792,0.465808287565306
793,0.929336263203136
794,0.660867677535077
795,0.293474230183986
796,0.311631392033995
797,0.146212707557037
798,0.968466740069343
799,0.514642527852401
800,0.857616886058603
801,0.111633669051247
802,0.428290988313675
803,0.000410542507025218
804,0.114004700800059
805,0.382298030874466
806,0.091253247022923
807,0.321857594395813
808,0.478827698295439
809,0.355866589120354
810,0.0316348185479748
811,0.176345899900878
812,0.268249290864545
813,0.174259664457122
814,0.0244673750606051
815,0.8924248499793
816,0.622365279427218
817,0.658690819651012
818,0.519558724162247
819,0.37342384933225
820,0.841718722854051
821,0.0733431062264867
822,0.766882026786768
823,0.891031900092073
824,0.483060658901597
825,0.37602279760123
826,0.573186597964361
827,0.300499758258219
828,0.316686015429247
829,0.894967657252639
830,0.957463178809796
831,0.125252527255333
832,0.30406675470273
833,0.982615590688817
834,0.166288622155845
835,0.665302245881642
836,0.144446581519806
837,0.17749975050125
838,0.622458331882958
839,0.863262558442339
840,0.130138361723855
841,0.167355194144356
842,0.097281872641927
843,0.419232958386263
844,0.0103968580440867
845,2.3008102814381e-06
846,0.750181845643025
847,0.0753671818230064
848,2.6066790347397e-05
849,0.811874391085093
850,0.14159039484667
851,0.0550002058023287
852,0.297535123152107
853,0.148121267488852
854,0.0927885266719964
855,0.365333741322891
856,0.233067594979857
857,0.071053140729035
858,0.0107849587943977
859,0.000283092611670402
860,0.0125117085884677
861,0.269207580231039
862,0.00901119960205099
863,0.0247557202134853
864,0.134545534859073
865,0.0194076217940313
866,7.33674055536028e-05
867,0.143943002425227
868,0.0862188534342378
869,0.018388891958738
870,0.154677655047953
871,0.0126472901985358
872,0.259160122818464
873,0.953107580807941
874,0.430321324816926
875,0.189067525849982
876,0.787586482088783
877,0.0571360338050747
878,0.23691997020044
879,0.000924792967844885
880,0.726607402326667
881,0.464813481598244
882,0.710323840225118
883,0.0668427820061306
884,0.0677489179403317
885,0.137460332481577
886,0.246466574732007
887,0.00246277180384556
888,0.367508007347661
889,0.0743174572182546
890,0.121320850915559
891,0.136443375157904
892,0.815433484489974
893,0.0381159683542647
894,0.0105634358317137
895,0.689771461450905
896,0.0746263690192467
897,0.00424769146975624
898,0.395932160586242
899,0.506927935932006
900,0.0457768641448729
901,0.0870152760022464
902,0.000301527831476664
903,2.89055841932546e-05
904,0.0228849577989911
905,0.593007894069059
906,0.167983589475085
907,0.0572591911352875
908,0.89155724257318
909,0.0599503173195065
910,0.282260282073972
911,0.360322654781997
912,0.631048844621293
913,0.448119698373105
914,0.774956248301871
915,0.0147312688548698
916,0.0214614050633107
917,0.016895160552829
918,0.0856146285812798
919,0.0208438632889582
920,0.00113546333414284
921,0.0865198435182029
922,0.427779348057196
923,0.517417802870453
924,0.148580904256133
925,0.11682707395724
926,0.684735424833012
927,0.0383066348150182
928,0.0291918777917614
929,0.93894650846716
930,0.46268011715775
931,0.0288314535354641
932,0.721962562271746
933,0.165081523066304
934,0.414359935410232
935,0.0548649083151297
936,0.0305959479822586
937,0.830333872201977
938,0.534510292259913
939,0.52215970778731
940,0.0439353591924607
941,0.396293408611471
942,0.243283110734255
943,0.612821862903673
944,0.130906764391187
945,0.727568675228983
946,0.20117066239913
947,0.550372536633589
948,0.0470125681762733
949,0.740587478312351
950,0.293308745298371
951,0.0420938573118922
952,0.00200435439363297
953,0.00399662560601285
954,0.908693315766548
955,0.164420380317091
956,0.334530561763912
957,0.00116072315621902
958,0.0385847158999756
959,0.333786453954388
960,0.00206224627590006
961,0.0395943066486534
962,0.0143238577880443
963,0.876220035174454
964,0.540512487248064
965,0.876975655586296
966,0.112806459887003
967,0.131602217621979
968,0.132340644762887
969,0.716665222629979
970,0.619336666297294
971,0.0975296750859344
972,3.22331570442798e-05
973,0.442615890530637
974,0.907506897647896
975,0.00766394054774013
976,0.0877328314066907
977,0.0681369479705767
978,0.468195251325546
979,0.00929260647835507
980,0.766008904164955
981,0.811501745598101
982,0.119406007896816
983,0.494907130126279
984,0.642915666781116
985,0.254373147032258
986,0.325426831594503
987,0.885704777020082
988,0.811395666229508
989,0.995890254124291
990,0.645145473899443
991,0.0690074930276797
992,0.0894093564464932
993,0.206031394132184
994,0.202152878343801
995,0.744104919369891
996,0.00941141390466581
997,0.013173152292468
998,0.608401926761722
999,0.195512235922945
1000,0.215881771786153
1001,0.939098846572487
1002,0.448670077117983
1003,0.335101424996859
1004,0.382702837717937
1005,0.622092163912896
1006,0.814823090831966
1007,0.777700669032174
1008,0.572219719302914
1009,0.527601031599906
1010,0.00913878166742688
1011,0.243177856456687
1012,0.080225181327211
1013,0.620145078980019
1014,0.777802905664273
1015,0.63462698703427
1016,0.216950632649851
1017,0.800675610097504
1018,0.378925026496477
1019,0.804101507182598
1020,0.545844877738706
1021,0.394643157264787
1022,0.686067044111596
1023,0.398545475874412
1024,0.771642396232932
1025,0.618681755778128
1026,0.00125643142369372
1027,0.664114303811754
1028,0.96311185010062
1029,0.700324445003863
1030,0.865418249918801
1031,0.988120634866013
1032,0.568470640474212
1033,0.780123659025418
1034,0.572566812137861
1035,0.677505132376561
1036,0.277169009313777
1037,0.166281289731319
1038,0.499100775441748
1039,0.559595818416284
1040,0.960695794772759
1041,0.348804977084392
1042,0.131755135756298
1043,0.819925779066658
1044,0.830086688239568
1045,0.47693490672504
1046,0.571778461133985
1047,0.551983192186207
1048,0.39761113716603
1049,0.631155672958213
1050,0.0946750466928408
1051,0.473387089206762
1052,0.229183594332644
1053,0.1116865755683
1054,0.371082694044919
1055,0.239940692169607
1056,0.752928773858177
1057,0.223534509115124
1058,0.582199581805099
1059,0.0846899107902221
1060,0.990323981324443
1061,0.582618358717293
1062,0.576171750512288
1063,0.184831908554044
1064,0.0910546155848634
1065,0.111283407335953
1066,0.0081138623960318
1067,0.640530490867934
1068,0.559142098526719
1069,0.111202979687885
1070,0.50666928216784
1071,0.384837645320125
1072,0.113613549711205
1073,0.509196048431387
1074,0.539678785254461
1075,0.520723737712853
1076,0.0682519054332255
1077,0.562947986188894
1078,0.989247850147759
1079,0.0767350384486199
1080,0.574694722812189
1081,0.908491764349125
1082,0.236764460192104
1083,0.535389943408267
1084,0.221521321297481
1085,0.88159096878406
1086,0.713352456019513
1087,0.0319465063803247
1088,0.968736455520197
1089,0.6030390659741
1090,0.980840754676771
1091,0.502375125526861
1092,0.761466174992065
1093,0.89349357456814
1094,0.629938382550622
1095,0.728610088014143
1096,0.605443340019486
1097,0.317066825783352
1098,0.691403123270676
1099,0.322107081490987
1100,0.189626454933639
1101,0.626439923556381
1102,0.525593076834572
1103,0.405986389342228
1104,0.70596556425672
1105,0.447089208781017
1106,0.585765400427848
1107,0.294188181825794
1108,0.928847951601911
1109,0.996130794449646
1110,0.819020880452073
1111,0.515182127485607
1112,0.109877990712864
1113,0.949206371569073
1114,0.227239795569193
1115,0.296115725749108
1116,0.782676519500153
1117,0.0199411604388113
1118,0.714070561113392
1119,0.614941028603588
1120,0.0670347881046297
1121,0.0585133414804703
1122,0.529470370887993
1123,0.443595751692189
1124,0.079424867368738
1125,0.916303090606351
1126,0.210399081456052
1127,0.284352115504728
1128,0.06468838902015
1129,0.996107299230976
1130,0.407230716728951
1131,0.999971874860776
1132,0.357233217774142
1133,0.383525738504241
1134,0.0639757778871221
1135,0.277317396782187
1136,0.147716398189851
1137,0.0072021316093552
1138,0.00831763735748964
1139,0.101719023034886
1140,0.18153474467128
1141,0.670484636928728
1142,0.636089704381379
1143,0.732513747919499
1144,0.0786078411359314
1145,0.644183089924415
1146,0.444911261645866
1147,0.711114203114081
1148,0.457411112525187
1149,0.00110810921708908
1150,0.0468603670088295
1151,0.469378467582582
1152,0.702620942826211
1153,0.438443583552519
1154,0.409677037707634
1155,0.920193054552758
1156,0.496955728976698
1157,0.328027807606255
1158,0.386619321502418
1159,0.991478088022809
1160,0.858327523816094
1161,0.639219546435905
1162,0.733792890462985
1163,0.17552066377899
1164,0.354557293334528
1165,0.367969373446485
1166,0.717589232205779
1167,0.0277667846350477
1168,0.315264122804049
1169,0.900381028800706
1170,0.0402460621306578
1171,0.640174282225369
1172,0.288858636184577
1173,0.481392993820972
1174,0.501519117431777
1175,0.79817958957999
1176,0.597115808754778
1177,0.00435323713883077
1178,0.262040928419122
1179,0.300801127469729
1180,0.0806273206988557
1181,0.0862099055991329
1182,0.236326386973974
1183,0.832008354712214
1184,0.324843319288723
1185,0.0305354167199805
1186,0.198230752120402
1187,0.588654168222702
1188,0.364609745040914
1189,0.293375300738001
1190,0.682291872542996
1191,0.464706061962042
1192,0.9446469299301
1193,0.236166117360417
1194,0.0255012085274767
1195,0.691338860086685
1196,0.144467255681096
1197,0.748825355815291
1198,0.835252050941054
1199,0.178159695148194
1200,0.315280177226724
1201,0.951627310917278
1202,0.783968081281458
1203,0.485053127501907
1204,0.0747526712484367
1205,0.907283513119486
1206,0.254548565065574
1207,0.80852967584377
1208,0.584943988074565
1209,0.53104190221366
1210,0.15678227839446
1211,0.0117387761653201
1212,0.257337949582362
1213,0.215478704321993
1214,0.455096781784401
1215,0.0597037194907663
1216,0.224368993623949
1217,0.122558866631884
1218,0.802980297053786
1219,0.401763016666351
1220,0.844661143663449
1221,0.512845892393433
1222,0.194147949889917
1223,0.515988531919495
1224,0.345136647954009
1225,0.393749954156774
1226,0.954644755994879
1227,0.373293290058168
1228,0.573048861441626
1229,0.00191090581195654
1230,0.00975781653121279
1231,1.50936088399685e-05
1232,2.57449589393934e-06
1233,0.811708905823788
1234,0.0152248168840413
1235,0.223460369337306
1236,0.236861342895904
1237,0.889537380828548
1238,0.00379262490861006
1239,0.780270633701529
1240,0.0626869594222023
1241,0.170168018213098
1242,0.503970993192693
1243,0.541088483231507
1244,0.000802686867352032
1245,0.109492890331564
1246,0.342306095566547
1247,0.590426395725407
1248,0.0146087213151677
1249,0.335747641139387
1250,0.0557446497391582
1251,0.00105914833395311
1252,0.00168646627801934
1253,0.770882878688079
1254,0.563377865181886
1255,0.13956056349196
1256,0.915769864074455
1257,0.664399440455955
1258,0.509257624557691
1259,0.957890976828085
1260,0.742434210973815
1261,0.341594347566602
1262,0.0155347402602217
1263,0.982868695098753
1264,0.735283795954407
1265,0.797995215436123
1266,0.957198210915661
1267,0.985404444640031
1268,0.00663512439706113
1269,0.171333060997177
1270,0.515405195240195
1271,0.00154915592589438
1272,0.00419100952758803
1273,0.401659526004905
1274,0.0735535434692112
1275,0.0778095561093203
1276,0.36063839912601
1277,0.859998474337465
1278,0.792526763437683
1279,0.00598490996524949
1280,0.128370782058438
1281,0.578925970773711
1282,0.132033948585924
1283,0.00156908271414386
1284,0.000805310521535919
1285,0.320453300571195
1286,0.00987756453780237
1287,0.0352513296751161
1288,0.241660200860397
1289,0.00571807186182615
1290,0.00200899772021439
1291,0.00517246514304782
1292,0.00179117491291544
1293,0.0031334901638907
1294,0.0937938671825969
1295,0.0807408759297085
1296,0.0719974068312549
1297,0.941575148761366
1298,0.0156951810654411
1299,0.0790526761506894
1300,0.410780474056048
1301,0.118688606886314
1302,0.216179882159228
1303,0.922425301468274
1304,0.355552821100735
1305,0.241709973240769
1306,0.223323807332862
1307,0.323750943077969
1308,0.100946517581654
1309,0.0111420737283715
1310,0.583235541353568
1311,0.827026691774933
1312,0.621006889771449
1313,0.491356733579636
1314,0.221819112747775
1315,0.180508541976866
1316,0.75392057847572
1317,0.576037363708981
1318,0.686667320742898
1319,0.115942565746079
1320,0.00220957544856036
1321,0.77326112141179
1322,0.491535978788463
1323,0.000696460775622061
1324,0.102075901639655
1325,0.557464914311585
