source,target,correlation,direct,cor
ASV_240,ASV_592,-1,undirected,-
ASV_218,ASV_592,-1,undirected,-
ASV_57,ASV_26,1,undirected,+
ASV_64,ASV_26,-1,undirected,-
ASV_1591,ASV_26,-1,undirected,-
ASV_244,ASV_26,1,undirected,+
ASV_26,ASV_57,1,undirected,+
ASV_64,ASV_57,-1,undirected,-
ASV_1591,ASV_57,-1,undirected,-
ASV_244,ASV_57,1,undirected,+
ASV_26,ASV_64,-1,undirected,-
ASV_57,ASV_64,-1,undirected,-
ASV_1591,ASV_64,1,undirected,+
ASV_244,ASV_64,-1,undirected,-
ASV_26,ASV_1591,-1,undirected,-
ASV_57,ASV_1591,-1,undirected,-
ASV_64,ASV_1591,1,undirected,+
ASV_244,ASV_1591,-1,undirected,-
ASV_26,ASV_244,1,undirected,+
ASV_57,ASV_244,1,undirected,+
ASV_64,ASV_244,-1,undirected,-
ASV_1591,ASV_244,-1,undirected,-
ASV_126,ASV_36,-1,undirected,-
ASV_431,ASV_36,1,undirected,+
ASV_330,ASV_36,-1,undirected,-
ASV_380,ASV_36,-1,undirected,-
ASV_36,ASV_126,-1,undirected,-
ASV_431,ASV_126,-1,undirected,-
ASV_330,ASV_126,1,undirected,+
ASV_380,ASV_126,1,undirected,+
ASV_36,ASV_431,1,undirected,+
ASV_126,ASV_431,-1,undirected,-
ASV_330,ASV_431,-1,undirected,-
ASV_380,ASV_431,-1,undirected,-
ASV_36,ASV_330,-1,undirected,-
ASV_126,ASV_330,1,undirected,+
ASV_431,ASV_330,-1,undirected,-
ASV_380,ASV_330,1,undirected,+
ASV_36,ASV_380,-1,undirected,-
ASV_126,ASV_380,1,undirected,+
ASV_431,ASV_380,-1,undirected,-
ASV_330,ASV_380,1,undirected,+
ASV_212,ASV_43,1,undirected,+
ASV_302,ASV_43,1,undirected,+
ASV_300,ASV_43,1,undirected,+
ASV_529,ASV_43,1,undirected,+
ASV_43,ASV_212,1,undirected,+
ASV_302,ASV_212,1,undirected,+
ASV_300,ASV_212,1,undirected,+
ASV_529,ASV_212,1,undirected,+
ASV_43,ASV_302,1,undirected,+
ASV_212,ASV_302,1,undirected,+
ASV_300,ASV_302,1,undirected,+
ASV_529,ASV_302,1,undirected,+
ASV_43,ASV_300,1,undirected,+
ASV_212,ASV_300,1,undirected,+
ASV_302,ASV_300,1,undirected,+
ASV_529,ASV_300,1,undirected,+
ASV_43,ASV_529,1,undirected,+
ASV_212,ASV_529,1,undirected,+
ASV_302,ASV_529,1,undirected,+
ASV_300,ASV_529,1,undirected,+
ASV_358,ASV_439,1,undirected,+
ASV_335,ASV_439,1,undirected,+
ASV_482,ASV_439,1,undirected,+
ASV_115,ASV_439,1,undirected,+
ASV_439,ASV_358,1,undirected,+
ASV_335,ASV_358,1,undirected,+
ASV_482,ASV_358,1,undirected,+
ASV_115,ASV_358,1,undirected,+
ASV_439,ASV_335,1,undirected,+
ASV_358,ASV_335,1,undirected,+
ASV_482,ASV_335,1,undirected,+
ASV_115,ASV_335,1,undirected,+
ASV_439,ASV_482,1,undirected,+
ASV_358,ASV_482,1,undirected,+
ASV_335,ASV_482,1,undirected,+
ASV_115,ASV_482,1,undirected,+
ASV_439,ASV_115,1,undirected,+
ASV_358,ASV_115,1,undirected,+
ASV_335,ASV_115,1,undirected,+
ASV_482,ASV_115,1,undirected,+
ASV_18,ASV_2,1,undirected,+
ASV_306,ASV_2,-1,undirected,-
ASV_270,ASV_2,-1,undirected,-
ASV_2,ASV_18,1,undirected,+
ASV_306,ASV_18,-1,undirected,-
ASV_270,ASV_18,-1,undirected,-
ASV_2,ASV_306,-1,undirected,-
ASV_18,ASV_306,-1,undirected,-
ASV_270,ASV_306,1,undirected,+
ASV_2,ASV_270,-1,undirected,-
ASV_18,ASV_270,-1,undirected,-
ASV_306,ASV_270,1,undirected,+
ASV_42,ASV_9,-1,undirected,-
ASV_54,ASV_9,1,undirected,+
ASV_191,ASV_9,-1,undirected,-
ASV_9,ASV_42,-1,undirected,-
ASV_54,ASV_42,-1,undirected,-
ASV_191,ASV_42,1,undirected,+
ASV_9,ASV_54,1,undirected,+
ASV_42,ASV_54,-1,undirected,-
ASV_191,ASV_54,-1,undirected,-
ASV_9,ASV_191,-1,undirected,-
ASV_42,ASV_191,1,undirected,+
ASV_54,ASV_191,-1,undirected,-
ASV_38,ASV_33,-1,undirected,-
ASV_83,ASV_33,-1,undirected,-
ASV_70,ASV_33,1,undirected,+
ASV_33,ASV_38,-1,undirected,-
ASV_83,ASV_38,1,undirected,+
ASV_70,ASV_38,-1,undirected,-
ASV_33,ASV_83,-1,undirected,-
ASV_38,ASV_83,1,undirected,+
ASV_70,ASV_83,-1,undirected,-
ASV_33,ASV_70,1,undirected,+
ASV_38,ASV_70,-1,undirected,-
ASV_83,ASV_70,-1,undirected,-
ASV_166,ASV_46,1,undirected,+
ASV_81,ASV_46,1,undirected,+
ASV_497,ASV_46,-1,undirected,-
ASV_46,ASV_166,1,undirected,+
ASV_81,ASV_166,1,undirected,+
ASV_497,ASV_166,-1,undirected,-
ASV_46,ASV_81,1,undirected,+
ASV_166,ASV_81,1,undirected,+
ASV_497,ASV_81,-1,undirected,-
ASV_46,ASV_497,-1,undirected,-
ASV_166,ASV_497,-1,undirected,-
ASV_81,ASV_497,-1,undirected,-
ASV_72,ASV_24,1,undirected,+
ASV_278,ASV_24,-1,undirected,-
ASV_413,ASV_24,1,undirected,+
ASV_24,ASV_72,1,undirected,+
ASV_278,ASV_72,-1,undirected,-
ASV_413,ASV_72,1,undirected,+
ASV_24,ASV_278,-1,undirected,-
ASV_72,ASV_278,-1,undirected,-
ASV_413,ASV_278,-1,undirected,-
ASV_24,ASV_413,1,undirected,+
ASV_72,ASV_413,1,undirected,+
ASV_278,ASV_413,-1,undirected,-
ASV_74,ASV_50,-1,undirected,-
ASV_99,ASV_50,1,undirected,+
ASV_239,ASV_50,1,undirected,+
ASV_50,ASV_74,-1,undirected,-
ASV_99,ASV_74,-1,undirected,-
ASV_239,ASV_74,-1,undirected,-
ASV_50,ASV_99,1,undirected,+
ASV_74,ASV_99,-1,undirected,-
ASV_239,ASV_99,1,undirected,+
ASV_50,ASV_239,1,undirected,+
ASV_74,ASV_239,-1,undirected,-
ASV_99,ASV_239,1,undirected,+
ASV_228,ASV_86,1,undirected,+
ASV_283,ASV_86,1,undirected,+
ASV_236,ASV_86,1,undirected,+
ASV_86,ASV_228,1,undirected,+
ASV_283,ASV_228,1,undirected,+
ASV_236,ASV_228,1,undirected,+
ASV_86,ASV_283,1,undirected,+
ASV_228,ASV_283,1,undirected,+
ASV_236,ASV_283,1,undirected,+
ASV_86,ASV_236,1,undirected,+
ASV_228,ASV_236,1,undirected,+
ASV_283,ASV_236,1,undirected,+
ASV_326,ASV_77,1,undirected,+
ASV_433,ASV_77,1,undirected,+
ASV_588,ASV_77,1,undirected,+
ASV_77,ASV_326,1,undirected,+
ASV_433,ASV_326,1,undirected,+
ASV_588,ASV_326,1,undirected,+
ASV_77,ASV_433,1,undirected,+
ASV_326,ASV_433,1,undirected,+
ASV_588,ASV_433,1,undirected,+
ASV_77,ASV_588,1,undirected,+
ASV_326,ASV_588,1,undirected,+
ASV_433,ASV_588,1,undirected,+
ASV_135,ASV_119,-1,undirected,-
ASV_428,ASV_119,1,undirected,+
ASV_659,ASV_119,1,undirected,+
ASV_119,ASV_135,-1,undirected,-
ASV_428,ASV_135,-1,undirected,-
ASV_659,ASV_135,-1,undirected,-
ASV_119,ASV_428,1,undirected,+
ASV_135,ASV_428,-1,undirected,-
ASV_659,ASV_428,1,undirected,+
ASV_119,ASV_659,1,undirected,+
ASV_135,ASV_659,-1,undirected,-
ASV_428,ASV_659,1,undirected,+
ASV_162,ASV_101,1,undirected,+
ASV_407,ASV_101,1,undirected,+
ASV_254,ASV_101,1,undirected,+
ASV_101,ASV_162,1,undirected,+
ASV_407,ASV_162,1,undirected,+
ASV_254,ASV_162,1,undirected,+
ASV_101,ASV_407,1,undirected,+
ASV_162,ASV_407,1,undirected,+
ASV_254,ASV_407,1,undirected,+
ASV_101,ASV_254,1,undirected,+
ASV_162,ASV_254,1,undirected,+
ASV_407,ASV_254,1,undirected,+
ASV_299,ASV_104,-1,undirected,-
ASV_396,ASV_104,-1,undirected,-
ASV_414,ASV_104,-1,undirected,-
ASV_104,ASV_299,-1,undirected,-
ASV_396,ASV_299,1,undirected,+
ASV_414,ASV_299,1,undirected,+
ASV_104,ASV_396,-1,undirected,-
ASV_299,ASV_396,1,undirected,+
ASV_414,ASV_396,1,undirected,+
ASV_104,ASV_414,-1,undirected,-
ASV_299,ASV_414,1,undirected,+
ASV_396,ASV_414,1,undirected,+
ASV_153,ASV_98,-1,undirected,-
ASV_669,ASV_98,-1,undirected,-
ASV_666,ASV_98,-1,undirected,-
ASV_98,ASV_153,-1,undirected,-
ASV_669,ASV_153,1,undirected,+
ASV_666,ASV_153,1,undirected,+
ASV_98,ASV_669,-1,undirected,-
ASV_153,ASV_669,1,undirected,+
ASV_666,ASV_669,1,undirected,+
ASV_98,ASV_666,-1,undirected,-
ASV_153,ASV_666,1,undirected,+
ASV_669,ASV_666,1,undirected,+
ASV_331,ASV_106,-1,undirected,-
ASV_341,ASV_106,1,undirected,+
ASV_552,ASV_106,-1,undirected,-
ASV_106,ASV_331,-1,undirected,-
ASV_341,ASV_331,-1,undirected,-
ASV_552,ASV_331,1,undirected,+
ASV_106,ASV_341,1,undirected,+
ASV_331,ASV_341,-1,undirected,-
ASV_552,ASV_341,-1,undirected,-
ASV_106,ASV_552,-1,undirected,-
ASV_331,ASV_552,1,undirected,+
ASV_341,ASV_552,-1,undirected,-
ASV_105,ASV_129,1,undirected,+
ASV_229,ASV_129,1,undirected,+
ASV_202,ASV_129,1,undirected,+
ASV_129,ASV_105,1,undirected,+
ASV_229,ASV_105,1,undirected,+
ASV_202,ASV_105,1,undirected,+
ASV_129,ASV_229,1,undirected,+
ASV_105,ASV_229,1,undirected,+
ASV_202,ASV_229,1,undirected,+
ASV_129,ASV_202,1,undirected,+
ASV_105,ASV_202,1,undirected,+
ASV_229,ASV_202,1,undirected,+
ASV_386,ASV_208,1,undirected,+
ASV_364,ASV_208,-1,undirected,-
ASV_547,ASV_208,-1,undirected,-
ASV_208,ASV_386,1,undirected,+
ASV_364,ASV_386,-1,undirected,-
ASV_547,ASV_386,-1,undirected,-
ASV_208,ASV_364,-1,undirected,-
ASV_386,ASV_364,-1,undirected,-
ASV_547,ASV_364,1,undirected,+
ASV_208,ASV_547,-1,undirected,-
ASV_386,ASV_547,-1,undirected,-
ASV_364,ASV_547,1,undirected,+
ASV_425,ASV_141,-1,undirected,-
ASV_369,ASV_141,1,undirected,+
ASV_397,ASV_141,-1,undirected,-
ASV_141,ASV_425,-1,undirected,-
ASV_369,ASV_425,-1,undirected,-
ASV_397,ASV_425,1,undirected,+
ASV_141,ASV_369,1,undirected,+
ASV_425,ASV_369,-1,undirected,-
ASV_397,ASV_369,-1,undirected,-
ASV_141,ASV_397,-1,undirected,-
ASV_425,ASV_397,1,undirected,+
ASV_369,ASV_397,-1,undirected,-
ASV_324,ASV_1156,-1,undirected,-
ASV_329,ASV_1156,1,undirected,+
ASV_392,ASV_1156,-1,undirected,-
ASV_1156,ASV_324,-1,undirected,-
ASV_329,ASV_324,-1,undirected,-
ASV_392,ASV_324,1,undirected,+
ASV_1156,ASV_329,1,undirected,+
ASV_324,ASV_329,-1,undirected,-
ASV_392,ASV_329,-1,undirected,-
ASV_1156,ASV_392,-1,undirected,-
ASV_324,ASV_392,1,undirected,+
ASV_329,ASV_392,-1,undirected,-
ASV_284,ASV_276,1,undirected,+
ASV_430,ASV_276,1,undirected,+
ASV_456,ASV_276,1,undirected,+
ASV_276,ASV_284,1,undirected,+
ASV_430,ASV_284,1,undirected,+
ASV_456,ASV_284,1,undirected,+
ASV_276,ASV_430,1,undirected,+
ASV_284,ASV_430,1,undirected,+
ASV_456,ASV_430,1,undirected,+
ASV_276,ASV_456,1,undirected,+
ASV_284,ASV_456,1,undirected,+
ASV_430,ASV_456,1,undirected,+
ASV_399,ASV_272,-1,undirected,-
ASV_307,ASV_272,1,undirected,+
ASV_530,ASV_272,1,undirected,+
ASV_272,ASV_399,-1,undirected,-
ASV_307,ASV_399,-1,undirected,-
ASV_530,ASV_399,-1,undirected,-
ASV_272,ASV_307,1,undirected,+
ASV_399,ASV_307,-1,undirected,-
ASV_530,ASV_307,1,undirected,+
ASV_272,ASV_530,1,undirected,+
ASV_399,ASV_530,-1,undirected,-
ASV_307,ASV_530,1,undirected,+
ASV_434,ASV_8,-1,undirected,-
ASV_440,ASV_8,-1,undirected,-
ASV_8,ASV_434,-1,undirected,-
ASV_440,ASV_434,1,undirected,+
ASV_8,ASV_440,-1,undirected,-
ASV_434,ASV_440,1,undirected,+
ASV_102,ASV_10,-1,undirected,-
ASV_223,ASV_10,-1,undirected,-
ASV_10,ASV_102,-1,undirected,-
ASV_223,ASV_102,1,undirected,+
ASV_10,ASV_223,-1,undirected,-
ASV_102,ASV_223,1,undirected,+
ASV_100,ASV_34,-1,undirected,-
ASV_445,ASV_34,-1,undirected,-
ASV_34,ASV_100,-1,undirected,-
ASV_445,ASV_100,1,undirected,+
ASV_34,ASV_445,-1,undirected,-
ASV_100,ASV_445,1,undirected,+
ASV_111,ASV_35,1,undirected,+
ASV_130,ASV_35,1,undirected,+
ASV_35,ASV_111,1,undirected,+
ASV_130,ASV_111,1,undirected,+
ASV_35,ASV_130,1,undirected,+
ASV_111,ASV_130,1,undirected,+
ASV_113,ASV_32,1,undirected,+
ASV_718,ASV_32,1,undirected,+
ASV_32,ASV_113,1,undirected,+
ASV_718,ASV_113,1,undirected,+
ASV_32,ASV_718,1,undirected,+
ASV_113,ASV_718,1,undirected,+
ASV_128,ASV_22,1,undirected,+
ASV_160,ASV_22,-1,undirected,-
ASV_22,ASV_128,1,undirected,+
ASV_160,ASV_128,-1,undirected,-
ASV_22,ASV_160,-1,undirected,-
ASV_128,ASV_160,-1,undirected,-
ASV_394,ASV_49,1,undirected,+
ASV_314,ASV_49,1,undirected,+
ASV_49,ASV_394,1,undirected,+
ASV_314,ASV_394,1,undirected,+
ASV_49,ASV_314,1,undirected,+
ASV_394,ASV_314,1,undirected,+
ASV_353,ASV_47,1,undirected,+
ASV_436,ASV_47,-1,undirected,-
ASV_47,ASV_353,1,undirected,+
ASV_436,ASV_353,-1,undirected,-
ASV_47,ASV_436,-1,undirected,-
ASV_353,ASV_436,-1,undirected,-
ASV_217,ASV_41,-1,undirected,-
ASV_526,ASV_41,-1,undirected,-
ASV_41,ASV_217,-1,undirected,-
ASV_526,ASV_217,1,undirected,+
ASV_41,ASV_526,-1,undirected,-
ASV_217,ASV_526,1,undirected,+
ASV_157,ASV_48,1,undirected,+
ASV_391,ASV_48,-1,undirected,-
ASV_48,ASV_157,1,undirected,+
ASV_391,ASV_157,-1,undirected,-
ASV_48,ASV_391,-1,undirected,-
ASV_157,ASV_391,-1,undirected,-
ASV_116,ASV_76,-1,undirected,-
ASV_390,ASV_76,-1,undirected,-
ASV_76,ASV_116,-1,undirected,-
ASV_390,ASV_116,1,undirected,+
ASV_76,ASV_390,-1,undirected,-
ASV_116,ASV_390,1,undirected,+
ASV_412,ASV_62,1,undirected,+
ASV_710,ASV_62,1,undirected,+
ASV_62,ASV_412,1,undirected,+
ASV_710,ASV_412,1,undirected,+
ASV_62,ASV_710,1,undirected,+
ASV_412,ASV_710,1,undirected,+
ASV_263,ASV_66,1,undirected,+
ASV_377,ASV_66,1,undirected,+
ASV_66,ASV_263,1,undirected,+
ASV_377,ASV_263,1,undirected,+
ASV_66,ASV_377,1,undirected,+
ASV_263,ASV_377,1,undirected,+
ASV_250,ASV_78,1,undirected,+
ASV_245,ASV_78,1,undirected,+
ASV_78,ASV_250,1,undirected,+
ASV_245,ASV_250,1,undirected,+
ASV_78,ASV_245,1,undirected,+
ASV_250,ASV_245,1,undirected,+
ASV_193,ASV_89,1,undirected,+
ASV_296,ASV_89,1,undirected,+
ASV_89,ASV_193,1,undirected,+
ASV_296,ASV_193,1,undirected,+
ASV_89,ASV_296,1,undirected,+
ASV_193,ASV_296,1,undirected,+
ASV_87,ASV_73,-1,undirected,-
ASV_152,ASV_73,-1,undirected,-
ASV_73,ASV_87,-1,undirected,-
ASV_152,ASV_87,1,undirected,+
ASV_73,ASV_152,-1,undirected,-
ASV_87,ASV_152,1,undirected,+
ASV_187,ASV_108,1,undirected,+
ASV_288,ASV_108,-1,undirected,-
ASV_108,ASV_187,1,undirected,+
ASV_288,ASV_187,-1,undirected,-
ASV_108,ASV_288,-1,undirected,-
ASV_187,ASV_288,-1,undirected,-
ASV_213,ASV_186,-1,undirected,-
ASV_421,ASV_186,-1,undirected,-
ASV_186,ASV_213,-1,undirected,-
ASV_421,ASV_213,1,undirected,+
ASV_186,ASV_421,-1,undirected,-
ASV_213,ASV_421,1,undirected,+
ASV_203,ASV_142,1,undirected,+
ASV_2488,ASV_142,1,undirected,+
ASV_142,ASV_203,1,undirected,+
ASV_2488,ASV_203,1,undirected,+
ASV_142,ASV_2488,1,undirected,+
ASV_203,ASV_2488,1,undirected,+
ASV_243,ASV_237,-1,undirected,-
ASV_291,ASV_237,-1,undirected,-
ASV_237,ASV_243,-1,undirected,-
ASV_291,ASV_243,1,undirected,+
ASV_237,ASV_291,-1,undirected,-
ASV_243,ASV_291,1,undirected,+
ASV_375,ASV_164,1,undirected,+
ASV_494,ASV_164,1,undirected,+
ASV_164,ASV_375,1,undirected,+
ASV_494,ASV_375,1,undirected,+
ASV_164,ASV_494,1,undirected,+
ASV_375,ASV_494,1,undirected,+
ASV_305,ASV_192,1,undirected,+
ASV_313,ASV_192,-1,undirected,-
ASV_192,ASV_305,1,undirected,+
ASV_313,ASV_305,-1,undirected,-
ASV_192,ASV_313,-1,undirected,-
ASV_305,ASV_313,-1,undirected,-
ASV_451,ASV_227,-1,undirected,-
ASV_246,ASV_227,1,undirected,+
ASV_227,ASV_451,-1,undirected,-
ASV_246,ASV_451,-1,undirected,-
ASV_227,ASV_246,1,undirected,+
ASV_451,ASV_246,-1,undirected,-
ASV_294,ASV_194,1,undirected,+
ASV_345,ASV_194,1,undirected,+
ASV_194,ASV_294,1,undirected,+
ASV_345,ASV_294,1,undirected,+
ASV_194,ASV_345,1,undirected,+
ASV_294,ASV_345,1,undirected,+
ASV_363,ASV_185,-1,undirected,-
ASV_346,ASV_185,1,undirected,+
ASV_185,ASV_363,-1,undirected,-
ASV_346,ASV_363,-1,undirected,-
ASV_185,ASV_346,1,undirected,+
ASV_363,ASV_346,-1,undirected,-
ASV_172,ASV_371,1,undirected,+
ASV_426,ASV_371,1,undirected,+
ASV_371,ASV_172,1,undirected,+
ASV_426,ASV_172,1,undirected,+
ASV_371,ASV_426,1,undirected,+
ASV_172,ASV_426,1,undirected,+
ASV_332,ASV_309,1,undirected,+
ASV_490,ASV_309,1,undirected,+
ASV_309,ASV_332,1,undirected,+
ASV_490,ASV_332,1,undirected,+
ASV_309,ASV_490,1,undirected,+
ASV_332,ASV_490,1,undirected,+
ASV_344,ASV_381,-1,undirected,-
ASV_630,ASV_381,-1,undirected,-
ASV_381,ASV_344,-1,undirected,-
ASV_630,ASV_344,1,undirected,+
ASV_381,ASV_630,-1,undirected,-
ASV_344,ASV_630,1,undirected,+
ASV_504,ASV_471,1,undirected,+
ASV_398,ASV_471,1,undirected,+
ASV_471,ASV_504,1,undirected,+
ASV_398,ASV_504,1,undirected,+
ASV_471,ASV_398,1,undirected,+
ASV_504,ASV_398,1,undirected,+
ASV_303,ASV_3,-1,undirected,-
ASV_3,ASV_303,-1,undirected,-
ASV_174,ASV_7,-1,undirected,-
ASV_7,ASV_174,-1,undirected,-
ASV_374,ASV_13,1,undirected,+
ASV_13,ASV_374,1,undirected,+
ASV_221,ASV_16,-1,undirected,-
ASV_16,ASV_221,-1,undirected,-
ASV_492,ASV_17,1,undirected,+
ASV_17,ASV_492,1,undirected,+
ASV_275,ASV_19,-1,undirected,-
ASV_19,ASV_275,-1,undirected,-
ASV_448,ASV_23,1,undirected,+
ASV_23,ASV_448,1,undirected,+
ASV_178,ASV_52,1,undirected,+
ASV_52,ASV_178,1,undirected,+
ASV_489,ASV_30,1,undirected,+
ASV_30,ASV_489,1,undirected,+
ASV_161,ASV_45,1,undirected,+
ASV_45,ASV_161,1,undirected,+
ASV_393,ASV_39,1,undirected,+
ASV_39,ASV_393,1,undirected,+
ASV_499,ASV_61,1,undirected,+
ASV_61,ASV_499,1,undirected,+
ASV_478,ASV_93,-1,undirected,-
ASV_93,ASV_478,-1,undirected,-
ASV_447,ASV_59,1,undirected,+
ASV_59,ASV_447,1,undirected,+
ASV_301,ASV_56,1,undirected,+
ASV_56,ASV_301,1,undirected,+
ASV_338,ASV_95,1,undirected,+
ASV_95,ASV_338,1,undirected,+
ASV_463,ASV_65,1,undirected,+
ASV_65,ASV_463,1,undirected,+
ASV_138,ASV_92,-1,undirected,-
ASV_92,ASV_138,-1,undirected,-
ASV_234,ASV_112,1,undirected,+
ASV_112,ASV_234,1,undirected,+
ASV_340,ASV_84,1,undirected,+
ASV_84,ASV_340,1,undirected,+
ASV_219,ASV_97,-1,undirected,-
ASV_97,ASV_219,-1,undirected,-
ASV_247,ASV_85,-1,undirected,-
ASV_85,ASV_247,-1,undirected,-
ASV_383,ASV_103,1,undirected,+
ASV_103,ASV_383,1,undirected,+
ASV_316,ASV_124,1,undirected,+
ASV_124,ASV_316,1,undirected,+
ASV_355,ASV_122,1,undirected,+
ASV_122,ASV_355,1,undirected,+
ASV_230,ASV_159,-1,undirected,-
