"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_278",5,0.00249990853993147,0,5
"ASV_1399",11,0.0025,30,11
"ASV_319",5,0.00249990853993147,0,5
"ASV_202",5,0.00249990853993147,0,5
"ASV_42",5,0.00246305418719212,0,5
"ASV_116",5,0.00246305418719212,0,5
"ASV_489",5,0.00246305418719212,0,5
"ASV_4159",5,0.00246305418719212,0,5
"ASV_580",5,0.00246305418719212,0,5
"ASV_305",1,0.0024390243902439,0,1
"ASV_6",10,0.00262433591499712,0,10
"ASV_466",10,0.00262433591499712,0,10
"ASV_284",10,0.00262433591499712,0,10
"ASV_524",10,0.00262433591499712,0,10
"ASV_224",10,0.00262433591499712,0,10
"ASV_1349",10,0.00262433591499712,0,10
"ASV_357",10,0.00262433591499712,0,10
"ASV_318",10,0.00262433591499712,0,10
"ASV_132",11,0.0025,0,11
"ASV_71",11,0.0025,0,11
"ASV_31",11,0.0025,0,11
"ASV_1378",11,0.0025,0,11
"ASV_1305",11,0.0025,0,11
"ASV_403",11,0.0025,0,11
"ASV_98",11,0.0025,0,11
"ASV_3805",11,0.0025,0,11
"ASV_3241",11,0.0025,0,11
"ASV_150",11,0.0025,0,11
"ASV_615",11,0.0025,0,11
"ASV_265",6,0.0024999237828115,0,6
"ASV_83",6,0.0024999237828115,0,6
"ASV_699",6,0.0024999237828115,0,6
"ASV_662",6,0.0024999237828115,0,6
"ASV_932",6,0.0024999237828115,0,6
"ASV_217",5,0.00246305418719212,0,5
"ASV_95",5,0.00246305418719212,0,5
"ASV_348",5,0.00246305418719212,0,5
"ASV_156",5,0.00246305418719212,0,5
"ASV_230",5,0.00246305418719212,0,5
"ASV_105",4,0.00245700245700246,0,4
"ASV_122",4,0.00245700245700246,0,4
"ASV_798",4,0.00245700245700246,0,4
"ASV_172",4,0.00245700245700246,0,4
"ASV_888",7,0.00247524752475248,0,7
"ASV_113",7,0.00247524752475248,0,7
"ASV_252",7,0.00247524752475248,0,7
"ASV_152",7,0.00247524752475248,0,7
"ASV_639",7,0.00247524752475248,0,7
"ASV_510",7,0.00247524752475248,0,7
"ASV_441",7,0.00247524752475248,0,7
"ASV_162",4,0.00245700245700246,0,4
"ASV_326",4,0.00245700245700246,0,4
"ASV_345",4,0.00245700245700246,0,4
"ASV_982",4,0.00245700245700246,0,4
