"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_725",14,0.00252525252525253,49,14
"ASV_617",7,0.00252514338986609,0,7
"ASV_307",7,0.00252514338986609,0,7
"ASV_104",7,0.00252514338986609,0,7
"ASV_255",7,0.00252514338986609,0,7
"ASV_1402",7,0.00252514338986609,0,7
"ASV_372",7,0.00252514338986609,0,7
"ASV_384",6,0.00247524752475248,0,6
"ASV_1207",6,0.00247524752475248,0,6
"ASV_192",6,0.00247524752475248,0,6
"ASV_1192",6,0.00247524752475248,0,6
"ASV_1129",6,0.00247524752475248,0,6
"ASV_1527",6,0.00247524752475248,0,6
"ASV_130",6,0.00247524752475248,0,6
"ASV_278",6,0.00247524752475248,0,6
"ASV_1607",6,0.00247524752475248,0,6
"ASV_2218",6,0.00247524752475248,0,6
"ASV_45",6,0.00247524752475248,0,6
"ASV_1094",6,0.00247524752475248,0,6
"ASV_451",4,0.00246305418719212,0,4
"ASV_682",4,0.00246305418719212,0,4
"ASV_571",4,0.00246305418719212,0,4
"ASV_125",4,0.00246305418719212,0,4
"ASV_1337",1,0.00244498777506112,0,1
"ASV_1216",1,0.00244498777506112,0,1
"ASV_495",1,0.00244498777506112,0,1
"ASV_122",4,0.00246305418719212,0,4
"ASV_1110",4,0.00246305418719212,0,4
"ASV_903",4,0.00246305418719212,0,4
"ASV_732",4,0.00246305418719212,0,4
"ASV_149",7,0.00248138957816377,0,7
"ASV_416",7,0.00248138957816377,0,7
"ASV_235",7,0.00248138957816377,0,7
"ASV_521",7,0.00248138957816377,0,7
"ASV_324",7,0.00248138957816377,0,7
"ASV_200",7,0.00248138957816377,0,7
"ASV_478",7,0.00248138957816377,0,7
"ASV_370",4,0.00246305418719212,0,4
"ASV_428",4,0.00246305418719212,0,4
"ASV_54",4,0.00246305418719212,0,4
"ASV_1396",4,0.00246305418719212,0,4
"ASV_131",5,0.00246913580246914,0,5
"ASV_142",5,0.00246913580246914,0,5
"ASV_248",5,0.00246913580246914,0,5
"ASV_460",5,0.00246913580246914,0,5
"ASV_1038",5,0.00246913580246914,0,5
"ASV_148",1,0.00244498777506112,0,1
"ASV_846",4,0.00246305418719212,0,4
"ASV_77",4,0.00246305418719212,0,4
"ASV_1536",4,0.00246305418719212,0,4
"ASV_757",4,0.00246305418719212,0,4
"ASV_189",2,0.00245098039215686,0,2
"ASV_636",2,0.00245098039215686,0,2
"ASV_206",5,0.00247523254476903,0,5
"ASV_316",5,0.00247523254476903,0,5
"ASV_883",5,0.00247523254476903,0,5
"ASV_1197",5,0.00247523254476903,0,5
"ASV_1765",6,0.00247524752475248,5,6
"ASV_323",3,0.00245700245700246,0,3
"ASV_1295",3,0.00245700245700246,0,3
"ASV_1286",3,0.00245700245700246,0,3
"ASV_170",2,0.00245098039215686,0,2
"ASV_1006",2,0.00245098039215686,0,2
"ASV_99",8,0.00248756218905473,0,8
"ASV_190",8,0.00248756218905473,0,8
"ASV_205",8,0.00248756218905473,0,8
"ASV_300",8,0.00248756218905473,0,8
"ASV_145",8,0.00248756218905473,0,8
"ASV_445",8,0.00248756218905473,0,8
"ASV_1967",8,0.00248756218905473,0,8
"ASV_670",8,0.00248756218905473,0,8
"ASV_272",2,0.00245098039215686,0,2
"ASV_721",2,0.00245098039215686,0,2
"ASV_641",2,0.00245098039215686,0,2
"ASV_224",2,0.00245098039215686,0,2
"ASV_132",1,0.00244498777506112,0,1
"ASV_302",2,0.00245098039215686,0,2
"ASV_247",2,0.00245098039215686,0,2
"ASV_46",3,0.00245700245700246,0,3
"ASV_258",3,0.00245700245700246,0,3
"ASV_2297",3,0.00245700245700246,0,3
"ASV_763",1,0.00244498777506112,0,1
"ASV_178",3,0.00245700245700246,0,3
"ASV_218",3,0.00245700245700246,0,3
"ASV_2293",3,0.00245700245700246,0,3
"ASV_135",3,0.00245700245700246,0,3
"ASV_1128",3,0.00245700245700246,0,3
"ASV_2946",3,0.00245700245700246,0,3
"ASV_387",1,0.00244498777506112,0,1
"ASV_69",5,0.00246913580246914,0,5
"ASV_328",5,0.00246913580246914,0,5
"ASV_288",5,0.00246913580246914,0,5
"ASV_1233",5,0.00246913580246914,0,5
"ASV_390",5,0.00246913580246914,0,5
"ASV_2319",1,0.00244498777506112,0,1
"ASV_965",2,0.00245098039215686,0,2
"ASV_3480",2,0.00245098039215686,0,2
"ASV_664",1,0.00244498777506112,0,1
"ASV_81",1,0.00244498777506112,0,1
"ASV_63",3,0.00245700245700246,0,3
"ASV_380",3,0.00245700245700246,0,3
"ASV_409",3,0.00245700245700246,0,3
