"","ME1","ME2","ME3","ME4","ME5","ME6","ME7","ME8","ME9","ME10","ME11","ME12","ME13","ME14","ME15","ME16","ME17","ME18","ME19","ME20","ME21","ME22","ME23","ME24","ME25","ME26","ME27","ME28","ME29","ME30","ME31","ME32","ME33","ME34","ME35","ME36","ME37","ME38","ME39","ME40","ME41","ME42","ME43","ME44","ME45","ME46","ME47","ME48","ME49","ME50","ME51","ME52","ME53","ME54","ME55","ME56","ME57","ME58","ME59","ME60","ME61","ME62","ME63","ME64","ME65","ME66","ME67","ME68","ME69","ME70","ME71","ME72","ME73","ME74","ME75","ME76","ME77","ME78","ME79","ME80","ME81","ME82","ME83","ME84","ME85","ME86","ME87","ME88","ME89","ME90","ME91","ME92","ME93","ME94","ME95","ME96","ME97","ME98","ME99","ME100","ME101","ME102","ME103","ME104","ME105","ME106","ME107","ME108","ME109","ME110","ME111","ME112","ME113","ME114"
"sample1",0.0574419445940545,0.734410784807256,-0.197296130327531,-0.182653134927428,0.249073307905737,-0.297423389133557,0.551183966510474,-0.737329833629986,0.282291869895397,-0.314126927071594,-0.0477938344862369,-0.344414321584707,0.680819195669674,-0.515044825388339,-0.594226493276614,-0.327321003871937,-0.126252082882512,-0.025578712862345,-0.170797419011799,0.0608463084310974,-0.205561244086117,-0.0271334632413449,0.00367987264222411,-0.201408584219662,0.0635497947501399,-0.209779197793413,-0.552560265585079,-0.298419488501551,-0.374762994060449,-0.730962054597307,0.188407490206853,0.249732940912931,0.669101752664799,0.474593995617973,-0.0695754617182704,0.245454415403905,0.0536842483915695,0.375336804821894,-0.374683640483828,-0.0202083554498086,0.497933112974654,-0.629460140673055,-0.365126756618503,-0.131295965747125,-0.233879819480254,-0.353311935508693,-0.358189699211549,-0.421350936558404,0.565019511786206,0.22695628891881,-0.167102588332255,-0.408419858550766,0.563808466355136,0.17265015470071,-0.210125931712226,0.0224609368662551,-0.348653022180051,0.324053190000021,-0.23777458529758,0.59833944955914,-0.280960168014697,-0.0830683517651136,0.546607803463569,0.747771674427688,-0.0737813853035724,-0.205099588572559,-0.188581068036823,0.121089714795956,-0.198676551403104,0.045141645205884,-0.21732002981768,0.813680158874109,-0.297505750233702,-0.43040806251759,-0.713678890833444,-0.202055223075761,0.175457357400986,-0.177817426967406,-0.205259730642771,-0.487141535637293,0.335788859124052,-0.0362519253703751,-0.348845099643787,-0.326499118828415,0.191135692493185,-0.0374827924407418,-0.0159620111301372,0.904435124180083,0.44959982736583,-0.0273760283883754,-0.279512120906222,0.575433718565147,-0.425142167671815,0.20963476356059,0.19888256900024,0.353285342363976,-0.127824840643581,-0.000596540114013888,-0.508457903691022,0.58646841963956,-0.141474297687696,-0.0577795319939747,-0.583679418034838,0.44414779552953,-0.0877756286239424,-0.519692921423849,-0.154341558549745,0.402830391016642,-0.214180964498997,-0.341541490659031,-0.319212807152253,0.110952063968127,-0.165880297262777,-0.522058206702143
"sample2",0.737633787670303,-0.52523631424206,0.215530275508551,0.218594254942535,-0.575868417366027,-0.402756044162801,0.349711760396246,0.166931669588625,-0.642242811971336,-0.173773876576739,-0.541718725065897,0.241506229183409,0.388053227896099,-0.12747916682606,-0.338735688707409,-0.433500716409874,0.260715468812414,0.420332346684986,0.856144721200924,-0.573719883300915,0.274893596091393,0.678312528555893,-0.196460354777976,0.778455776393988,-0.233130754106977,0.895261365086914,-0.31847358213204,0.700304154629152,-0.592111062713159,-0.221715600037358,0.699157824194575,0.256278804255542,0.410352221205743,-0.239648832242221,-0.365096542306028,-0.295392861191694,-0.277495137534579,-0.291663158454474,-0.567370026809219,-0.31943126533881,0.367732175527428,-0.34089630784331,-0.477587235552362,-0.517565772487683,-0.323600754168934,-0.585856009746391,-0.195232811506982,-0.637717473952805,0.392228048242513,0.072732593997321,-0.323366114731199,-0.484074108280389,0.0677457447136331,0.776217660130142,0.69245176558978,0.773414846176903,-0.053074263145191,0.0643303747375767,0.798174287622525,0.039405694586244,0.759573991580808,-0.703082323687648,-0.689322459686183,0.280143598455339,-0.420149544674606,0.246448756896652,-0.671140524528616,0.662401517965114,0.058444289479247,-0.277037062209748,0.78953373449656,-0.155720626787563,-0.487114698501707,0.836303609194396,0.629418776059131,-0.760668370003116,0.00175005099566291,-0.568708625660229,-0.581674356801664,-0.0839708076032979,-0.461772359368544,0.525679818375415,-0.654896151326978,-0.375937949261574,0.772600284472167,0.805457910183535,0.153435938747992,-0.138475937831446,0.0530758693730192,0.733679088930893,-0.380670058950495,0.435712580957712,0.285988855018738,-0.601458765633475,-0.670637721122726,0.649156901518798,-0.315206395918951,-0.759341130490815,0.295298232599138,0.170670846880112,0.174121299914427,-0.406780610354173,0.39624423361424,0.565045372451328,0.463930452973482,0.583943534020685,0.248421749034232,-0.713587100565081,-0.630715569159115,0.636296396803681,0.158028010157406,-0.250679946811247,0.760391067179785,0.122529477503242
"sample3",-0.272536101745847,0.219280802470677,-0.223767521894662,-0.564871081284433,-0.368167185944908,-0.443004552441318,-0.433118490211753,0.396324193201115,-0.0727184536108486,-0.301307770138351,-0.14973777253975,-0.49509255983349,-0.46682517730252,0.395888991059981,0.180114265875317,-0.0841488069510318,-0.27673685794381,-0.297088623520452,-0.403203778935112,-0.439413497237875,-0.291630082816753,-0.171832259698749,0.424555302610017,-0.205967244996413,-0.314655907614349,-0.207216370859156,-0.176583695388927,-0.48415815345544,0.377847068573856,0.233718489290085,-0.648017660401642,0.102561044677186,-0.491636612759039,0.196337778349505,-0.590136756216267,-0.0767380776957616,-0.564539812022804,-0.130709188857057,-0.167607528801181,0.694349332055526,-0.29453704910595,0.0047915024925886,-0.184712371413607,-0.28692795711558,0.192186899366588,0.184497857313071,-0.441802368651927,0.322248413514439,-0.55602367115474,-0.0501060581449467,0.42301201329669,0.0105577910560988,-0.404843810234277,-0.382196487124559,0.0355291302132048,0.0795687158560869,0.20084198661347,-0.443457116049735,-0.183741991137097,-0.16527597101368,0.0315653210260522,0.276380885527934,-0.236152667108274,-0.489040354424594,0.187816091521879,-0.102216446753128,0.0528983260032231,-0.560704076713597,-0.628943144557909,0.106173211936893,-0.418550902226321,-0.0210396104632128,-0.247860079067778,-0.230352694560306,0.0072381318506556,-0.0514548439270882,-0.272980670121277,0.173400067301316,-0.0646518209128832,-0.122292249265065,-0.613742851459777,-0.422991942659761,0.198213956391043,0.333590559435325,-0.0504009012343083,-0.264717231198413,0.104920119844975,-0.175254003202764,-0.327680220642924,-0.668178687280066,-0.490750875289214,0.0560178714097659,0.249982141675602,0.273219443928417,0.0852447472148074,0.00461577996468288,-0.602650234567236,0.210992893189159,-0.25259143101175,-0.145911755629083,0.728994718817603,0.522829154811346,-0.483818711934668,-0.241494728703303,-0.21604679832381,-0.186749905376222,-0.15047279024208,0.445056560272684,0.501587606397063,-0.508875112932074,-0.532056453372731,0.132429028419225,-0.42527496443879,-0.504611822880024
"sample4",0.0734224164076329,0.00105022105347365,0.805525434269277,0.205219554079375,-0.0611323514276707,0.459910888456891,-0.322373020624105,0.424091175121936,-0.0466126505144165,-0.0308844544329336,0.508375398128639,0.0217584037030323,-0.155480240873687,0.255581245116238,0.21962553465752,0.658945119998355,0.0398408404272467,-0.134688945015399,-0.270869640875495,-0.0101984292609373,0.516829091360719,0.0360746882524016,0.573894947635824,0.279320489244393,-0.0687519544020702,-0.0743937952754348,0.699860469154588,0.119576707877192,-0.211351881749776,0.117721030644383,-0.236039667793172,0.411309322061521,-0.297065433259254,-0.784790094279945,0.602386431225104,-0.46919693425135,0.250758973898342,-0.572135905575042,0.507583490031417,-0.0218996036782898,-0.619810573706039,0.624754283435071,0.0561137129768341,0.00430483284328199,0.268076781662755,0.630810370434409,0.111587673174838,0.497284113889375,-0.376160090523501,-0.517182327926914,0.481466912506436,0.668062344773128,-0.47196578953163,-0.178983824926116,0.17018813491176,-0.189662233609341,0.66044867626875,-0.448326228728625,0.150709933892964,-0.526038658791648,0.110396080433902,0.223382864981076,0.124623738971355,-0.306552735998019,0.638505943628174,0.321628072831775,0.0129727891161809,-0.371506768174274,-0.0136355119615101,0.492188075773293,0.176517682414827,-0.140460595659398,0.193305713308831,0.113127737434965,-0.0639117023042465,0.208079449719722,-0.126002268942398,0.621123417751674,0.201448106511613,0.115276734935143,0.0564114442359427,-0.22262400450918,0.368968844058842,0.137290839005088,-0.108757066180515,0.0624461413584607,-0.411238843176632,-0.296088673048747,0.17336354098826,-0.0839110631049796,0.182011918710971,-0.313269216016593,0.529370874247531,-0.0341494485140702,0.66426093602275,-0.420912687006797,0.471393759840127,0.0293690174915821,0.723844149413979,-0.185657952932553,0.120366105516907,-0.192980200968619,0.121386392086959,0.0814130787725562,0.618995029334238,-0.0427899935056299,0.685045722625754,-0.319871457936539,-0.288287275505813,-0.0493742268641991,0.59135596317054,0.613040366021009,0.0220656468574537,0.276063814712306
"sample5",0.0145447031693598,-0.0656806917537946,-0.166424748888608,-0.340770783744407,0.0770371454432374,0.574149747134438,-0.441355560268778,0.0486261322533629,-0.19940289160109,-0.0606499932967541,0.560823821051994,-0.165440272307016,-0.0748095680965791,0.493717607623657,0.659875370125683,0.44397258048858,-0.594024357433452,0.616666754921302,0.0246719528122015,0.407874424518077,0.346010768435311,0.17558968117571,-0.150609504663556,-0.221546031539407,-0.308731180587421,-0.312548880860851,0.250682708009615,-0.311154967636447,0.42484703842352,0.589851194574977,0.00231961423673759,-0.216529446334767,-0.0689196799632664,0.190918811670774,0.0358363454260356,-0.175839644023776,-0.175066026573563,-0.0353373524625181,0.112994500417385,0.257607574360954,-0.244669480101298,0.31032104086439,0.231096565634107,0.150537076105924,0.651541383990826,0.276768885073387,0.098645329916322,0.253849189476877,-0.207387327495604,-0.430738948717916,0.223726415986843,0.361471496240443,-0.238485312426147,0.0453401777548348,-0.0204248315383604,-0.0940203017562165,0.153294665326364,-0.176374193826802,-0.0282606576386138,-0.382464223143477,-0.0472588438598397,0.550305155629465,-0.120300313919689,-0.0827302616494338,0.233694444544935,0.481708752278659,0.0839222349902268,-0.129473959552153,0.0343620307286954,0.364737058336098,0.0200523519074761,0.0435475723687129,0.0854461969428112,-0.0818070233141842,0.270998881279719,0.472744797263347,-0.542650466912911,0.313594012964811,-0.101207187637707,-0.240219548205212,0.167459348020597,-0.412653128482499,0.517193683489483,0.661272350753567,-0.282884837190734,-0.0421786476050866,-0.540806650850789,-0.12450903539314,0.372143061276509,0.0795215728872017,0.354856486453156,-0.160641932928289,-0.0120316056403028,0.579774796580325,-0.0302271318085065,-0.521997121704915,0.0282972134250244,-0.0888097866751014,-0.000184737617619279,-0.702995149403052,-0.355048711195525,-0.438374484683444,0.501115654552138,-0.254242100782082,-0.241679753866638,0.494082628575813,0.0210338721103249,0.166642502133171,0.421078259728,-0.170221285215623,0.393837730417456,0.114281420506872,-0.407616542364643,0.617647690315046
"sample6",-0.610506750095502,-0.363824802335552,-0.433567308667027,0.664481190934357,0.679057501389632,0.109123350146347,0.295951344197916,-0.298643336535054,0.678684937802294,0.880743021516372,-0.32994888708875,0.741682520838772,-0.371757437292988,-0.502663851585477,-0.126652988674497,-0.257947173254093,0.696456989020114,-0.579642820208092,-0.0359458351907201,0.554611076850552,-0.640542128984553,-0.691011175043911,-0.655060263446532,-0.428854404882899,0.861720001960678,-0.0913231202980598,0.0970743659418429,0.273851747087095,0.375531831526008,0.0113869401252206,-0.00582760044335169,-0.803352665572414,-0.221832247888983,0.162588340883914,0.386585983589426,0.771713101758677,0.712657753841035,0.654508800527196,0.489083205645425,-0.590417681949571,0.293351814411205,0.0304896217243161,0.740216084973531,0.780947786401183,-0.554324491370981,-0.152909167565783,0.784991876279297,-0.0143133063694807,0.182323529145125,0.698338451873646,-0.637736638726515,-0.147597665238513,0.483740701123284,-0.433027680535012,-0.667618267464158,-0.591761963533688,-0.612858042883342,0.679773973867564,-0.499106987442198,0.436033708803421,-0.573316381166225,-0.263918230685713,0.374543898279223,-0.149591920810979,-0.566085549716809,-0.742469546681399,0.709928242455809,0.278193571678955,0.74844888771458,-0.73120292904242,-0.350232836774863,-0.540006898332649,0.753728617551545,-0.206863566237281,-0.130065196051815,0.333354190022896,0.764425997579937,-0.361591445390166,0.751344989483412,0.818347405775724,0.515855559447729,0.5688411826464,-0.0806352329686025,-0.429716681103991,-0.521693172359795,-0.523525380297754,0.709651446564592,-0.170107474703986,-0.720502078360694,-0.0337348830446738,0.614064649981803,-0.593253021987742,-0.628168097629752,-0.427020789921786,-0.247523399306565,-0.0641482151357449,0.545990497864616,0.608385546599189,-0.257908309692726,0.277425591445016,-0.526959115365716,0.573085673188865,0.0487518497161703,-0.594869417268029,-0.537423301493329,-0.328793342290797,-0.649686994978486,0.0189291050791237,0.210517943038862,0.433715718867246,-0.291952443220416,-0.720022932103987,0.21631509002897,0.0104290470515735
