,Sample,Abundance,aa,Group
902,WT1,0,others,WT
903,WT3,0,others,WT
904,WT4,0,others,WT
905,WT2,0,others,WT
906,WT3,0,others,WT
907,WT2,0,others,WT
908,WT1,0,others,WT
909,WT4,0,others,WT
910,WT2,0,others,WT
911,WT1,0,others,WT
912,WT2,0,others,WT
913,WT5,0,others,WT
914,WT6,0,others,WT
915,WT4,0,others,WT
916,WT1,0,others,WT
917,WT5,0,others,WT
918,WT2,0,others,WT
919,WT1,0,others,WT
920,WT2,0,Streptomyces,WT
921,WT2,0,others,WT
922,WT6,0,others,WT
923,WT4,0,others,WT
924,WT5,0,Tumebacillus,WT
