,Sample,Abundance,aa,Group
1,KO4,0.00918490526426285,Unassigned,KO
2,KO1,0.00451372171401059,Unassigned,KO
3,KO3,0.00256732818156145,Unassigned,KO
4,KO2,0.00184493335178267,Unassigned,KO
5,KO6,0.00180443530197225,Unassigned,KO
6,KO5,0.00128369704749679,Unassigned,KO
7,WT1,0.00311951299945631,Unassigned,WT
8,WT4,0.000902901926792712,Unassigned,WT
9,WT3,0.000455709585395419,Unassigned,WT
10,WT2,0.000434174764026016,Unassigned,WT
11,WT5,0,Unassigned,WT
12,WT6,0,Unassigned,WT
