"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9"
"Altererythrobacter_troitsensis",1.00410679679891e-05,6.72671791202676e-05,9.24103388687126e-05,0.000239986678290511,0,1.25741086528729e-05,4.38298525125463e-05,1.26869742835031e-05,1.48368686294195e-05,0,3.00707952436594e-05,0,3.55484458663823e-05,2.66419192838652e-05,0,0,2.69854548398413e-05,6.0414664286695e-05
"Alterococcus_agarolyticus",0,3.66911886110551e-05,0,1.9590749248205e-05,0,1.25741086528729e-05,0,2.53739485670063e-05,3.95649830117854e-05,0,0,0,5.33226687995734e-05,0,0,0,0,0
"Aminobacter_anthyllidis",0,3.05759905092125e-05,2.77231016606138e-05,4.89768731205125e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ammoniibacillus_agariperforans",5.02053398399454e-06,0,0,0,1.8896358199366e-05,3.14352716321822e-05,5.47873156406829e-06,1.26869742835031e-05,4.94562287647318e-06,0,2.14791394597567e-05,0,3.55484458663823e-05,4.4403198806442e-06,0,0,0,1.64767266236441e-05
"Ammoniphilus_oxalaticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Amorphus_orientalis",0,0,0,0,0,0,0,0,0,4.75529264070911e-06,0,2.62174739463853e-05,0,2.2201599403221e-05,0,0.000166235791139059,0,0
"Amycolatopsis_bartoniae",5.02053398399454e-06,0,0,0,4.72408954984151e-06,0,0,0,4.94562287647318e-06,9.51058528141822e-06,0,0,2.22177786664889e-05,0,0,0,0,0
"Amycolatopsis_pigmentata",0,0,0,1.46930619361537e-05,2.8344537299049e-05,6.28705432643643e-06,5.47873156406829e-06,2.53739485670063e-05,9.89124575294635e-06,0,0,0,3.11048901330845e-05,1.33209596419326e-05,0,0,0,5.49224220788137e-05
"Amycolatopsis_pretoriensis",5.02053398399454e-06,0,4.62051694343563e-06,0.000318349675283331,0,4.4009380285055e-05,0,1.90304614252547e-05,4.94562287647318e-06,5.23082190478002e-05,1.2887483675854e-05,0,4.44355573329778e-06,3.55225590451536e-05,0,0,0,0.000175751750652204
"Anaeromyxobacter_dehalogenans",0.000150616019519836,2.446079240737e-05,9.70308558121483e-05,3.42838111843587e-05,0.000538546208681932,0.00072301124754019,0.000180798141614253,0.000748531482726685,0.00021760740656482,0.000313849314286801,0.000189016427245859,0.000190076686111293,0.000426581350396587,0.00044403198806442,5.66610761071574e-05,0.000435652418157534,8.99515161328044e-05,0
"Anaeroplasma_bactoclasticum",0,7.33823772221101e-05,0,0,9.44817909968301e-05,0,1.64361946922049e-05,3.17174357087578e-05,0,9.51058528141822e-06,0,0,0,1.33209596419326e-05,0,0,1.34927274199207e-05,3.84456954551696e-05
"Anderseniella_baltica",0.000180739223423803,0.00031799030129581,0.000198682228567732,0.000426098796148459,0.000307065820739698,0.000408658531218368,0.000186276873178322,0.000272769947095317,0.000375867338611961,0.000380423411256729,0.000120283180974637,0.000131087369731926,0.000266613343997867,0.000328583671167671,0.000411737153045344,0,0.000139424850005847,0.000137306055197034
"Aneurinibacillus_thermoaerophilus",0,0,0,0,4.72408954984151e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"Angustibacter_aerolatus",3.01232039039672e-05,4.89215848147401e-05,0.000235646364115217,9.30560589289737e-05,2.36204477492075e-05,4.4009380285055e-05,1.09574631281366e-05,0,0,1.42658779221273e-05,0.000124579008866589,0,4.88791130662756e-05,3.10822391645094e-05,0,2.29290746398702e-05,4.49757580664022e-05,0
"Aquabacterium_citratiphilum",3.51437378879618e-05,0,4.62051694343563e-06,7.34653096807687e-05,9.44817909968301e-06,3.77223259586186e-05,5.47873156406829e-06,3.17174357087578e-05,3.95649830117854e-05,1.42658779221273e-05,0,0,2.22177786664889e-05,0,0,0,4.0478182259762e-05,0
"Aquabacterium_limnoticum",5.02053398399454e-06,0.00110685085643349,0.0022178481328491,0.0021696754792387,4.25168059485736e-05,0.000207472792772402,0.000169840678486117,0.000101495794268025,0.000123640571911829,0.000166435242424819,9.02123857309781e-05,6.55436848659632e-05,4.44355573329778e-06,4.4403198806442e-06,2.64418355166735e-05,0.000114645373199351,5.84684854863229e-05,1.09844844157627e-05
"Aquabacterium_parvum",0,0,0,0,0,6.28705432643643e-06,0,6.34348714175156e-06,0,1.90211705628364e-05,0,0,0,4.4403198806442e-06,0,0,0,5.49224220788137e-06
"Aquaspirillum_arcticum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aquicella_lusitana",1.00410679679891e-05,4.28063867128976e-05,3.69641355474851e-05,8.81583716169225e-05,0.00018896358199366,5.65834889379279e-05,0.000115053362845434,0.000101495794268025,9.89124575294636e-05,0.000185456412987655,9.02123857309781e-05,0.00019663105459789,3.99920015996801e-05,0.000186493434987056,4.15514558119154e-05,0,3.14830306464815e-05,0.000137306055197034
"Aquicella_siphonis",0.00786215621893545,0.00483100650045558,0.00477761451951244,0.00593109933489406,0.00767664551849245,0.00536285734045028,0.00652516929280533,0.00436431915352508,0.0037982383691314,0.00740399064158408,0.00643085435425115,0.007825915972996,0.00564331578128819,0.00768175339351447,0.0074490428055543,0.0034106998526807,0.00635057703897599,0.00582177674035425
"Aquihabitans_daechungensis",0.000336375776927634,0.000550367829165826,0.000291092567436445,0.00047017798195692,0.000297617641640015,0.000301778607668949,0.000334202625408165,0.000310830869945827,0.000291791749711917,0.000242519924676165,0.00028782046876074,0.000203185423084486,0.000404363571730098,0.000324143351287027,0.000494840064669175,0.000200629403098864,0.000269854548398413,0.00036248798572017
"Aquimonas_voraii",0,0,0,0,1.41722686495245e-05,5.65834889379279e-05,0,2.53739485670063e-05,5.44018516412049e-05,4.2797633766382e-05,0,0,0,0,0,0,0,0
"Aquincola_tertiaricarbonis",0.000190780291391792,0.0002446079240737,0.000318815669097059,0.000563234040885894,3.30686268488905e-05,0.000295491553342512,0.000104095899717297,0.000183961127110795,7.91299660235708e-05,9.51058528141822e-05,4.29582789195134e-05,6.55436848659632e-06,1.77742229331911e-05,2.2201599403221e-05,4.91062659595364e-05,0.00051590417939708,0.000184400608072249,2.19689688315255e-05
"Aquisphaera_giovannonii",0.00106435320460684,0.000599289413980566,0.000526738931551662,0.000803220719176405,0.000444064417685102,0.000364649150933313,0.000854682123994653,0.000507478971340125,0.000860538380506333,0.00042797633766382,0.000884940545741975,0.000399816477682375,0.000790952920527006,0.000421830388661199,0.00141274949760513,0.000475778298777307,0.000503728490343705,0.000829328573390087
"Arachidicoccus_rhizosphaerae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arenimonas_daechungensis",0.000748059563615186,0.00127807640328508,0.00135381146442664,0.00113136576908384,0.00143139913360198,0.00231363599212861,0.000920426902763472,0.00184595475824971,0.00310090554354868,0.00194491469005003,0.000571345109629528,0.0014157435931048,0.00104423559732498,0.00125661052622231,0.000698819938654942,0.000475778298777307,0.00104343758714053,0.000230674172731017
"Arenimonas_maotaiensis",5.02053398399454e-06,6.11519810184251e-06,9.70308558121483e-05,0.00011754449548923,0,1.88611629793093e-05,0,6.34348714175156e-06,0,0,5.1549934703416e-05,0,0,0,0,4.01258806197729e-05,0.00020688848710545,1.64767266236441e-05
"Aridibacter_famidurans",7.53080097599181e-05,0.000850012536156109,0.00128450371027511,0.000342838111843587,2.8344537299049e-05,9.43058148965465e-05,2.73936578203414e-05,6.34348714175156e-06,0.000212661783688347,5.70635116885093e-05,6.44374183792701e-05,3.27718424329816e-05,0,6.6604798209663e-05,0,0,4.49757580664022e-06,7.13991487024578e-05
"Arthrobacter_cryotolerans",0.000602464078079345,0.000978431696294801,0.00239342777669966,0.00496135724710792,0.00342024083408525,0.00102478985520914,0.00614713681488462,0.00327323936514381,0.00151336060020079,0.00185456412987655,0.000365145370815864,0.00281837844923642,0.00325268279677398,0.00266419192838652,0.00125409848450508,0.00311262188236238,0.00174056183716977,0.00012082932857339
"Arthrobacter_nicotinovorans",2.00821359359782e-05,1.2230396203685e-05,0,9.30560589289737e-05,7.08613432476226e-05,3.77223259586186e-05,6.57447787688194e-05,8.24653328427703e-05,4.94562287647318e-06,6.65740969699275e-05,0,8.52067903257521e-05,1.33306671998934e-05,3.55225590451536e-05,0,0.000108913104539384,8.99515161328044e-05,0
"Arthrobacter_ramosus",0.000783203301503148,0.000562598225369511,0.000739282710949701,0.00133706863618999,0.00117629829791054,5.65834889379279e-05,0.000931384365891609,0.000589944304182895,0.00010880370328241,0.000594411580088639,0.000180424771461956,0.000268729107950449,0.00042213779466329,0.000626085103170832,0.000339966456642945,0.00134708313509238,0.00118286243714638,0.000713991487024578
"Asticcacaulis_benevestitus",0.000205841893343776,6.72671791202676e-05,6.46872372080988e-05,0.000186112117857947,0.000514925760932724,9.43058148965465e-05,0.000619096666739716,0.000310830869945827,7.91299660235708e-05,0.00010937173073631,0.000279228812976837,0.000229402897030871,0.000124419560532338,7.54854379709514e-05,0,0.000114645373199351,0.000233873941945291,5.49224220788137e-05
"Asticcacaulis_endophyticus",0,4.28063867128976e-05,0,0,0,0,0,6.34348714175156e-06,0,9.51058528141822e-06,0,0,0,0,0,0,5.84684854863229e-05,0
"Asticcacaulis_excentricus",0,0,0,0,0,0,2.73936578203414e-05,0,0,0,0,0.000111424264272137,4.44355573329778e-06,0,9.06577217714519e-05,0,3.14830306464815e-05,0
"Asticcacaulis_solisilvae",2.51026699199727e-05,7.33823772221101e-05,1.38615508303069e-05,6.85676223687175e-05,9.44817909968301e-06,0,2.19149262562731e-05,1.26869742835031e-05,4.94562287647318e-06,6.65740969699275e-05,3.43666231356107e-05,0,0,1.77612795225768e-05,0,0,0.000112439395166006,8.23836331182205e-05
"Aureimonas_altamirensis",0,0,1.38615508303069e-05,0,0,6.28705432643643e-06,0,0,0,0,0,0,0,0,0,0,0,0
"Aureimonas_ureilytica",5.02053398399454e-06,0,0,0,0,0,0,1.26869742835031e-05,0,0,8.59165578390267e-06,0,0,3.99628789257978e-05,0,0,0,0
"Aureispira_maritima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88603597418646e-05
"Azoarcus_communis",6.5266941791929e-05,7.94975753239526e-05,4.62051694343563e-05,8.32606843048712e-05,0.000151170865594928,0.000201185738445966,2.19149262562731e-05,0.000583600817041144,1.48368686294195e-05,3.32870484849638e-05,0,0,0,4.4403198806442e-06,0,0,0,0
"Azoarcus_indigens",0,3.05759905092125e-05,1.84820677737425e-05,4.89768731205125e-06,0,1.88611629793093e-05,5.47873156406829e-06,1.26869742835031e-05,1.97824915058927e-05,4.75529264070911e-06,3.00707952436594e-05,0,0,0,0,0,0,0
"Azoarcus_tolulyticus",3.01232039039672e-05,2.446079240737e-05,9.24103388687126e-06,0.000239986678290511,0.000245652656591758,7.54446519172372e-05,0.000142447020665775,0.000107839281409777,9.39668346529904e-05,0.000247275217316874,0.000158945632002199,0.000157304843678312,0.00011997600479904,6.6604798209663e-05,0,0.000338203850938086,0.000301337579044895,1.09844844157627e-05
"Azonexus_caeni",0.000346416844895623,0.000366911886110551,0.000577564617929454,0.00129298945038153,0.00102512743231561,0.00211245025368264,0.00041638359886919,0.00148437599116987,0.000994070198171109,0.00226351929697754,0.000369441198707815,0.000603001900766861,0.000835388477859984,0.00097243005386108,0.000679932913285889,0.00199482949366871,0.00120984789198622,0.000389949196759577
"Azospira_restricta",0,0,0,0,0,0,1.64361946922049e-05,0,0,0,0,6.55436848659632e-06,0,0,0,0,0,0
"Azospirillum_doebereinerae",2.51026699199727e-05,0,0,0,0,0,1.64361946922049e-05,0,1.97824915058927e-05,9.51058528141822e-06,0,0,1.77742229331911e-05,1.77612795225768e-05,0,0,6.29660612929631e-05,0
"Azospirillum_humicireducens",0,9.78431696294801e-05,0.000120133440529326,9.7953746241025e-06,0.000217308119292709,6.28705432643643e-06,5.47873156406829e-06,8.24653328427703e-05,9.89124575294635e-06,3.32870484849638e-05,0,0,0,0,0,0,3.14830306464815e-05,3.29534532472882e-05
"Bacillus_alcalophilus",0,0,0,1.9590749248205e-05,1.41722686495245e-05,0,1.09574631281366e-05,0,0,0,0,0,3.55484458663823e-05,0,0,0,3.59806064531218e-05,0
"Bacillus_alkalisediminis",5.02053398399454e-06,6.11519810184251e-06,0,0,0,6.28705432643643e-06,0,0,4.94562287647318e-06,0,8.16207299470754e-05,8.52067903257521e-05,2.22177786664889e-05,8.8806397612884e-06,0,0,1.34927274199207e-05,6.0414664286695e-05
"Bacillus_alveayuensis",3.51437378879618e-05,2.446079240737e-05,0,0,0,0,0,1.26869742835031e-05,1.48368686294195e-05,2.37764632035455e-05,0,0,0,0,0,0,0,0
"Bacillus_andreesenii",4.51848058559508e-05,2.446079240737e-05,0,1.46930619361537e-05,0,0,1.09574631281366e-05,0,0,9.51058528141822e-06,0,0,0,3.10822391645094e-05,0,0,0,0
"Bacillus_anthracis",4.51848058559508e-05,0.000103958367731323,0.000161718093020247,0.000186112117857947,0.000174791313344136,0.000144602249508038,0.000202713067870527,8.88088199845219e-05,0.000138477440541249,0.000118882316017728,4.29582789195134e-06,0.000393262109195779,0.000155524450665422,9.76870373741724e-05,0.000132209177583367,0.000309542507638248,0.000278849700011694,0.000269119868186187
"Bacillus_azotoformans",0,0,0,0,0,0,0,0,0,9.51058528141822e-06,0,0,0,2.66419192838652e-05,0,0,0,0
"Bacillus_benzoevorans",5.52258738239399e-05,0,0,9.7953746241025e-06,3.30686268488905e-05,1.88611629793093e-05,1.09574631281366e-05,0,1.97824915058927e-05,2.85317558442547e-05,6.44374183792701e-05,4.58805794061742e-05,2.22177786664889e-05,4.4403198806442e-05,1.13322152214315e-05,5.73226865996756e-06,0,0
"Bacillus_berkeleyi",0,1.2230396203685e-05,0,0,0,0,0,0,0,0,0,0,0,1.33209596419326e-05,0,0,0,1.64767266236441e-05
