Prevotella	Bacteroides	Peptoniphilus	Lactobacillus	Porphyromonas	Anaerococcus	Dialister	Streptococcus	Finegoldia	Faecalibacterium	Campylobacter	Gardnerella	Bifidobacterium	Fusobacterium	Dorea	Parabacteroides	Ruminococcus	Collinsella	Sutterella	Atopobium	Clostridium	Lachnospira	Coprococcus	Corynebacterium	Mobiluncus	Blautia	Roseburia	Oscillospira	Actinomyces	Sneathia	Peptostreptococcus	Megamonas	Phascolarctobacterium	Bilophila	Akkermansia	Megasphaera	Veillonella	Parvimonas	Desulfovibrio	Delftia	Anaerostipes	Butyricimonas	Gallicola	Moryella	Odoribacter	Peptococcus	Mitsuokella	Paraprevotella	Escherichia	Arcanobacterium	Haemophilus	Bulleidia	Catenibacterium	Eggerthella	Staphylococcus	Varibaculum	Pseudomonas	Neisseria	Coprobacillus	Mogibacterium	Rothia	Lachnobacterium	Slackia	Alloscardovia	Methanobrevibacter	Pyramidobacter	Ureaplasma	Shuttleworthia	Acinetobacter	Treponema	Facklamia	Lactococcus	Aerococcus	Synergistes	Gemella	Adlercreutzia	Alistipes	Leptotrichia	Anoxybacillus	Holdemania	Dermabacter	Actinobaculum	Aggregatibacter	Anaerotruncus
Campylobacter	0.339348198069413	-0.0831601540784368	-0.0102510716600049	-0.202879998509734	0.112028877227392	-0.0642073815011037	0.122036032175885	0.0944155111509384	-0.164540135902011	-0.0219926337791779	1	-0.0550995042129597	-0.268033982582143	0.0680835323287561	-0.0733959668441243	-0.0275205379383132	-0.138597773512118	-0.103531725644431	-0.102963089157787	0.0581443616132176	0.0105814658070592	-0.152172477743528	-0.113155159137721	-0.141509409079559	0.120111471207081	-0.10442930284894	-0.0776623468442302	0.00191296155365528	-0.0576378455651703	0.114225137078322	0.0662818021354173	-0.0210392101966711	0.0414080573635668	0.0491412432484309	-0.0585105071455859	-0.145931191930153	-0.0221174981388637	-0.00383005145798366	-0.0311385329805876	-0.173367616058692	-0.167119139219659	-0.00345877884227874	-0.113556264743488	-0.0311963334459185	0.198454861310824	0.0403576504084435	-0.109977506198733	-0.00575490770890955	0.215664778871222	0.19978917887034	0.0362059778543858	0.166605139089539	-0.0946345548070512	-0.0147140853741413	0.129394368117973	0.446034503883326	-0.101068851751738	-0.0811609897994478	0.127958232092344	0.245164202240396	-0.0817328765986618	-0.0756663779150909	-0.119783579034767	0.250609990388506	0.124543369549414	0.222125229929258	-0.0807508115032187	-0.0695351398880628	-0.127833724289513	0.0192257963039587	-0.15235986266086	-0.106508232356206	-0.148803915768063	0.276983317941489	0.0388578278106083	0.0464260975357307	0.22724648853566	-0.0721794024134232	-0.144694512235544	-0.0285605232639658	-0.103417778656679	-0.0811590774161496	-0.0558302276938193	-0.108424183606107
Gardnerella	0.208247380015504	-0.233176899511459	0.0212044385008442	-0.117551086332717	0.0565606722218249	0.195303786414509	0.256059293564872	-0.0235053960869048	0.0629146459046037	-0.166569954205212	-0.0550995042129597	1	-0.218512284606812	0.0891787161228988	-0.152584106002991	-0.118365104035728	-0.126648924682496	-0.124107956668747	-0.175008920174293	0.746327975001228	0.0183777437663387	-0.0867228576154471	-0.12665545528567	0.207202505212637	-0.000911098232184855	-0.220060974428273	-0.160783795884928	-0.184162085931408	0.371200886919765	0.140778574885196	0.0135417179447888	-0.041368136463566	-0.196626486041342	-0.133753470479958	0.031872185872451	-0.0294417781684535	-0.109935943820009	0.378563649955532	-0.113764413925529	-0.0216884270943791	-0.127219320949058	-0.208110574498355	-0.0737723313783494	0.0563332459204653	-0.145570748120737	0.22244051527752	-0.10282713619796	-0.0810339555498058	-0.0789381574094012	0.065318210208263	-0.103171833702034	-0.0870974989585283	-0.0167549746907207	-0.17077034761794	-0.105846900536587	-0.0920823840798031	-0.0655038777391447	-0.0715039061541866	-0.0198369684583191	-0.0570262269548404	-0.0683133897116892	-0.0396989318258363	0.43502960102344	0.077163451795823	-0.022627326153755	-0.100043671474534	-0.0119474939737365	-0.0660530859667685	-0.111435650353282	-0.0531651234936506	0.139778276307246	-0.0915164401356672	0.45366750805591	-0.0986588502150551	0.107840017997683	-0.133583880119693	-0.0954790117145548	-0.0693100804709752	-0.012444923019011	-0.173156731268973	0.0252625900434246	0.135804147979043	-0.0618730466156843	-0.0870086279017097
Bifidobacterium	-0.316914907514471	0.337369429833646	-0.0725996562629487	-0.173116718310727	-0.336070965637434	-0.118022956075776	0.014999813768898	-0.21547759667416	-0.0510582078713092	0.43986579466416	-0.268033982582143	-0.218512284606812	1	0.0042821333053427	0.261645857123579	0.120661997307505	0.447930243853221	0.444934269257111	0.483678900636582	-0.153669815201486	0.0602286007118801	0.217754573241115	0.373877717881409	-0.15281988129166	-0.235402455306532	0.58404810043497	0.0957299044798817	0.315626436237764	-0.191686140701343	-0.143533295001924	-0.121935659268185	0.232052624775301	0.0734858566511356	0.14487409072126	0.391308834181154	0.241071374925277	-0.104919996554013	-0.116485772270621	0.277656781825938	0.062020831806095	0.222364896168815	0.0693164279348984	0.0074175736026049	-0.10876510711246	0.116795674181566	-0.184311931753535	0.321919824015879	0.312201039880252	-0.00257198110187465	-0.194194269992912	-0.0204398542323446	0.0102160255540812	-0.0242658636569807	0.275069710551103	-0.043578699048793	-0.120638604453193	0.31226043354611	0.11348631459487	0.0460363360389145	-0.106500128371286	0.125151877788612	0.0131589170376564	-0.218887789317515	-0.101674984422312	0.28345218886853	-0.0210845485027199	-0.0782680386268214	0.0983663145768513	0.19701000267439	0.00923161360755158	0.0757266347888267	-0.0727145440338333	-0.161983853404886	0.111057500417599	-0.0943088854697571	0.113711264172722	0.0407140093160096	0.103499425040749	0.135794135409605	0.0964165446216275	-0.108939694982317	-0.117667833854885	0.0940164792907544	-0.0026700533347763
Fusobacterium	-0.0280327695964019	-0.0701048328351652	-0.0202141277319326	-0.140935951949771	0.068604365551229	0.0624752420134078	0.00845479778296258	0.155165274859905	-0.0466564634929022	-0.0934068055725454	0.0680835323287561	0.0891787161228988	0.0042821333053427	1	0.0666564176952403	-0.0778379377599015	-0.198826690134942	0.481096494950809	0.165448221374371	-0.0255071995394321	-0.0903199025362554	-0.148131430991542	-0.100072144179041	0.0490997025203412	0.0685624529741302	-0.0887870917590468	-0.0503080668932195	-0.180688494705816	0.113897702575135	0.145823427595258	0.0508613238592832	-0.0950104011145534	-0.158197032499056	-0.0542191378364388	-0.076394415008945	0.356377132558791	-0.036830921656867	0.271672422125643	-0.134896191508565	0.0233730464728867	-0.178770015337302	-0.211802555578778	-0.0214918703493122	-0.0305349406339026	-0.199882101256801	0.209538859976061	0.0144006535172503	-0.185765061745493	-0.110824672588007	0.134363523808324	-0.0705236236311641	0.058682773381113	-0.0589202498172831	0.0362135439781081	-0.124843577218966	0.102667824492315	-0.108118271780646	-0.0854251699151191	0.261771814626225	-0.127691457195457	-0.071765087910682	-0.079634739614857	0.016677947317046	-0.0613028579561174	-0.0871679713489783	0.0636570503531092	0.274080889077533	-0.0723829635323683	-0.120879089008184	-0.0459956958271124	-0.0478046934007656	-0.0824772846318071	-0.0547981441719235	-0.165573342544678	0.205273023188741	-0.229977832718993	-0.17258202647023	-0.0759752729353792	0.0237619292007067	-0.0685440607685975	-0.0101172197440155	0.417886879637857	-0.0720750353289122	-0.0959855962334234
Dorea	-0.300037706730693	0.514603125499459	-0.290158627799036	-0.142752577906175	-0.115286787639303	-0.21626026327501	-0.242495500226556	-0.140715669329536	-0.210722338900463	0.134811488789596	-0.0733959668441243	-0.152584106002991	0.261645857123579	0.0666564176952403	1	0.0957341026435396	0.26781191787754	0.112877788222208	0.205874707564077	-0.0847425066028798	0.302127706521389	0.00649818108201926	0.212619861733444	-0.187457715066527	-0.0832225181679112	0.111225308166744	0.0192436146346995	0.47449743994771	-0.146983947179011	-0.0955192026825994	-0.133733255031722	-0.0762615671457382	0.335760933245135	0.567538203000672	0.108243892050649	0.0859578696103558	-0.102030555241551	-0.133926044902341	0.414527799187467	-0.010252229266173	0.133201635425129	0.272013393016994	-0.0796203477293748	-0.0233220749476326	0.395798424668466	-0.11984476459605	0.122520484156954	0.114845953953059	0.114535093961972	-0.0399526273225232	-0.108771295483267	-0.118755251743	-0.024542497385021	0.670034216758919	-0.107927162140458	-0.0812741009914712	-0.0830279698907242	-0.0712480768303617	0.10556753818681	-0.142004501991307	-0.0630374497936402	-0.00889698908667506	-0.198778027386469	0.139951231297843	-0.0484744164283882	-0.0560670635285829	-0.0479541414499953	-0.0641333448671809	-0.0905743973144471	-0.05774856671886	-0.109894944018664	-0.0888590929347001	-0.0857492518171266	0.197693075131376	-0.0758413287406144	0.328374991609967	0.184727863390536	-0.067361268410126	-0.0567853791894909	0.155086504381762	-0.065878190893229	-0.0603439842656537	-0.0699051162482654	0.0936934281218667
Parabacteroides	-0.223177125554619	0.310470616697336	-0.177818406627862	-0.10597150495684	-0.0993001180780577	-0.184601238780726	-0.20232837363889	-0.0859850835613286	-0.125549919165417	0.0220497526318889	-0.0275205379383132	-0.118365104035728	0.120661997307505	-0.0778379377599015	0.0957341026435396	1	0.0512999453598606	0.23072756957629	-0.0077225241390566	-0.0453354072293182	-0.06840424630593	-0.00533919334958595	0.108722243039024	-0.0853980277110158	-0.105484078741244	0.185585246301649	-0.00931444693875339	0.618811875915852	-0.0679862137946717	-0.0622239179720842	-0.0956647444817751	-0.0165199769005059	0.258016001722874	0.413616327362684	0.0621052633988932	-0.0663386630578966	-0.0589300358175403	-0.096792269284757	0.161258901023876	-0.117988032326652	0.149915213462608	0.19669975155047	-0.0567316871846344	-0.0359346761777786	0.203488745171465	-0.101052309950445	0.00228776105634063	0.040441230091071	0.608537677266516	-0.0919387377162039	0.392691399612344	-0.0544631399038885	-0.0102417774560565	0.441592719313094	-0.0693200273533007	-0.0948621950348834	-0.0492753343015651	0.5975332867674	0.0213656744665741	-0.077506903602471	0.703588059595567	0.0237785077844467	0.0137609642677093	-0.027628866076519	-0.00296966409739859	-0.057844058376539	-0.0270142298179749	0.725941890895127	-0.0770555758715153	-0.0169573870720151	-0.0357614425850779	-0.0559036269609847	-0.0823275394253791	0.13531119493183	-0.0069972293903063	0.0691115779796248	0.122498603499661	0.696828818471549	-0.10400016100721	0.679377423316461	-0.0609928728993514	-0.0521414923243029	0.708886106218798	0.0550584446747596
Ruminococcus	-0.346734587520163	0.48551270712086	-0.389578495062227	-0.173007193932335	-0.0582567562099939	-0.246788349131451	-0.211714192837796	-0.227148730839244	-0.267944521602844	0.621065259074591	-0.138597773512118	-0.126648924682496	0.447930243853221	-0.198826690134942	0.26781191787754	0.0512999453598606	1	0.239789897962341	0.284776195285543	-0.195568964320186	0.311804375549449	0.473074640801438	0.5872082993128	-0.242733320401459	-0.237064899891369	0.26639708416755	0.447563552682413	0.646192530261596	-0.167812701501768	-0.123260565409299	-0.168050884093778	0.507946279716028	0.32894578625506	0.373537295206433	0.632024249259303	-0.104891294480456	-0.130628613200597	-0.146573860883739	0.306465458295667	-0.179227935009206	0.345261603057045	0.478899392400817	-0.0192902886537744	0.0110288411587557	0.294347369062947	-0.152382071685222	0.053762327168588	0.581993691271374	0.00670045420818161	-0.0626574303075144	-0.0182850597771072	0.00247955326943894	0.0776288262517811	0.0073869936572887	-0.123483500720402	-0.154974491598523	-0.121837651377711	0.00310240313306261	0.01969972363852	0.115803464408464	0.0503381574059776	0.232365759132557	-0.173248074596043	-0.150138798254348	0.538082897820573	-0.0808937814672776	0.0827764101487297	0.00277467606503372	-0.0848753597000649	0.0468710827783918	-0.0541041048914899	-0.110389101021648	-0.114330539318526	0.265515648442731	-0.0867693292402742	0.291651930855321	0.0991672764506203	-0.0011589906198657	-0.0712299072888637	0.254468366336006	-0.0829180403009923	-0.0362712047710611	-0.00422438798571673	0.305859229656228
Collinsella	-0.202205417962126	0.206040601536646	-0.0367739331659727	-0.182099045535656	-0.176340788721615	-0.0164003148159917	-0.157750963406629	-0.183939648178087	-0.0512724645566586	0.16960367719809	-0.103531725644431	-0.124107956668747	0.444934269257111	0.481096494950809	0.112877788222208	0.23072756957629	0.239789897962341	1	0.342588911953958	-0.150400905308285	0.0213536999285231	0.0704119819560286	0.114786078743908	0.0183843290037299	-0.19037795134937	0.390412375255492	0.151836037265774	0.237118820546499	-0.176454689644504	-0.0951112610637578	-0.0622467181425406	0.0725333878776871	0.12128803958146	0.153477360649302	0.100811761532871	0.417547213695613	-0.0179168939885308	-0.134238092967709	-0.0177907251835591	0.0466059052157781	-0.0429560119845979	0.0895502480390038	-0.0277523543789768	0.0631819222842836	-0.0403183683737876	-0.127174495761253	0.182659642115453	0.0879410333923027	0.189143066794669	-0.0377163297062072	0.0713408518071069	-0.0701720199848509	0.0423841628662547	0.0915867071525664	-0.0878509471809149	-0.144170120430638	0.0879346455626091	0.0837689446434948	-0.0202061319816349	-0.0569367553071797	0.13603143452941	-0.0441311086153357	-0.162849409472208	-0.0861509795283308	0.0595210200629088	0.094248615593252	0.0023903920905101	0.122380656536652	0.000591147334927154	-0.032276399833162	-0.086256459916887	-0.0960024351309151	-0.0595368857791281	-0.0598693954119494	-0.0796062466737215	-0.017193544784899	-0.0478697619588749	0.113217481838143	-0.130690726920502	0.264448205373916	0.0362628627977097	-0.0144800819125845	0.109505135975438	-0.0245152923063994
Sutterella	-0.20176538200685	0.455677966663157	-0.205611704783668	-0.238472385237848	-0.213903807860235	-0.10953454969592	-0.167280087042446	-0.19762199736578	-0.112691533022275	0.652383916890363	-0.102963089157787	-0.175008920174293	0.483678900636582	0.165448221374371	0.205874707564077	-0.0077225241390566	0.284776195285543	0.342588911953958	1	-0.153073249745814	-0.0885574867543527	0.189452437976935	0.168080017806973	-0.0532272175887558	-0.228667989224659	0.225708538367502	0.357315357205227	0.216366105848449	-0.234505641696395	-0.165654193204038	-0.0608592064841779	0.0880889463258285	0.0304619443045766	0.338577200054097	0.0619530868247934	0.491642974267009	-0.021328935207887	-0.147895497081369	-0.0235261522257372	-0.00670634311959093	0.0818506101504515	0.0927707677579234	-0.0477190516494726	0.157411361655741	-0.00133120312948334	-0.211426980379351	0.710689336865059	0.210918455351718	0.00341709046745507	-0.094935777745202	0.123595795440575	-0.0693408317044749	-0.0441355853693402	0.254682426881041	-0.0814697351100338	-0.0419691364683258	-0.13998275842857	0.00432182800786957	0.422239505577224	-0.0632203291204705	0.0157665417179798	0.168242143526954	-0.222284019274288	-0.081698384445796	0.0470083974404518	-0.0204618994338247	-0.019133238722339	0.000634672487736691	-0.113667022136736	-0.0360068388036653	-0.0438024379615219	-0.151921601092819	0.0153599155795542	0.0297857351182843	-0.124941150993406	-0.0352034595018249	0.131099566118752	0.0058583562169083	0.0844592276067737	0.13618551854753	0.110264457617701	-0.0920155344162908	-0.00421929149903005	-0.00313748438877977
Atopobium	0.403568671641749	-0.20128321071669	0.0124901493651055	-0.167734126826015	-0.010885112894738	0.0567636588688626	0.400338481375097	-0.128342976538625	0.114043920572648	-0.189471414222491	0.0581443616132176	0.746327975001228	-0.153669815201486	-0.0255071995394321	-0.0847425066028798	-0.0453354072293182	-0.195568964320186	-0.150400905308285	-0.153073249745814	1	-0.0707104152854217	-0.140312344761274	-0.128631562360816	-0.000670527596161544	0.0647850631823721	-0.150127782743558	-0.142722864853672	-0.0907171439783575	0.0453342098308608	0.115060966702547	0.0491823667832017	-0.0935244899801185	-0.179045789093818	-0.0703215566750465	-0.0513412414559209	0.0577900778188109	-0.115470794894715	0.0632920230987793	-0.000819575946428439	-0.00839420250847683	-0.102208806170164	-0.117132206108947	-0.111421443829324	-0.04360892860325	-0.0203817353037121	0.202287754466404	-0.0727410808654509	-0.0848867771508221	0.0734323789207093	-0.0359166769108305	-0.0637939491302709	0.0160359812744056	-0.0591320587652914	-0.0515819003721572	0.0265475098258754	0.00347962920727986	0.0110261995715959	-0.0494491563714323	-0.0576030291024693	-0.00200616670406274	-0.054700271198187	0.0248435235180736	0.527675849909492	0.188233463761473	0.0215679526312689	-0.123830757281336	-0.128832081116972	-0.0474097879728745	-0.0188536493812192	-0.101004189120208	-0.0892394985860585	-0.0827238245998696	0.338973189370064	0.0562618532865278	0.0625134333594348	-0.0941682400771277	0.00641578873973966	-0.0537450269826675	0.0294773619440817	-0.157628155354601	0.0605541778146302	0.102668285735197	-0.0551128927293002	-0.131149961370737
Clostridium	-0.165628557940407	0.20065041603807	-0.146682316155525	-0.0679295495635431	0.253996992026901	-0.102239023802931	-0.184464117806336	-0.185246104415042	-0.184023198838174	0.00159026319232334	0.0105814658070592	0.0183777437663387	0.0602286007118801	-0.0903199025362554	0.302127706521389	-0.06840424630593	0.311804375549449	0.0213536999285231	-0.0885574867543527	-0.0707104152854217	1	0.0336785183986594	0.0493066755760873	-0.0472428395513159	0.199337810647312	0.047985508930279	-0.0866396711502565	0.204653843727097	-0.0663511096549919	0.118907783300154	-1.37430230155373e-05	-0.0511238420108248	0.211290746289511	0.0832802568715427	-0.0302009617153291	0.0480289801764535	-0.125858473679284	0.136088396999089	0.042585553235296	-0.149997901442455	-0.00768176684653421	0.110288508352371	0.0738886673396023	0.148002726666653	0.18279235439879	0.105965227584666	-0.0786836880005094	0.205507979972928	0.110093000489842	0.0580476084837772	-0.131883284092778	-0.0465510357084032	0.187111726148955	-0.128052625150341	-0.10915738284918	0.000798504134603095	0.21198344014538	-0.0743960209517854	-0.106725762013473	0.112315928865937	-0.0704911854259145	0.0121764291315667	-0.0926696831021485	-0.049314683153599	-0.0453402034668435	-0.0318040625477602	-0.11383822730521	-0.0737485945753639	-0.0525691082182402	0.00288642844283992	-0.0174489789697022	-0.00852353830070631	0.297810767939843	-0.0406595161016613	0.183537244511445	0.123986748258966	0.0341404112398418	-0.0776919458304011	-0.0527400252856716	0.00781029288029311	-0.0603303648709606	-0.050865432648101	-0.0672084785674307	0.162880014194561
Lachnospira	-0.227307827576052	0.408516449631039	-0.271651267844292	-0.15165796599407	-0.0227132291508918	-0.207938067658655	-0.319827306491616	-0.199263475784508	-0.211617110247818	0.684623968975508	-0.152172477743528	-0.0867228576154471	0.217754573241115	-0.148131430991542	0.00649818108201926	-0.00533919334958595	0.473074640801438	0.0704119819560286	0.189452437976935	-0.140312344761274	0.0336785183986594	1	0.742399841012729	-0.157797507317989	-0.189993033334211	0.168688183164523	0.508200789648483	0.27268304015445	-0.103334014979254	-0.111713296773149	0.00765969522085626	0.5255320441237	0.121351676909126	0.150548229473728	0.169330280452961	-0.136687191650995	-0.114215763949373	-0.0698015507430276	0.191094091067194	-0.147874890108381	0.279262081228073	0.377401353469926	-0.0545618998580414	0.161921196441196	0.29081590196358	-0.150334898374517	-0.0299651943463863	0.577572703569	0.0175834392575192	-0.0770390123416864	0.0527754167988494	-0.036812226098408	0.281885552936288	-0.0755898038795659	-0.118718335479715	-0.141543056876478	-0.104223274456088	-0.08688871268617	-0.075872526719212	0.0542190805600615	-0.0781272311878963	0.566618637242295	-0.15812260710923	-0.117270654937789	0.12736979167954	0.144632433997989	0.0684849459909652	-0.0820037298151842	-0.0375201635058042	0.577853144180789	-0.101535988924958	-0.0973923024577446	-0.117594485860558	0.0862403048316334	-0.0809018595954404	0.0732925758265691	0.0360380736210801	-0.0810491947744231	0.0103097853094449	0.0147111339791522	-0.0741748485220008	-0.048822866795916	-0.0452009437397429	0.0288614100445987
Coprococcus	-0.207684900314365	0.335989804784615	-0.350023349597849	-0.194923782110509	-0.0576139186473999	-0.205055244770602	-0.173282395774713	-0.222793856530623	-0.196000588701713	0.629536878114107	-0.113155159137721	-0.12665545528567	0.373877717881409	-0.100072144179041	0.212619861733444	0.108722243039024	0.5872082993128	0.114786078743908	0.168080017806973	-0.128631562360816	0.0493066755760873	0.742399841012729	1	-0.193495078252564	-0.219475741583698	0.208104066584694	0.363492836954623	0.507636207807439	-0.112044899435981	-0.0971827924171557	-0.0415393059413588	0.59449244132833	0.1244462904728	0.206321202761725	0.56706927032827	-0.130339517227371	-0.124888116304704	-0.107958571437558	0.602156394080265	-0.210344392168088	0.467307784487467	0.413233355643093	-0.0776920193927577	0.155062924892757	0.572563452601075	-0.0871081013441976	-0.0366276856239407	0.660484240771709	0.0198204775384037	0.0756366861482609	0.0143697660466735	-0.0224705253740926	0.225283452797022	0.0169850950848485	-0.126510985158975	-0.156847588684594	-0.0926967106019352	-0.0325840457515392	-0.0453433619341711	0.108475203977484	-0.00294937027359795	0.463734872980198	-0.15936454490128	-0.0929033839766744	0.405598084945499	0.141305953170073	-0.0443440943612268	-0.0306426217028887	-0.0538388211901902	0.477687450298006	-0.0854124705251593	-0.10945741880589	-0.155674864399513	0.414713029485094	-0.0970164345356961	0.398066324766185	0.249768314230999	-0.0334311536372513	-0.0955405054536551	0.00568503483443007	-0.0661724523532223	-0.0219993822959398	-0.00824564390598459	0.0357120903092284
Corynebacterium	-0.0149135638660205	-0.284224423965153	0.409748662747724	-0.139750430441335	-0.0514754616709825	0.569247996949665	0.00904120018027951	0.256063138558482	0.658084737291654	-0.278474976053214	-0.141509409079559	0.207202505212637	-0.15281988129166	0.0490997025203412	-0.187457715066527	-0.0853980277110158	-0.242733320401459	0.0183843290037299	-0.0532272175887558	-0.000670527596161544	-0.0472428395513159	-0.157797507317989	-0.193495078252564	1	-0.0727473564639845	-0.147880993550982	-0.0545180978057706	-0.256509790316781	0.313026741821252	-0.0627863165670161	0.143136866318175	-0.124126781461633	-0.175122978671634	-0.285843532179194	-0.0770005438335477	-0.0329276946827076	0.266090335104248	0.206398647378359	-0.109801906275459	0.71963939442808	-0.110192594721039	-0.189004919218036	0.311953802181336	-0.112033557537274	-0.132096347741061	-0.0172712460188242	-0.0764432005946347	-0.179639242666448	-0.118918740432842	-0.0901594771361793	0.343281278044873	-0.0794822546442015	0.014060243833214	-0.145335551445651	0.296744310328644	0.0869461289311588	0.030495455546974	0.00816893439753894	-0.0479128995900078	-0.0519281376944828	-0.00410367018872422	-0.0984316547402319	-0.001186834068741	-0.0826406581875309	-0.086412660103004	-0.0768725062446493	-0.0904425279928904	-0.0225368176474362	0.00760850702174555	-0.112933082239741	0.320929525063586	-0.0242019759268217	0.0920397580769816	-0.119172676523509	0.00265999366093246	0.0554917216483974	-0.146704984437971	-0.0236404740248077	0.309193975852636	-0.123101738023063	0.709947949940309	-0.0510793640240068	-0.0189564041176099	-0.0693252160617436
Mobiluncus	0.292862001496885	-0.239928219344404	0.122397905858852	-0.120282645327033	0.545051527674492	-0.0965685113637585	0.168066865150037	-0.0455570147258185	-0.135632719888823	-0.243009328836529	0.120111471207081	-0.000911098232184855	-0.235402455306532	0.0685624529741302	-0.0832225181679112	-0.105484078741244	-0.237064899891369	-0.19037795134937	-0.228667989224659	0.0647850631823721	0.199337810647312	-0.189993033334211	-0.219475741583698	-0.0727473564639845	1	-0.263325104669574	-0.229143233838278	-0.150907266947429	0.22453487279111	0.561959594352399	0.335620719906118	-0.111382330679982	-0.198667634174023	-0.137629523632498	-0.107218947069833	0.173053323378753	0.139545806358772	0.467535160954982	-0.107195595484746	-0.11753978742104	-0.109772706825658	-0.198258362608851	-0.017844443015788	0.0302791266270602	-0.148109588311359	0.621191218420427	-0.0978023140896699	-0.133427238914904	0.129233846219004	0.319526813693527	-0.14291037901684	0.129502609497222	0.0182603801120811	-0.147043504575555	-0.150060034810709	0.118139883280088	0.0423529810335175	-0.0511612689058958	0.16307420793925	0.13207743824292	-0.0735124934535315	-0.102009572558962	0.337202698397632	0.0544742049376829	-0.0535091824176009	0.250853025051675	-0.172869083887583	-0.0568899697053187	0.270245258311814	-0.0642148533030635	-0.0485776639947127	0.401512931387685	0.135272810581458	-0.0942094340202996	0.662703296423581	-0.0657532464568604	0.0253917436944493	-0.0561244229044943	0.0894330215759244	-0.145258195320358	-0.107139196587261	-0.0815073492019992	-0.0661095879456667	-0.12867356130846
Blautia	-0.307003728502238	0.384554403002725	0.192225325163264	-0.253147644118083	-0.164918160478197	0.0648648614738555	-0.0201328253651303	-0.212495005889348	-0.0105609387155693	0.222194878675684	-0.10442930284894	-0.220060974428273	0.58404810043497	-0.0887870917590468	0.111225308166744	0.185585246301649	0.26639708416755	0.390412375255492	0.225708538367502	-0.150127782743558	0.047985508930279	0.168688183164523	0.208104066584694	-0.147880993550982	-0.263325104669574	1	0.32570342806351	0.216684801827034	-0.207329456009969	-0.138638628393592	-0.163739111835456	0.0288610337294691	0.431319645582419	0.108188352730317	0.041034005625136	-0.130709687249441	-0.123254656210208	-0.147391224198466	0.0344539770304422	0.00946202917949773	0.224618133921218	0.234834113720376	-0.0679479282338815	0.204914536068867	0.136457054885966	-0.182128318013879	-0.0172118112144495	0.0714104104109464	0.042134521661493	0.0272600072074429	0.0776611654208953	-0.156198913289867	0.0276185821283586	0.264334980874412	0.00310456064752171	-0.0621727057475144	0.577083389853829	0.180939179141396	-0.107643572420988	-0.0187587472202238	0.18335077610848	0.106051344976054	-0.251523606046629	-0.127387870909321	-0.0224312414884594	-0.0804269888633095	-0.0162235642953479	0.167734370805396	0.276633430994095	0.0267281049109114	0.0836798273072836	-0.0955836763942935	0.0329026576954316	0.118978107431745	-0.110502948862001	0.0563134890866917	0.236870650519424	0.165419377453181	-0.0445933607250774	0.263185563526574	-0.0762173720172486	-0.0923222724771345	0.161197422272291	0.189681640671918
Roseburia	-0.253560847186583	0.461693652013648	-0.146203649257904	-0.202717486996915	0.0475355190054428	-0.0888771875425853	-0.268623415117462	-0.174860165686981	-0.178004008302646	0.540689497665884	-0.0776623468442302	-0.160783795884928	0.0957299044798817	-0.0503080668932195	0.0192436146346995	-0.00931444693875339	0.447563552682413	0.151836037265774	0.357315357205227	-0.142722864853672	-0.0866396711502565	0.508200789648483	0.363492836954623	-0.0545180978057706	-0.229143233838278	0.32570342806351	1	0.206795142838989	-0.204304044744134	-0.0958552535008648	0.0157379829464081	0.180294369442392	0.291975610033932	0.156724801141049	0.0155417378081546	-0.147501923713784	0.0693831242787661	-0.156299673016067	0.0418385789556512	-0.129554382426234	0.226596808064889	0.531766876654548	-0.0233431180539204	0.0146433720630153	0.245059691797715	-0.114369345634502	-0.0555040985006662	0.232197576599835	-0.0946570802689018	0.0030884242105663	0.185732169715942	-0.130461979469066	-0.00302951067538828	0.054219785777576	-0.168425445822618	-0.0938496732834973	-0.0773134701236925	-0.0694305483425571	0.0841259399754253	0.145392751407494	-0.0520267298915923	0.588857335757162	-0.172121094947454	-0.103523673749094	-0.0322829465131155	-0.00762739144451072	0.12868565721734	-0.0720824977987922	-0.0296890224452492	0.0213071699938724	-0.0756727824300752	-0.124904057436673	-0.1463610640985	0.126046494685189	-0.10496191915316	0.0599883580269603	0.110328903745559	-0.0678778250709623	-0.0351989253432067	0.183318704023975	0.102011051834435	-0.0550261945457995	-0.0775335151279422	0.258638105903746
