,KO-OElogFC,KO-OElevel,KO-OEp,KO-WTlogFC,KO-WTlevel,KO-WTp,OE-WTlogFC,OE-WTlevel,OE-WTp,KO,OE,WT
Ectothiorhodospiraceae,-1.70857272186933,nosig,0.346303155951777,-1.47207828787289,nosig,0.42018241970606,0.236494433996441,nosig,0.88957522420022,9.22466675891333e-06,4.0622125781424e-05,3.14937130156697e-05
Enterobacteriaceae,-5.43944085879026,depleted,0.00803172151698531,0.739438163566116,nosig,0.733586709206721,6.17887902235637,enriched,0.0031208264155143,2.60528182514198e-05,0.00155678201220248,1.77496262732731e-05
Erysipelotrichaceae,-0.843567060424225,nosig,0.190096501487968,0.0117301832331997,nosig,0.986384402685516,0.855297243657425,nosig,0.174279990062396,6.23019242185892e-05,0.000147142786841902,7.15588990258497e-05
Erythrobacteraceae,1.02278911929515,enriched,8.14346297546376e-05,0.838256804199596,enriched,0.00116712151277592,-0.184532315095554,nosig,0.482797173602971,0.00286706322476403,0.00186822977303082,0.00187524300572949
Flammeovirgaceae,-2.7718445406394,depleted,0.000407952093742153,-2.39746836568793,depleted,0.00247742758183435,0.37437617495147,nosig,0.510801153474147,2.88085142187101e-05,0.000232029994159148,0.000160487370743966
Flavobacteriaceae,0.14196206239192,nosig,0.761531787451293,0.208724809154239,nosig,0.655469308991428,0.0667627467623195,nosig,0.886513279957092,0.0311660693912981,0.0370573830316728,0.0326529383588723
Gaiellaceae,0.0469748512763123,nosig,0.767054979364152,0.100603015640722,nosig,0.526253598465348,0.0536281643644093,nosig,0.734472681610964,0.00455469640657531,0.00557244794963908,0.0047722888895285
Geobacteraceae,-0.717540404733518,nosig,0.015251656592258,-0.459267112718423,nosig,0.124663605904137,0.258273292015095,nosig,0.361210612079714,0.000473637956547288,0.000977668581124469,0.000726970052985712
Geodermatophilaceae,-0.510087275614089,nosig,0.132436409877647,-0.0671257677310518,nosig,0.844805664066332,0.442961507883038,nosig,0.187207812068144,0.00078343212754782,0.00141557275020769,0.000903141035814471
Glycomycetaceae,1.10118816073403,nosig,0.0273877188896532,0.354322453588902,nosig,0.467170208997727,-0.74686570714513,nosig,0.135902630305014,0.000647866207483803,0.000360067401364662,0.000546017637662881
Gracilibacteraceae,0.518141431017515,nosig,0.575012531237567,1.8100493183,nosig,0.0784901104198808,1.29190788728249,nosig,0.215347788860737,8.85886129869867e-05,7.66192624355358e-05,2.68210667437056e-05
Haliangiaceae,-1.7461742336242,depleted,6.40750336865299e-07,-1.08718149785454,depleted,0.00254752427314556,0.65899273576966,nosig,0.0334430089260806,0.000212270906981166,0.000875546055336566,0.00049472768393688
Herpetosiphonaceae,-0.343077805507562,nosig,0.523986589197764,-1.12941272171338,nosig,0.0356930539899503,-0.786334916205822,nosig,0.143091813858217,0.0036702742010781,0.00605969765553012,0.0092648155877006
Hyphomicrobiaceae,0.902336287129139,enriched,2.39042711255247e-06,1.02687382290455,enriched,8.09239332692057e-08,0.124537535775408,nosig,0.516501317898462,0.0267526297213463,0.0189550261105326,0.0154345245469579
Hyphomonadaceae,-0.252893272302005,nosig,0.164316209021532,-0.300549761196149,nosig,0.0976445065616561,-0.0476564888941439,nosig,0.788824079990353,0.00200104462927953,0.00301839716955907,0.00277466872584521
Iamiaceae,-0.294230858669698,nosig,0.338143132447947,-0.119822499629692,nosig,0.697925952347609,0.174408359040005,nosig,0.565489697520031,0.0008377334108572,0.00130628600461537,0.00104264020059841
Ignavibacteriaceae,-0.495329533293947,nosig,0.577704245599404,0.63335572027049,nosig,0.490365216643868,1.12868525356444,nosig,0.211542057534379,0.000137276492569645,0.000222615327700005,9.89802260936175e-05
Intrasporangiaceae,0.421833943477355,nosig,0.0979355555356098,0.198346189282578,nosig,0.428277789848715,-0.223487754194776,nosig,0.3804841165825,0.000738890341009678,0.000696017266708114,0.00072462308050961
Kineosporiaceae,-0.247719707304837,nosig,0.394126986435878,-0.824941138504116,depleted,0.00441235292988627,-0.577221431199279,nosig,0.0455972765742988,0.00450088974938741,0.00640575933053501,0.00852839818906467
Labilitrichaceae,0.127552178468007,nosig,0.585599255611694,-0.0839201913604416,nosig,0.715943778813224,-0.211472369828448,nosig,0.356994083954844,0.000848307784490277,0.000978539835966693,0.00100999271499203
Lachnospiraceae,1.87746153943718,NA,NA,0.375912946137933,NA,NA,-1.50154859329925,NA,NA,0.000226306003438295,6.59762879039346e-05,0.000166008572842703
Leptospiraceae,-0.215829401140809,nosig,0.567756051665832,-0.552830232508554,nosig,0.140741327772123,-0.337000831367745,nosig,0.364409191159799,0.000782634011664537,0.00120756756952979,0.00139054183867307
Methylobacteriaceae,-0.23211130560162,nosig,0.402189582058947,0.403245656534526,nosig,0.155327037065224,0.635356962136146,nosig,0.023042787491211,0.00103666600458321,0.00153084127169362,0.000867451924669084
Methylophilaceae,0.718946861994246,nosig,0.0335489309318799,0.0207893247161716,nosig,0.950615606470234,-0.698157537278075,nosig,0.0386964763169224,0.00295296010845114,0.00233222598809071,0.0034300259716075
Microbacteriaceae,0.163833285264789,nosig,0.262007514031257,0.151294397935638,nosig,0.300057938774978,-0.0125388873291509,nosig,0.931519127858473,0.00822439169997529,0.00918951972108594,0.00831055403525708
Micrococcaceae,-0.715989441910116,depleted,0.0105534350396666,-0.405483153711845,nosig,0.150365621441712,0.310506288198271,nosig,0.257895650605109,0.00108414065312673,0.00220912480779033,0.00159506110488038
Micromonosporaceae,0.0305882605687817,nosig,0.858686535100159,0.000654401013411865,nosig,0.996960483495846,-0.0299338595553698,nosig,0.861611052348408,0.0444708605751009,0.053373499027248,0.0492261756834026
Mycobacteriaceae,0.3691463585122,nosig,0.195959468439333,0.340076804441144,nosig,0.233237182423832,-0.0290695540710559,nosig,0.919037213470839,0.00314778965332901,0.00301532717736172,0.0027865241109997
Myxococcaceae,0.304256466848805,nosig,0.514785726192681,1.02041328033917,nosig,0.035076240879349,0.716156813490368,nosig,0.140747051709974,0.000408196470758209,0.000407289280258643,0.000224446414322048
Nannocystaceae,-0.255246145363285,nosig,0.328394798288328,-0.524695125021427,nosig,0.0409832250293476,-0.269448979658141,nosig,0.276263292402327,0.000545417763422002,0.000819187559839358,0.000875369206939396
Nitrosomonadaceae,-0.279756344406761,nosig,0.731002533160265,0.0621919782086132,nosig,0.940434504850962,0.341948322615374,nosig,0.670770041218214,6.06808088161159e-05,9.21956700925759e-05,6.26174693116448e-05
Nitrososphaeraceae,-1.63997199045835,nosig,0.141568030522759,-1.56846262974881,nosig,0.160846686702384,0.0715093607095469,nosig,0.938508791982567,1.88522464872707e-05,7.14976601085296e-05,5.83620507606461e-05
Nitrospiraceae,-0.41515444834916,nosig,0.266370306120251,-0.799398903311849,nosig,0.0307620370157286,-0.384244454962689,nosig,0.289095896195795,0.00059488894847954,0.000988211165033553,0.00114343088960516
Nocardiaceae,0.670041640406302,nosig,0.232977840673741,0.167333215260196,nosig,0.76424621596787,-0.502708425146106,nosig,0.370651968885035,0.000921469597961735,0.000737195399435305,0.000947061762053221
Nocardioidaceae,0.479272120535363,enriched,0.00296060635230386,0.360459395077927,nosig,0.0253207305171573,-0.118812725457436,nosig,0.461585206876221,0.0313233507787237,0.0285491094269651,0.0277104042028917
Oligoflexaceae,-2.62645459169129,depleted,0.0127134704278415,-1.76280975094664,nosig,0.103531644371474,0.863644840744651,nosig,0.306248020954654,1.92551594567146e-05,0.000141804834549135,6.67471280375451e-05
Opitutaceae,-1.87524545060726,depleted,3.92741029366247e-07,-1.73905432837599,depleted,2.72388146224335e-06,0.136191122231265,nosig,0.680593768901972,0.000249153165125234,0.00121457453276216,0.000981347927641984
Oscillochloridaceae,0.505418304728792,nosig,0.0986645836312173,-0.0232420093063511,nosig,0.938010700180584,-0.528660314035143,nosig,0.0814034179122617,0.000871838872421296,0.000742668567551978,0.000975388769326704
Oxalobacteraceae,1.03473789377242,enriched,6.4050172864953e-05,0.508659115950544,nosig,0.0492820437293066,-0.526078777821873,nosig,0.0421679180694353,0.0680675407474473,0.0428894384222848,0.055686673171969
Paenibacillaceae_1,0.199662487809681,nosig,0.680163926654667,2.02418185193171,enriched,3.2819518080927e-05,1.82451936412203,enriched,0.000181630671821409,0.00799754252517607,0.00890576195165647,0.00225398483709986
Paenibacillaceae_2,0.398168697452554,nosig,0.535579905274302,1.7206545693741,nosig,0.0140886191348178,1.32248587192155,nosig,0.0609951876471441,0.000206500587385384,0.000202102103802983,7.19813324093145e-05
Parachlamydiaceae,-0.325065531097696,nosig,0.511875925143053,-0.355945715445477,nosig,0.471504060424896,-0.0308801843477818,nosig,0.948249756404002,0.000158352834759826,0.000252722339012474,0.000227351255979445
Peptostreptococcaceae,0.175253536180987,nosig,0.704460275713441,0.387305417602659,nosig,0.407302206133234,0.212051881421671,nosig,0.649774712909187,0.00027715240671584,0.000320488145773931,0.000241283522126198
Phyllobacteriaceae,0.740714747563945,enriched,0.000112715683933534,0.408048691480822,nosig,0.0325225362935544,-0.332666056083123,nosig,0.0836133085194236,0.0078624196225212,0.00607795222464587,0.00683009321832603
Planctomycetaceae,-1.95610109646537,depleted,2.80889002041057e-06,-0.930157442198457,nosig,0.0269300770635005,1.02594365426691,nosig,0.0125106524559762,0.000943545619265052,0.00460144204066427,0.00200620861039554
Planococcaceae,-0.627941714445129,nosig,0.167568835881349,0.209512290128149,nosig,0.653213992175782,0.837454004573278,nosig,0.0657438207605657,0.000399264191136784,0.000818051034991971,0.000389698428786799
Polyangiaceae,-0.164963770295263,nosig,0.484048254373621,0.177657485949932,nosig,0.45399521688005,0.342621256245195,nosig,0.145837342008464,0.00259083885455944,0.00374524541825811,0.00260952644044431
Prolixibacteraceae,0,nosig,1,-3.64168090652647,nosig,0.318242728306117,-3.83107412579278,nosig,0.293732835984766,0,0,7.74706295172213e-05
Promicromonosporaceae,0.258463815924938,nosig,0.4540535724896,0.520385597999253,nosig,0.133008078244875,0.261921782074315,nosig,0.449904516007304,0.00240232218850076,0.00250795500929142,0.00184890056497979
Propionibacteriaceae,-0.136842604955684,nosig,0.837473826976174,0.232478967853736,nosig,0.732498487761674,0.36932157280942,nosig,0.580535358155119,0.000126318168446752,0.000173674015449192,0.000116332046115856
Pseudomonadaceae,0.21859225099423,nosig,0.445942388474746,-0.101395700968712,nosig,0.723614939593287,-0.319987951962942,nosig,0.264429952888099,0.0507971095884166,0.0571223271430573,0.0640085359179983
Pseudonocardiaceae,0.713687861453825,enriched,3.05298058077438e-05,0.112765288698413,nosig,0.509553288965635,-0.600922572755411,depleted,0.000446103618850632,0.0723515198051514,0.0555424975360381,0.0751690821646518
Rhizobiaceae,0.932922208085141,enriched,0.000861097095958061,0.747710321600612,enriched,0.00754791157309216,-0.185211886484529,nosig,0.508530862675363,0.0386891664291457,0.0270726704728808,0.0273043986962698
Rhizobiales_incertae_sedis,-0.0454517229633882,nosig,0.914570457053262,0.473359505244142,nosig,0.273254703298587,0.51881122820753,nosig,0.226003361586154,0.000445993025073685,0.000620540254944055,0.000390713376100648
Rhodobacteraceae,-0.0267763954379586,nosig,0.926010591278499,0.543258044512873,nosig,0.0713034462529719,0.570034439950831,nosig,0.0548352317060304,0.000511583464159427,0.00065513196800439,0.000393835030018094
Rhodobiaceae,0.170777466780439,nosig,0.392822336295373,0.449268187450658,nosig,0.0266342497744425,0.27849072067022,nosig,0.168973199019587,0.00166871241888659,0.00192188083326971,0.00139012658176202
Rhodocyclaceae,0.409942684925958,nosig,0.538277618811717,-0.185845906345683,nosig,0.772111833490241,-0.595788591271641,nosig,0.360700421560774,0.000116235936787727,0.000109352457888172,0.000151951368844207
Rhodospirillaceae,-0.478592156810926,nosig,0.0192939655696763,-0.297768532905865,nosig,0.146381725922028,0.180823623905061,nosig,0.372440921012946,0.00391475117635584,0.00677698901939705,0.00532271957918603
Rubrobacteraceae,-0.396873980281584,nosig,0.251628512608952,-0.18990388973164,nosig,0.586472173505655,0.206970090549944,nosig,0.541287391908416,0.000462539689503359,0.000752148692194858,0.000576673161548224
Ruminococcaceae,-1.80912908228464,nosig,0.0768531792465823,-0.0736285899953985,nosig,0.948274092031408,1.73550049228924,nosig,0.0785563823096941,2.37932678698094e-05,0.000100365316931355,2.67631692693078e-05
Sandaracinaceae,0.854020742735496,enriched,0.00024939195455254,0.218857031830469,nosig,0.337341165067708,-0.635163710905028,nosig,0.00646374559936388,0.002254043545069,0.00162601006039605,0.00226427740630325
Sinobacteraceae,-0.271118833102541,nosig,0.0448192000119973,-0.432293499756481,depleted,0.00136662831735244,-0.161174666653939,nosig,0.231374718133927,0.027556300182782,0.0420272214273568,0.0417458807368153
Sneathiellaceae,0.472242841701047,nosig,0.133211461669775,-0.253125082365469,nosig,0.407052328474782,-0.725367924066516,nosig,0.0190535182060491,0.000794269026262031,0.000743130596885959,0.00108741475606086
Solirubrobacteraceae,-0.275457507298644,nosig,0.222263559406692,0.380546706606238,nosig,0.096623678297721,0.656004213904882,enriched,0.00381605140323377,0.00256205219893266,0.00393516815416507,0.00219007610520526
Sphingobacteriaceae,0.343634676311424,nosig,0.318620892745424,-0.136771898547137,nosig,0.687626067302578,-0.48040657485856,nosig,0.159719193028322,0.000982267548094207,0.00100263285444367,0.00124340121111155
Sphingomonadaceae,1.10389971076539,enriched,1.90737986748329e-06,0.932707917677776,enriched,5.63502578484677e-05,-0.171191793087618,nosig,0.461162039830317,0.0238709381968759,0.0147180994913604,0.014653198043493
Spirochaetaceae,-1.03243603772333,nosig,0.0864547131075948,-1.14308574659487,nosig,0.0565720829250102,-0.110649708871538,nosig,0.841773708652033,0.000104546011692308,0.000266505536481384,0.000258660693924498
Streptomycetaceae,-0.524652960045566,nosig,0.0981826460802434,-0.589981460950214,nosig,0.0629184261402389,-0.0653285009046487,nosig,0.83671849451547,0.0239855201385131,0.0416329371725686,0.0401092346275572
Streptosporangiaceae,-0.0320342736760832,nosig,0.92864952662487,-0.0394363002775352,nosig,0.91221012704653,-0.00740202660145197,nosig,0.983461181814336,0.00323153512778694,0.00398956655433995,0.00359259728153161
Thermoactinomycetaceae_1,1.9204290027697,nosig,0.291568865300131,-1.90884762354515,nosig,0.244032458666278,-3.82927662631485,nosig,0.0309880259024836,5.01572841136914e-05,1.54226359969499e-05,0.000184489019457674
Thermoactinomycetaceae_2,-0.433416978832223,nosig,0.419562013185452,0.494726983864399,nosig,0.368121046976838,0.928143962696622,nosig,0.0867659527880655,0.000414321245680244,0.000672881375350617,0.000319127420811237
Thermomonosporaceae,0.148230713339689,nosig,0.433750327841007,-0.490514787121512,nosig,0.00950283051536856,-0.638745500461201,depleted,0.000731529663571343,0.0404025819012633,0.0451426047738927,0.0625976255162055
Unassigned,0.24037712056105,enriched,0.00572767637742444,0.208030923981339,nosig,0.0167842480583775,-0.0323461965797105,nosig,0.710043078549861,0.220045790668975,0.237959810998588,0.217680989635012
Verrucomicrobiaceae,-1.54460644438872,depleted,0.00189200781823015,-1.05722544703189,nosig,0.0356260780974214,0.487380997356837,nosig,0.295951137503965,0.000175381417135923,0.000697380176827179,0.000431791640335164
Xanthobacteraceae,0.281395468664311,nosig,0.752919360813881,2.78301075685123,nosig,0.0169880737441158,2.50161528818692,nosig,0.0323773926712459,8.28849452721575e-05,8.61076989652586e-05,1.3552374029338e-05
Xanthomonadaceae,0.502996219876636,nosig,0.0182335988785146,0.276545154337526,nosig,0.193923504629973,-0.22645106553911,nosig,0.287948020524064,0.0231554465775982,0.0213746887559864,0.0223290890761809
