"","1","2","3","4","5","6","7","9","10","11","12","13","15","16","17","18","19","20","22","23","24","25","26","27","28","30","34","35","36","37","61","62","63","65","85","86","87","88","89","112","113","114","161","162","164","165","166","167","168","169","170","171","172","173","174","175","176","177","179","182","187","188","191","194","196","197","198","201","202","203","204","205","206","207","208","209","210","213","214","215","216","217","218","219","220","221","222","223","224","225"
"k__Bacteria",0.98840591102028,0.99835199820218,0.996952410721263,0.997509621915327,0.98874552378787,0.973616301833066,0.982207844723008,0.994135362181011,0.984004552064235,0.995445032623415,0.996758934828311,0.989805717662702,0.996347383092229,0.983348556172276,0.996443053283062,0.993250072191741,0.996890184645287,0.99355858757393,0.989747852590745,0.995797551617029,0.988757637474542,0.990832367136733,0.995504524109495,0.994270550630239,0.994530643910008,0.985730593607306,0.983472383567431,0.974495690038212,0.99330305596182,0.993070075870721,0.996112929623568,0.992840248034265,0.997044081737566,0.996996296404304,0.993045897079277,0.985766080300792,0.99793182688625,0.993714397957179,0.994032891864357,0.993432644561909,0.998161415076396,0.997057188634209,0.982394126843858,0.993710691823899,0.996899370478249,0.994230342480953,0.991757137112988,0.945584228241705,0.989452293400426,0.93027394052915,0.97765490077261,0.997022431019652,0.995392008426042,0.987374183295073,0.989711766146811,0.991210613598673,0.986656630628165,0.994050838290968,0.995928654517255,0.993445404071561,0.996266625184724,0.997350993377483,0.998007450402842,0.979868125701459,0.997102848865282,0.988926174496644,0.983966990863543,0.989853154345497,0.995433572753651,0.998875406925126,0.98847945785684,0.994205697730565,0.996325953838907,0.997063501774134,0.99650255582459,0.997576231430805,0.993172472651098,0.975204465792548,0.98578748322557,0.995432548529172,0.9944669863519,0.994565410435833,0.988355997068643,0.996074307746232,0.997540440828682,0.99548707368964,0.996546648550725,0.994890215521603,0.979723502304148,0.996891835888935
"k__Archaea",0.0115940889797202,0.00164800179782014,0.0030475892787372,0.00249037808467285,0.0112544762121298,0.0263836981669336,0.0177921552769915,0.00586463781898875,0.0159954479357653,0.00455496737658501,0.00324106517168886,0.0101942823372978,0.00365261690777142,0.0166514438277243,0.00355694671693818,0.00674992780825874,0.00310981535471331,0.00644141242607015,0.0102521474092546,0.00420244838297095,0.0112423625254582,0.00916763286326745,0.0044954758905051,0.00572944936976057,0.00546935608999224,0.0142694063926941,0.0165276164325694,0.025504309961788,0.00669694403818028,0.00692992412927893,0.00388707037643208,0.00715975196573547,0.00295591826243413,0.00300370359569566,0.00695410292072323,0.0142339196992077,0.00206817311374952,0.00628560204282066,0.00596710813564256,0.00656735543809066,0.00183858492360363,0.00294281136579145,0.0176058731561417,0.00628930817610063,0.00310062952175139,0.00576965751904727,0.00824286288701247,0.0544157717582946,0.0105477065995742,0.0697260594708499,0.0223450992273898,0.00297756898034804,0.00460799157395827,0.0126258167049267,0.0102882338531885,0.0087893864013267,0.0133433693718352,0.00594916170903191,0.00407134548274525,0.00655459592843924,0.00373337481527573,0.00264900662251656,0.00199254959715845,0.020131874298541,0.00289715113471753,0.0110738255033557,0.0160330091364574,0.0101468456545031,0.00456642724634924,0.00112459307487422,0.0115205421431597,0.00579430226943506,0.00367404616109279,0.00293649822586566,0.00349744417541028,0.00242376856919468,0.00682752734890216,0.0247955342074516,0.0142125167744297,0.00456745147082812,0.00553301364810033,0.00543458956416723,0.0116440029313574,0.00392569225376796,0.00245955917131776,0.00451292631036039,0.00345335144927536,0.00510978447839725,0.0202764976958525,0.00310816411106506
