"","1","2","3","4","5","6","7","9","10","11","12","13","15","16","17","18","19","20","22","23","24","25","26","27","28","30","34","35","36","37","61","62","63","65","85","86","87","88","89","112","113","114","161","162","164","165","166","167","168","169","170","171","172","173","174","175","176","177","179","182","187","188","191","194","196","197","198","201","202","203","204","205","206","207","208","209","210","213","214","215","216","217","218","219","220","221","222","223","224","225"
"k__Bacteria|p__Acidobacteria|c__Acidobacteria",0.09216318188964,0.218023146934342,0.204188481675393,0.202550750886726,0.203546865230489,0.211692471970101,0.211946161400266,0.155175146615945,0.183599924132263,0.155422873322664,0.174842326559215,0.196941715298811,0.10539722208872,0.141080587367386,0.0552749519812193,0.0960872076234479,0.125299643666991,0.0972067693388769,0.192620301099104,0.206163590961691,0.214501018329939,0.183406584517486,0.16295384262971,0.10680899825101,0.101861908456168,0.219993476842792,0.250818460238674,0.20296809739625,0.124162881995227,0.168528585937033,0.0300054555373704,0.0399539730230774,0.0416398920447243,0.0228048175906214,0.0328739410797825,0.0384047267355982,0.0302566066641134,0.0309042100438683,0.0248386940280406,0.0445298734582733,0.0192100424776517,0.0246542196645195,0.0361634151315342,0.0678861203130251,0.0348585925021141,0.0573267253495081,0.0489210561586919,0.0998557461131592,0.0479969034255854,0.0684617185670803,0.036206635358279,0.0291801760074108,0.0301494305838984,0.0322267349461416,0.0307830489099371,0.0448590381426202,0.0362665936772957,0.033802055164954,0.106824350523459,0.0886798272671191,0.0302558917321304,0.0377483443708609,0.0390712986225418,0.0306537598204265,0.0237204249154998,0.127651006711409,0.126318891836133,0.0579189512825361,0.0314417542691338,0.0320213080793134,0.0732740364252435,0.0305005633349429,0.0495525200188413,0.0499816468860883,0.0313873195229127,0.0388584831899922,0.0712235239351385,0.0837985200571206,0.0459314383310967,0.0697080093524006,0.0698635189966802,0.0859588676162398,0.0992590179952773,0.0825096389765159,0.0940308390880711,0.0610534459415898,0.059669384057971,0.0417383385611656,0.102361751152074,0.0464152507252383
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria",0.0403238484515013,0.0560320611258849,0.0476674220520434,0.0796166327069655,0.0442789745921673,0.0468944652073323,0.0813933337184449,0.0620542082738944,0.0443510147309856,0.0860519512495383,0.0645585143658024,0.0574721134667947,0.129715960974672,0.0829761821119933,0.123852884683787,0.0987222061796131,0.110009718172983,0.101305849973649,0.0826637110926388,0.10859370241793,0.0565376782077393,0.0421441475449618,0.0848986370404306,0.133104155358543,0.113382467028704,0.0976027397260274,0.106558242686662,0.118990491424509,0.12000615810946,0.171216918573391,0.106178396072013,0.0695518762385732,0.0675363063873538,0.0708932372925841,0.104121886458465,0.0946018530952061,0.100880888548449,0.130622667452367,0.0508417018386455,0.116770783277271,0.161668674316871,0.135728999771115,0.129902793827748,0.114983916654664,0.0719721882927746,0.125970855832532,0.0589063128266988,0.105625901586793,0.104122314689375,0.0752516974947319,0.0966520224208453,0.111294911665454,0.13896386018037,0.0910294896697863,0.0819792602269944,0.081592039800995,0.0841658683454222,0.0846403461330449,0.0500193873594416,0.0583744602097471,0.0216613517927977,0.0167549668874172,0.0182794767391493,0.131804152637486,0.1332085948817,0.145234899328859,0.138166814028883,0.0693577866011218,0.0285877372401655,0.0569991121633619,0.0554002541296061,0.0767745050700145,0.0693358455016486,0.0580570170072189,0.0565868531970227,0.0734167318217357,0.0901543952207309,0.133389588472024,0.0464194217396608,0.126964276004567,0.13493175949834,0.0738109615316307,0.0764188583991532,0.144619698562916,0.0704758301012203,0.0892914705692734,0.0669157608695652,0.0571688758474148,0.0976382488479263,0.039340477177195
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria",0.0833988366609024,0.103112476122701,0.0977572868641088,0.108821975699947,0.0821349400329677,0.0616657768286172,0.0745768586447923,0.110239340624505,0.0417272554846052,0.0569370922073126,0.0654344779257183,0.0755706581960553,0.0486855385206902,0.0655518864610412,0.0369922458561571,0.0683655789777649,0.0949141561386459,0.0553375885694209,0.0683938302392168,0.0755831658444485,0.0580040733197556,0.0682449375792056,0.105600733020273,0.0773174114950847,0.0689294026377036,0.0954827136333986,0.0865455697539339,0.0802452679285524,0.0316372873527827,0.0739590178624769,0.0591243862520458,0.0685290545291824,0.0858501477959131,0.0643317488553848,0.0590466557086863,0.0638512152544649,0.0277288395250862,0.0369279120015714,0.0193082035608597,0.0325164183885952,0.0189564445571546,0.0205669816564758,0.0463598667663653,0.0410005281098468,0.0352344263835385,0.0503735483393742,0.0440959656882455,0.0611476198108671,0.0970582543061738,0.0465933036759541,0.0277988183608544,0.0351353139681069,0.0344282799025739,0.0338159985873212,0.0279252061729403,0.0237147595356551,0.0268235938141508,0.0310978907517577,0.158588600232648,0.1071869216533,0.160185113167924,0.117218543046358,0.142683877674781,0.0362654320987654,0.034343312409464,0.105234899328859,0.121190686707928,0.100239490767001,0.13313989440137,0.213672684226102,0.10275307073274,0.0869950104619347,0.122091380122468,0.11146457849015,0.0471706573401489,0.128303362001564,0.0971370936457444,0.0947682721017785,0.129193607417348,0.118590614974716,0.108447067502767,0.142329414272014,0.0938034362022637,0.0894497020679986,0.138397502601457,0.11366127264522,0.11033740942029,0.106748962865527,0.0866935483870968,0.153839322716239
"k__Bacteria|p__Chloroflexi|c__Anaerolineae",0.0498742336110674,0.0359938574478445,0.0303977494725326,0.0329786431212739,0.0474052179844256,0.117414130628226,0.0485818265842528,0.0299968299255032,0.086615666687741,0.0347162378431614,0.0517694463910301,0.0597621334121297,0.0618541836881819,0.10651303309211,0.0775414384292523,0.134818076812013,0.112212504049239,0.11278327575101,0.0258150918998799,0.0217431025031975,0.0193890020366599,0.0271523714509127,0.0794582522047875,0.0567517037573126,0.0311869666408068,0.0668623613829093,0.018798183546309,0.021860837110104,0.031175429143253,0.0236573271999522,0.0268685215493726,0.0311321357795819,0.0389410101529366,0.0619696130179931,0.11227715261095,0.103531623472539,0.0318651857525852,0.0681594971518366,0.290641827972639,0.0447968391264883,0.0128066949851011,0.0227250433247229,0.144313778804976,0.159873253636756,0.10100535563281,0.134847252015682,0.14522182013135,0.040551370411925,0.0304819043932649,0.127042847108406,0.106120284805333,0.0483027856812016,0.0527285892962939,0.0972099593854847,0.0746305217604311,0.103980099502488,0.107499657862324,0.0581395348837209,0.0646568437378829,0.0717921036397286,0.206735630395893,0.30364238410596,0.212683011348869,0.0124158249158249,0.0146668276195075,0.0255704697986577,0.0215148835838491,0.0276674859771854,0.0116539028682871,0.0181118674163954,0.133926302414231,0.0529534846290037,0.0699952896844089,0.0734736326930136,0.155591426777867,0.0881157154026583,0.069245092714718,0.0339478125405686,0.0767353909967061,0.0582350062530586,0.0304684618222058,0.0310801690761198,0.0371712401270255,0.0425516999649492,0.0470154195440356,0.0339758880794275,0.0362884963768116,0.0395628857634322,0.0664746543778802,0.0769640637025635
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria",0.019454488288005,0.0144200157309263,0.0142220833007736,0.0212059467210022,0.0133575854032854,0.0125467164975974,0.0200450580555716,0.0185053098747821,0.0145413163052412,0.0231441585621076,0.0196215837421163,0.0166949841176036,0.0624789734224059,0.0328813321155062,0.0376324962652059,0.04407305804216,0.0315516682863622,0.0512385079346489,0.0155167636464395,0.0247883549546257,0.0203665987780041,0.0163669210235392,0.0518840911693964,0.0298534467161209,0.123855702094647,0.0326973255055447,0.0218608089555391,0.0312805474095797,0.0484951120006158,0.0562160224625127,0.138297872340426,0.133733938502845,0.12800411258193,0.0904027295791899,0.119484132001517,0.13448368470525,0.0814247414783608,0.0975577817062791,0.0461359336341144,0.0658337337818357,0.162968363659418,0.168296112219207,0.125484331452654,0.10062893081761,0.0788311566287701,0.0864708928175161,0.086248492159228,0.0652348132713576,0.0788658796206696,0.0326855537344884,0.180351461899712,0.270627936213856,0.190770851161872,0.162811230796398,0.202335265779375,0.122968490878939,0.076501984398522,0.130070308274743,0.0627181077937185,0.0487353485502776,0.0404060045111612,0.0485430463576159,0.0487741488347916,0.100519079685746,0.21541525832931,0.0436912751677852,0.0472737989979369,0.0525619209680469,0.0627408076868192,0.0851139390352175,0.0357475645912749,0.098020280057943,0.0428638718794159,0.0291202740731677,0.0256479239530087,0.035652853792025,0.0441849639227248,0.0556925873036479,0.0254971330974747,0.038605839812952,0.0371818517152342,0.0284516747771108,0.0486931031674945,0.0459866806869961,0.0550562860656513,0.0780736251692347,0.0578011775362319,0.0632904988363857,0.0555875576036866,0.0352258599254041
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria",0.0564376670334853,0.0310873066406982,0.0514183011643354,0.0470153195985209,0.0280225089524243,0.0375066737853711,0.0438449540754434,0.0874148042478998,0.0400834545109692,0.0714637449218269,0.0634197617379117,0.0602792346901086,0.0329216129187293,0.0319679617789644,0.023760404069147,0.040102512272596,0.0196954972465177,0.0380628916085964,0.0415627597672485,0.03776113039771,0.0457841140529532,0.0313317334915199,0.0287767724201122,0.0385983957541765,0.0430178432893716,0.0586268754076973,0.0372267398880558,0.0272816137918777,0.0237856977907782,0.0410418782484019,0.0844926350245499,0.0739627948603209,0.07974553399306,0.139570149601936,0.0842078644582122,0.0863434940244394,0.0844887016468786,0.114122962089963,0.04497161985155,0.0725078754872123,0.0191783427375896,0.0407415884641794,0.0678403915437428,0.0923712132123482,0.164803157004604,0.0734521784155633,0.12746280659429,0.0757332905914409,0.0808012386297658,0.0596581596815734,0.121042266323284,0.0922384701912261,0.0909749193601475,0.110277238212961,0.0943904629705234,0.13150912106136,0.130970302449706,0.188209843158464,0.088891043039938,0.0847470697100555,0.0466282958699541,0.05,0.0361257905223945,0.0695847362514029,0.0510019314340898,0.0532214765100671,0.0515178308281757,0.0570681288208231,0.0605527279646102,0.109618230245635,0.0969080897924608,0.0806373732496379,0.0501177578897786,0.0943961825523064,0.0496816429019819,0.106411258795934,0.0662580494995733,0.0496559781903155,0.115896059533976,0.0385514653906802,0.0314275175212099,0.0901147302241324,0.0483266834948294,0.0387662110059586,0.0623403651499385,0.0568628715105409,0.046875,0.0318729130830719,0.0545506912442396,0.0963826890059795
"k__Bacteria|p__Actinobacteria|c__Acidimicrobiia",0.0222842320389876,0.0250945728304431,0.0213331249511604,0.0170553165798808,0.0117660433126812,0.0122797650827549,0.0220091271445901,0.0391107941036614,0.0121704495163432,0.0190816200910993,0.0153293622985284,0.0184679027849597,0.0328735521699428,0.0330218506288203,0.0412961513836523,0.0417629223216864,0.014901198574668,0.0633015166598349,0.0144084233859795,0.0219867226993118,0.0127902240325866,0.0102461779060048,0.0186404764631772,0.034014836258368,0.065244375484872,0.0439497716894977,0.0138874221142676,0.0170621167688616,0.127549842198445,0.0412808411494116,0.0849699945444626,0.0469219459183021,0.0376558282997044,0.0630194511679449,0.0370464028322165,0.0496844366859138,0.0819609345078514,0.0727427486413933,0.0193082035608597,0.0497624005552886,0.0134723895264059,0.0288068534806919,0.0334443613622459,0.0437370973162418,0.0703748942967208,0.0218211406169095,0.0262699370057633,0.0393492546882513,0.0345461583123669,0.0376024350269258,0.0453719133464627,0.0638523125785747,0.0587189783424396,0.0481193713579375,0.0481750632808035,0.0529850746268657,0.0355138907896538,0.0943753380205516,0.0216169057774331,0.0316162862430598,0.0332503694485494,0.017682119205298,0.0286753876808455,0.054783950617284,0.0499154997585707,0.0304697986577181,0.0254052460949013,0.0360181508791832,0.176187984588308,0.0175791654335602,0.0344769165607793,0.0230967326573314,0.0450306170513424,0.0220849137403646,0.0137207425343019,0.0197810789679437,0.0210644735821243,0.0467999480721797,0.0158594607783335,0.039747702680659,0.0523791958686831,0.0417007068518453,0.0254050973047797,0.0236943568173852,0.0301768990634755,0.0275933208690607,0.0137001811594203,0.0147728422543762,0.0217165898617512,0.0287431176366112
"k__Bacteria|p__Chloroflexi|c__KD4-96",0.043350102185191,0.100153563803888,0.091036961787919,0.0735038864991321,0.183823111464787,0.170137035059619,0.0874588411992375,0.074932635916944,0.145097047480559,0.092945955927613,0.114050455501051,0.0873901159784295,0.0123516124381218,0.0209372584838052,0.0100305897417657,0.0318365578977765,0.0248785228377065,0.0274638402529718,0.0320495058649672,0.026006455935197,0.0410590631364562,0.0229190821581686,0.0725289199404421,0.125927266148001,0.0204034134988363,0.031474233529028,0.0345865455697539,0.0385674931129477,0.0195519975367562,0.0342314355696278,0.0108428805237316,0.0152783992840248,0.0173499550186351,0.0101192732787029,0.0113162220255405,0.0161810124882503,0.00765990042129452,0.0125057290643619,0.014650948430602,0.0111591649313898,0.00494515944969251,0.00644148710067685,0.00863299571749031,0.0302943012146526,0.0234896175890257,0.0290701974998151,0.0274762096233749,0.0276486616444943,0.0153861041223147,0.0224771716225708,0.0062869262232995,0.00621981075894925,0.00513461918241064,0.0073282712343281,0.00571568547399363,0.00597014925373134,0.0122485288079923,0.0164954029204976,0.0542846064366033,0.0502776064157927,0.015711285680952,0.0144370860927152,0.0207051892922117,0.00631313131313131,0.00410429744084983,0.0215436241610738,0.0211022693781314,0.0184975105565009,0.0494220615516339,0.0106540396567032,0.0138924184667514,0.0114276516980525,0.025341497880358,0.0297320445368898,0.0240337189489732,0.0229867083659109,0.019280006206843,0.023107880046735,0.0128705624008784,0.0450220216410201,0.0353375138325341,0.066351720953362,0.0227180197052357,0.0143708377146863,0.0157033393245672,0.0114757269034878,0.00939764492753623,0.00662754224425782,0.0178571428571429,0.0159552424368007
"k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia",0.0725514856154693,0.0244203902767894,0.0168789560053137,0.0121500264131009,0.0090945262320241,0.0104555970813312,0.0113222806308128,0.0459660802028848,0.018018587595625,0.0194509417702819,0.0185704274702172,0.0182462879515402,0.0153794396116691,0.0401180355511839,0.0300206302909582,0.017073346809125,0.0445092322643343,0.0182701879721263,0.00808164773252055,0.0150435471100554,0.0136863543788187,0.00347830776282795,0.0286908716069179,0.0174295880827453,0.0184251357641583,0.0184279191128506,0.0210687506600486,0.0274593441748867,0.0106997151874375,0.0496445426847482,0.0119339879978178,0.00907754267084319,0.0134944094589384,0.0113149222828147,0.0056265014540397,0.0110782865583456,0.00827269245499808,0.0170235055326393,0.00499684665017222,0.0178866997704095,0.00586445191149433,0.00823987182421607,0.0218204064985385,0.0103701569926545,0.00422813116602462,0.0153117834159331,0.00777375686905241,0.0300528930918416,0.0388039481323786,0.00983376258487474,0.0196939857597334,0.0180639184807781,0.0286353762095978,0.0148331273176761,0.0150240875316404,0.0125207296849088,0.0123853838784727,0.0161348476654047,0.0208414113997674,0.0321560764959901,0.0352337248191647,0.0229801324503311,0.0365589534782985,0.00715488215488216,0.0213061323032352,0.0728187919463087,0.0759210138520483,0.103044053696351,0.0554154973124673,0.0304823912400118,0.0152477763659466,0.063093513600515,0.0903438530381536,0.0494922305151107,0.0285176217379607,0.0305707584050039,0.101132748855613,0.0621835648448656,0.0390996706111992,0.0797129030504051,0.149907783105865,0.0483074627925976,0.0423011155443368,0.0752190676480897,0.0469208211143695,0.0939978080072207,0.0932971014492754,0.131488414449054,0.076094470046083,0.0529275945769937
"k__Bacteria|p__Firmicutes|c__Bacilli",0.00282974375098255,0.00213491141990337,0.00328201922325545,0.00347143611802883,0.0049451486386631,0.00244705463605624,0.00311940384726475,0.00301157077191314,0.0022760321173421,0.00375477040502278,0.0047302032235459,0.00458003989067002,0.00927572451578796,0.0361132579217312,0.0189585260012805,0.022487727403985,0.0375769355361192,0.0952743456110558,0.00397155259998153,0.00499421402034229,0.00407331975560081,0.00326259875428048,0.00372236857175581,0.00585006935649237,0.0204034134988363,0.00611545988258317,0.00417150702291689,0.00639829378832311,0.00523439304133631,0.00507796164645439,0.0431669394435352,0.0124656395832002,0.00738979565608534,0.0142311393660144,0.00714376027310659,0.00597556062844098,0.0617387973956339,0.00864270280887841,0.00339591519914617,0.106519301617812,0.203385532238636,0.177811202301932,0.034124124804568,0.024917182774017,0.0306304613360894,0.0318810562911458,0.0326363758209355,0.0310947267190255,0.0310625120959938,0.105408569421681,0.0284047871534616,0.0363925097598094,0.0337041669409519,0.0329330743422214,0.0325794072017637,0.0422056384742952,0.0552210209388258,0.031638723634397,0.0360604885614579,0.0394818013571869,0.0243447149412771,0.0320529801324503,0.0263363077189639,0.021324354657688,0.0318686624818928,0.0265771812080537,0.0251105216622458,0.0223104556626962,0.0228321362317462,0.0213672684226102,0.0366793731469716,0.0291324641879929,0.027979274611399,0.0310779395570782,0.0386512420410726,0.0256450351837373,0.0202110326635115,0.0314812410749059,0.0286080273270709,0.0260453482681747,0.0293618590925858,0.0230526054061734,0.149947072713948,0.0699614440939362,0.039163749881752,0.0437109148346335,0.0261548913043478,0.0486188404330669,0.0387096774193548,0.021845953466343
