"source","target","correlation","direct","cor"
"Nitrosopumilus","Humicola",-0.731682146542828,"undirected","-"
"Arcopilus","Pseudogulbenkiania",0.762641898864809,"undirected","+"
"Microascus","Pseudogulbenkiania",-0.692466460268318,"undirected","-"
"Penicillium","Pseudogulbenkiania",0.762641898864809,"undirected","+"
"Pyrus","Pseudogulbenkiania",-0.696594427244582,"undirected","-"
"Arcopilus","Nitrosopumilus",-0.700722394220846,"undirected","-"
"Humicola","Nitrosopumilus",-0.731682146542828,"undirected","-"
"Tylenchorhynchus","Nitrosopumilus",-0.700722394220846,"undirected","-"
"Nitrosopumilus","Tylenchorhynchus",-0.700722394220846,"undirected","-"
"Pseudoduganella","Tylenchorhynchus",0.764705882352941,"undirected","+"
"Arcopilus","Acidocella",0.706914344685243,"undirected","+"
"Humicola","Acidocella",0.73374613003096,"undirected","+"
"Humicola","Bacillus",0.690402476780186,"undirected","+"
"Microascus","Bacillus",-0.708978328173375,"undirected","-"
"Conlarium","Burkholderia",-0.727554179566563,"undirected","-"
"Humicola","Burkholderia",0.750257997936017,"undirected","+"
"Arcopilus","Candidatus_Solibacter",0.73374613003096,"undirected","+"
"Arcopilus","Haliangium",-0.696594427244582,"undirected","-"
"Pseudogulbenkiania","Pyrus",-0.696594427244582,"undirected","-"
"Humicola","Aquicella",-0.682498800296437,"undirected","-"
"Tylenchorhynchus","Pseudoduganella",0.764705882352941,"undirected","+"
"Arenimonas","Sagenomella",0.748194014447884,"undirected","+"
"Gp13","Sagenomella",-0.746130030959752,"undirected","-"
"Herbaspirillum","Sagenomella",-0.731682146542828,"undirected","-"
"Rhodanobacter","Sagenomella",0.684210526315789,"undirected","+"
"Terrimonas","Sagenomella",0.686274509803922,"undirected","+"
"Conlarium","Gp13",-0.700722394220846,"undirected","-"
"Microascus","Gp13",-0.706914344685243,"undirected","-"
"Sagenomella","Gp13",-0.746130030959752,"undirected","-"
"Sagenomella","Terrimonas",0.686274509803922,"undirected","+"
"Sagenomella","Arenimonas",0.748194014447884,"undirected","+"
"Sagenomella","Herbaspirillum",-0.731682146542828,"undirected","-"
"Gp2","Penicillium",-0.73374613003096,"undirected","-"
"Latescibacteria_genera_incertae_sedis","Penicillium",-0.700722394220846,"undirected","-"
"Pedobacter","Penicillium",-0.686866464608159,"undirected","-"
"Pseudogulbenkiania","Penicillium",0.762641898864809,"undirected","+"
"Sphingomonas","Penicillium",0.684210526315789,"undirected","+"
"Conocybe","Pedobacter",0.766247500646341,"undirected","+"
"Microascus","Pedobacter",0.717736867511896,"undirected","+"
"Penicillium","Pedobacter",-0.686866464608159,"undirected","-"
"Gibberella","Gp2",-0.675954592363261,"undirected","-"
"Hydrogonium","Gp2",0.700722394220846,"undirected","+"
"Penicillium","Gp2",-0.73374613003096,"undirected","-"
"Cupriavidus","Conocybe",0.688338493292054,"undirected","+"
"Pedobacter","Conocybe",0.766247500646341,"undirected","+"
"Ralstonia","Conocybe",-0.727554179566563,"undirected","-"
"Conocybe","Cupriavidus",0.688338493292054,"undirected","+"
"Microascus","Cupriavidus",0.702786377708978,"undirected","+"
"Microascus","Sphingomonas",-0.686274509803922,"undirected","-"
"Penicillium","Sphingomonas",0.684210526315789,"undirected","+"
"Conocybe","Ralstonia",-0.727554179566563,"undirected","-"
"Gp2","Gibberella",-0.675954592363261,"undirected","-"
"Penicillium","Latescibacteria_genera_incertae_sedis",-0.700722394220846,"undirected","-"
"Bradyrhizobium","Trichoderma",-0.78328173374613,"undirected","-"
"Devosia","Trichoderma",-0.849329205366357,"undirected","-"
"Gp1","Trichoderma",0.725490196078431,"undirected","+"
"Paraphaeosphaeria","Bradyrhizobium",0.686274509803922,"undirected","+"
"Saitozyma","Bradyrhizobium",-0.675954592363261,"undirected","-"
"Trichoderma","Bradyrhizobium",-0.78328173374613,"undirected","-"
"Bradyrhizobium","Paraphaeosphaeria",0.686274509803922,"undirected","+"
"Bradyrhizobium","Saitozyma",-0.675954592363261,"undirected","-"
"Trichoderma","Devosia",-0.849329205366357,"undirected","-"
"Trichoderma","Gp1",0.725490196078431,"undirected","+"
"Chrysosporium","Streptophyta",-0.688338493292054,"undirected","-"
"Streptophyta","Chrysosporium",-0.688338493292054,"undirected","-"
